opendb_id,metadata_name,metadata_manufacturer,metadata_series,metadata_variant,metadata_releaseYear,_source_file,cache,capacity,form_factor,general_product_information_amazon_sku,general_product_information_bestbuy_sku,general_product_information_ibuypower_sku,general_product_information_manufacturer_url,general_product_information_newegg_sku,general_product_information_walmart_sku,interface,lighting,metadata_last_manually_spec_verified_at,metadata_part_numbers,nvme,storage_type,type
6859fa05-944f-4d52-b28e-ae0bc8058da3,Addlink S93 4TB SSD M.2-2280 PCIe 4.0 X4 NVMe,Addlink,S93,4000GB,,6859fa05-944f-4d52-b28e-ae0bc8058da3.json,,4000,M.2-2280,B0CLDJCBPG,,,,,,M.2 PCIe 4.0 x4,,,ad4TBS93M2P,True,SSD,SSD
68700561-e326-4008-891d-7f3512857e44,Seagate Game Drive 2TB SSD M.2-2280 PCIe 4.0 x4 NVMe,Seagate,Game,2000GB,,68700561-e326-4008-891d-7f3512857e44.json,,2000,M.2-2280,B0BD5P443L,,,,,,M.2 PCIe 4.0 x4,,,ZP2000GP3A4001 | ZP2000GP304001,True,SSD,SSD
6871576d-2549-4f13-a6a0-857405541f31,"PNY CS900 8TB 2.5"" SSD SATA 6.0 Gb/s",PNY,CS900,8000GB,,6871576d-2549-4f13-a6a0-857405541f31.json,,8000,"2.5""",,,,,,,SATA 6.0 Gb/s,,,SSD7CS9008TBRB,False,SSD,SSD
689b1bad-4655-40bb-a6fa-a9c8bc578ffb,"SanDisk SSD PLUS 480GB SSD 2.5"" SATA",SanDisk,SSD,480GB,,689b1bad-4655-40bb-a6fa-a9c8bc578ffb.json,,480,"2.5""",B01F9G46Q8,,,,N82E16820173152,54277070,SATA 6.0 Gb/s,,,SDSSDA-480G-G26,False,SSD,SSD
68b31b66-3f71-4066-af05-7846c4deba35,Patriot P400 Lite 4TB SSD M.2-2280 PCIe 4.0 x4 NVMe,Patriot,P400,4000GB,,68b31b66-3f71-4066-af05-7846c4deba35.json,,4000,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,P400LP4KGM28H,True,SSD,SSD
68bb7207-32e3-423b-8ace-6e265ec30f1f,"Toshiba MK1002TSKB 1TB HDD 3.5"" SATA",Toshiba,MK1002TSKB,1000GB,,68bb7207-32e3-423b-8ace-6e265ec30f1f.json,,1000,"3.5""",,,,,,,SATA 3.0 Gb/s,,,MK1002TSKB,False,HDD,HDD
691fe5d4-1b46-435e-8d4c-f80439533269,"Silicon Power Silm S55 480GB SSD 2.5"" SATA 6.0 Gb/s",Silicon Power,Silm,480GB,,691fe5d4-1b46-435e-8d4c-f80439533269.json,,480,"2.5""",B019WARKRE,,,,,50871834,SATA 6.0 Gb/s,,,SP480GBSS3S55S25,False,SSD,SSD
692d7aee-d48d-4341-a1ef-3a9d06d320da,"Seagate Cheetah 15K.7 600GB HDD 3.5"" SAS 6.0 Gb/s",Seagate,Cheetah,600GB,,692d7aee-d48d-4341-a1ef-3a9d06d320da.json,,600,"3.5""",B00VPKPQK8,,,,,33353434,SAS 6.0 Gb/s,,,ST3600057SS,False,HDD,HDD
69570bba-b894-4f04-abd6-e264fdecd3a9,"Western Digital Red Plus 10TB HDD 7200RPM 3.5"" SATA",Western Digital,Red,10000GB,,69570bba-b894-4f04-abd6-e264fdecd3a9.json,,10000,"3.5""",B0719498XY,6523111,,,1B4-005X-001D5,262132179,SATA 6.0 Gb/s,,,WD101EFBX,False,HDD,HDD
69657c70-2f25-4fbf-ac33-0688c1430409,Patriot Viper PV553 1TB M.2-2280 SSD PCIe 5.0 x4 NVMe,Patriot,Viper,1000GB,,69657c70-2f25-4fbf-ac33-0688c1430409.json,,1000,M.2-2280,B0DBX8SJY9,,,,,,M.2 PCIe 5.0 x4,,,PV553P1TBM28H,True,SSD,SSD
69670f8a-d054-4dcb-819e-4fb72d4c7d28,"Western Digital Purple 4TB 3.5"" HDD 5400 RPM SATA",Western Digital,Purple,4000GB,,69670f8a-d054-4dcb-819e-4fb72d4c7d28.json,,4000,"3.5""",B00IMPO5OW,,,,,810689360,SATA 6.0 Gb/s,,,WD40PURX | WD40PURZ,False,HDD,HDD
69f1a6e6-84eb-461b-b86d-26178f84a1f4,KingSpec NX-2280 128 GB SSD M.2-2280 PCIe 3.0 X4 NVME,KingSpec,NX-2280,128GB,,69f1a6e6-84eb-461b-b86d-26178f84a1f4.json,,128,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,NX-2280-128GB | NX-128-2280,True,SSD,SSD
6a139a3b-5d1c-41b1-9987-9286b2382e74,"SanDisk Ultra II 240GB SSD 2.5"" SATA 6.0 Gb/s",SanDisk,Ultra,240GB,,6a139a3b-5d1c-41b1-9987-9286b2382e74.json,,240,"2.5""",,,,,,,SATA 6.0 Gb/s,,,SDSSDHII-240G-G25,False,SSD,SSD
6a1709cb-2233-43a2-9529-167afb7956c2,"Intel 313 20GB SSD 2.5"" SATA",Intel,313,20GB,,6a1709cb-2233-43a2-9529-167afb7956c2.json,,20,"2.5""",,,,,,,SATA 3.0 Gb/s,,,SSDSA2VP020G301,False,SSD,SSD
6a176a28-e23d-423a-96a9-662361f2b4df,TEAMGROUP T-FORCE G50 1TB SSD M.2 PCIe 4.0 NVMe,TEAMGROUP,T-FORCE,1000GB,,6a176a28-e23d-423a-96a9-662361f2b4df.json,,1000,M.2-2280,B0BW8BMSX5,,,,N82E16820985133,5512416458,M.2 PCIe 4.0 x4,,,TM8FFE001T0C129,True,SSD,SSD
6a1bd601-3e8b-4e00-b0c5-fc6cd26e1b62,Gigabyte AORUS Gen4 1TB SSD M.2-2280 PCIe 4.0 NVMe,Gigabyte,AORUS,1000GB,,6a1bd601-3e8b-4e00-b0c5-fc6cd26e1b62.json,,1000,M.2-2280,B08FCY3BM2,,,,9SIBTK0K9A5946,438627407,M.2 PCIe 4.0 x4,,,GP-AG41TB,True,SSD,SSD
6a230b63-e97f-4f07-99b0-c2c63e244457,"Toshiba MG03ACA 1TB 3.5"" HDD 7200RPM SATA 6.0 Gb/s",Toshiba,MG03ACA,1000GB,,6a230b63-e97f-4f07-99b0-c2c63e244457.json,,1000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,MG03ACA100,False,HDD,HDD
6a37f491-3e8a-409a-b05e-587da9bf57c9,Western Digital Black SN850 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,Western Digital,Black,1000GB,,6a37f491-3e8a-409a-b05e-587da9bf57c9.json,,1000,M.2-2280,B08KFS6THF,,,,9SIA2W0JZP3651,510292019,M.2 PCIe 4.0 x4,,,WDS100T1X0E | WDBAPY0010BNC-WRSN,True,SSD,SSD
6a43b802-8ab7-4f33-b779-a0a447e04620,"Silicon Power Ace A56 512GB SSD 2.5"" SATA 6.0 Gb/s",Silicon Power,Ace,512GB,,6a43b802-8ab7-4f33-b779-a0a447e04620.json,,512,"2.5""",,,,,,,SATA 6.0 Gb/s,,,SP512GBSS3A56A25,False,SSD,SSD
6a47b1e0-6f01-4516-ae54-1d2eb44880aa,"Seagate Barracuda Green 1.5TB HDD 3.5"" SATA",Seagate,Barracuda,1000GB,,6a47b1e0-6f01-4516-ae54-1d2eb44880aa.json,,1000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,ST1500DL003,False,HDD,HDD
6a5563b2-ef31-4b1d-8581-0a4b665cdd81,"Acer SA100 480 GB SSD 2.5"" SATA 6.0 Gb/s",Acer,SA100,480GB,,6a5563b2-ef31-4b1d-8581-0a4b665cdd81.json,,480,"2.5""",,,,,,,SATA 6.0 Gb/s,,,BL.9BWWA.103,False,SSD,SSD
6a56a986-8009-4ae1-93e9-6ec5aced26f6,"Intel 520 120GB SSD 2.5"" SATA 6.0 Gb/s",Intel,520,120GB,,6a56a986-8009-4ae1-93e9-6ec5aced26f6.json,,120,"2.5""",B006VCP7NQ,,,,,,SATA 6.0 Gb/s,,,SSDSC2CW120A310,False,SSD,SSD
6a5dec1c-17fe-4af9-9215-ff95b554682b,"Western Digital Caviar Blue 320GB HDD 7200RPM 3.5"" SATA",Western Digital,Caviar,320GB,,6a5dec1c-17fe-4af9-9215-ff95b554682b.json,,320,"3.5""",,,,,,,SATA 3.0 Gb/s,,,WD3200AAKS,False,HDD,HDD
6a6dcc47-70f2-48e7-a8e1-798ad56ccc68,"Toshiba N300 12TB HDD 3.5"" 7200RPM SATA",Toshiba,N300,12000GB,,6a6dcc47-70f2-48e7-a8e1-798ad56ccc68.json,,12000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,HDWG21CUZSVA,False,HDD,HDD
6a87a88a-5b17-48e0-b390-77005a2e2cba,"Kingston HyperX Fury 240GB SSD 2.5"" SATA 6.0 Gb/s",Kingston,HyperX,240GB,,6a87a88a-5b17-48e0-b390-77005a2e2cba.json,,240,"2.5""",,,,,,,SATA 6.0 Gb/s,,,SHFS37A | 240G,False,SSD,SSD
6a8edcbe-7c1b-4c3a-89c1-437e739741c7,TEAMGROUP T-FORCE G50 4TB M.2 SSD PCIe 4.0 x4 NVMe,TEAMGROUP,T-FORCE,4000GB,,6a8edcbe-7c1b-4c3a-89c1-437e739741c7.json,,4000,M.2-2280,B0DRVN1JXP,,,,N82E16820985283,15379674520,M.2 PCIe 4.0 x4,,,TM8FFE004T0C129,True,SSD,SSD
6a928585-f595-41fc-9703-62a4cdabfea9,"Seagate BarraCuda Pro 8TB HDD 3.5"" 7200RPM SATA",Seagate,BarraCuda,8000GB,,6a928585-f595-41fc-9703-62a4cdabfea9.json,,8000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,ST8000DM0004,False,HDD,HDD
6aaabc3e-e2e4-4156-9e11-a3df90abe28a,"Toshiba X300 14TB 3.5"" HDD 7200RPM SATA",Toshiba,X300,14000GB,,6aaabc3e-e2e4-4156-9e11-a3df90abe28a.json,,14000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,HDWR31EXZSTA,False,HDD,HDD
6ac3e5c2-9de9-468b-a0a4-9cf69c730e30,"Seagate ST3000VN000 3TB HDD 3.5"" SATA",Seagate,ST3000VN000,3000GB,,6ac3e5c2-9de9-468b-a0a4-9cf69c730e30.json,,3000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,ST3000VN000,False,HDD,HDD
6ac4508f-f9f5-442f-a1c6-c6411fd95e09,"Seagate Exos 18TB HDD 3.5"" 7200RPM SATA",Seagate,Exos,18000GB,,6ac4508f-f9f5-442f-a1c6-c6411fd95e09.json,,18000,"3.5""",B08K98VFXT,,,,1B4-00VK-00616,5379824681,SATA 6.0 Gb/s,,,ST18000NM000J | ST18000NMZ00J,False,HDD,HDD
6ae09a19-6a2a-44bc-b5d1-76499e503176,"OCZ TRION 150 480 GB SSD 2.5"" SATA 6.0 Gb/s",OCZ,TRION,480GB,,6ae09a19-6a2a-44bc-b5d1-76499e503176.json,,480,"2.5""",,,,,,,SATA 6.0 Gb/s,,,TRN150-25SAT3-480G,False,SSD,SSD
6ae648c6-b128-4c9a-be1a-c5044cfdd587,Western Digital Black SN750 2TB SSD M.2-2280 PCIe 3.0 x4 NVMe,Western Digital,Black,2000GB,,6ae648c6-b128-4c9a-be1a-c5044cfdd587.json,,2000,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,WDS200T3X0C | WDS200T3X0C-00SJG0,True,SSD,SSD
6b013738-e718-45b2-9aca-cdc1b7b88cd6,Intel 750 400GB SSD PCIe PCIe x4 NVMe,Intel,750,400GB,,6b013738-e718-45b2-9aca-cdc1b7b88cd6.json,,400,PCIe,B00VPK0NSI,,,,,,M.2 PCIe 3.0 x4,,,SSDPEDMW400G401,True,SSD,SSD
6b3a0572-e7da-4afc-ae02-4c568e3fea5d,KIOXIA EXCERIA PLUS G2 2TB SSD M.2-2280 PCIe 3.0 X4 NVMe,KIOXIA,EXCERIA,2000GB,,6b3a0572-e7da-4afc-ae02-4c568e3fea5d.json,,2000,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,LRD20Z002TG8,True,SSD,SSD
6b6b9644-931c-46cd-af54-77f855c6097a,Seagate BarraCuda Pro 12TB 256MB Cache,,,,,6b6b9644-931c-46cd-af54-77f855c6097a.json,,,,B07H2FGPND,,,,,920007498,,,,ST12000DM0007 | ST12000DMZ007,,,
6b77067c-3eb6-4020-ac97-a23537073f9e,"Acer SA100 960GB SSD 2.5"" SATA 6.0 Gb/s",Acer,SA100,960GB,,6b77067c-3eb6-4020-ac97-a23537073f9e.json,,960,"2.5""",,,,,,,SATA 6.0 Gb/s,,,BL.9BWWA.104,False,SSD,SSD
6b7bcb00-11cd-4c93-9b1f-81a33536362c,"Transcend Transcend SLC 32GB SSD 2.5"" SATA 1.5 Gb/s",Transcend,Transcend,32GB,,6b7bcb00-11cd-4c93-9b1f-81a33536362c.json,,32,"2.5""",,,,,,,SATA 1.5 Gb/s,,,TS32GSSD25S-S,False,SSD,SSD
6b870a9a-857a-4133-877f-874841fb1791,"Intel 545s 128GB SSD 2.5"" SATA",Intel,545s,128GB,,6b870a9a-857a-4133-877f-874841fb1791.json,,128,"2.5""",,,,,,,SATA 6.0 Gb/s,,,SSDSC2KW128G8X1,False,SSD,SSD
6bb061bd-b63c-4e52-bded-d064de8b76b9,"Lexar NS100 128GB SSD 2.5"" SATA",Lexar,NS100,128GB,,6bb061bd-b63c-4e52-bded-d064de8b76b9.json,,128,"2.5""",,,,,,,SATA 6.0 Gb/s,,,LNS100-128RBNA,False,SSD,SSD
6bbb19c7-2ab4-47c6-9390-e526f94cc9e8,"Samsung 840 Evo 500GB SSD 2.5"" SATA",Samsung,840,500GB,,6bbb19c7-2ab4-47c6-9390-e526f94cc9e8.json,,500,"2.5""",,,,,,,SATA 6.0 Gb/s,,,MZ-7TE500BW,False,SSD,SSD
6bc598ef-d1a2-41a9-b5b0-506c0ca6eb45,"Verbatim Verbatim 64GB SSD 2.5"" SATA",Verbatim,Verbatim,64GB,,6bc598ef-d1a2-41a9-b5b0-506c0ca6eb45.json,,64,"2.5""",,,,,,,SATA 3.0 Gb/s,,,47477,False,SSD,SSD
6bcd4521-86cf-41f6-80ee-4a437e297442,"Western Digital Caviar Green 500GB HDD 5400RPM 3.5"" SATA 6.0 Gb/s",Western Digital,Caviar,500GB,,6bcd4521-86cf-41f6-80ee-4a437e297442.json,,500,"3.5""",,,,,,,SATA 6.0 Gb/s,,,WD5000AZRX,False,HDD,HDD
6bde30e9-20ff-4984-9a0a-fc69c0a0cbb9,AGI AI818 1TB SSD M.2-2280 PCIe 4.0 NVMe,AGI,AI818,1000GB,,6bde30e9-20ff-4984-9a0a-fc69c0a0cbb9.json,,1000,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,AGI1T0G43AI818,True,SSD,SSD
6be4e74b-400d-4b49-b26d-7c8229277f9f,"Addlink S20 512GB SSD 2.5"" SATA",Addlink,S20,512GB,,6be4e74b-400d-4b49-b26d-7c8229277f9f.json,,512,"2.5""",B0791DNZPT,,,,,,SATA 6.0 Gb/s,,,ad512GBS20S3S | 43237-201064,False,SSD,SSD
6beed498-7218-4731-ba66-d5dd8d80e8a9,"Toshiba MD07ACA 12GB 3.5"" HDD 7200RPM SATA",Toshiba,MD07ACA,12GB,,6beed498-7218-4731-ba66-d5dd8d80e8a9.json,,12,"3.5""",,,,,,,SATA 6.0 Gb/s,,,MD07ACA12T,False,HDD,HDD
6c0ae36a-0928-4838-97cb-6a3734246c70,"Samsung 470 256GB 2.5"" SSD SATA 3.0 Gb/s",Samsung,470,256GB,,6c0ae36a-0928-4838-97cb-6a3734246c70.json,,256,"2.5""",,,,,,,SATA 3.0 Gb/s,,,MZ-5PA256 | US,False,SSD,SSD
6c10d348-f8a8-4f18-9ead-dce59c0fe973,Silicon Power UD90 500GB SSD M.2-2280 PCIe 4.0 X4 NVMe,Silicon Power,UD90,500GB,,6c10d348-f8a8-4f18-9ead-dce59c0fe973.json,,500,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,SP500GBP44UD9005,True,SSD,SSD
6c131185-f800-4238-9bb6-2f6a67f19ce7,"HP 628065-B21 3TB HDD 3.5"" 7200RPM SATA",HP,628065-B21,3000GB,,6c131185-f800-4238-9bb6-2f6a67f19ce7.json,,3000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,628065-B21,False,HDD,HDD
6c2b000c-b6fa-471a-abe6-0a059f5f173d,Kingston NV3 500GB SSD M.2-2280 PCIe 4.0 X4 NVMe,Kingston,NV3,500GB,,6c2b000c-b6fa-471a-abe6-0a059f5f173d.json,,500,M.2-2280,B0DBR9RZLV,,,,N82E16820242901,9583050458,M.2 PCIe 4.0 x4,,,SNV3S | 500G | SNV3S/500G | SNV3S500G,True,SSD,SSD
6c30ca9a-44fd-46c7-818a-885c3300826a,Western Digital Blue 1TB SSD M.2-2280 SATA,Western Digital,Blue,1000GB,,6c30ca9a-44fd-46c7-818a-885c3300826a.json,,1000,M.2-2280,B073SB2MXT,,,,,568775281,M.2 SATA,,,WDS100T2B0B,False,SSD,SSD
6c32f2cc-853f-4dfc-a902-d990becf9f42,"Western Digital Black 1 TB HDD 2.5"" 7200 RPM SATA Internal",Western Digital,Black,1000GB,,6c32f2cc-853f-4dfc-a902-d990becf9f42.json,,1000,"2.5""",B082LWP1MQ,,,,1Z4-0002-017H9,862823653,SATA 6.0 Gb/s,,,WD10SPSX | WD10SPSX-SPA6WT0,False,HDD,HDD
6c3e2cdb-7442-45d3-9b72-1ad422d337ad,XPG GAMMIX S10 1TB SSD M.2-2280 PCIe 3.0 x4 NVMe,XPG,GAMMIX,1000GB,,6c3e2cdb-7442-45d3-9b72-1ad422d337ad.json,,1000,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,ASX7000NPC-1TT-C,True,SSD,SSD
6c711aab-b4c9-4bee-b561-617827594ab7,"Leven JS600 128GB SSD 2.5"" SATA 6.0 Gb/s",Leven,JS600,128GB,,6c711aab-b4c9-4bee-b561-617827594ab7.json,,128,"2.5""",B07YBYMZS1,,,,,,SATA 6.0 Gb/s,,,JS600SSD128GB | JS600-128GB,False,SSD,SSD
6cc6ffb4-881f-4ef6-8975-30c842faa4bd,"Seagate IronWolf 1TB HDD 5400RPM 3.5"" SATA",Seagate,IronWolf,1000GB,,6cc6ffb4-881f-4ef6-8975-30c842faa4bd.json,,1000,"3.5""",B0BPMJBB84,,,,N82E16822185093,1569677959,SATA 6.0 Gb/s,,,ST1000VN008,False,HDD,HDD
6cd5fec6-375a-4c4c-8aaf-ffb6a2824237,"Crucial M4 256GB SSD 2.5"" SATA 6.0 Gb/s",Crucial,M4,256GB,,6cd5fec6-375a-4c4c-8aaf-ffb6a2824237.json,,256,"2.5""",,,,,,,SATA 6.0 Gb/s,,,CT256M4SSD2CCA,False,SSD,SSD
6cea2768-39cf-4b7e-be7e-1dac83c263d6,"Western Digital Caviar Black 1TB HDD 3.5"" 7200RPM SATA",Western Digital,Caviar,1000GB,,6cea2768-39cf-4b7e-be7e-1dac83c263d6.json,,1000,"3.5""",,,,,,,SATA 3.0 Gb/s,,,WD10000LSRTL,False,HDD,HDD
6d02f187-c7cb-49b7-af41-d9809f1f5769,MyDigitalSSD Super Boot Drive 8GB SSD mSATA mSATA,MyDigitalSSD,Super,8GB,,6d02f187-c7cb-49b7-af41-d9809f1f5769.json,,8,mSATA,,,,,,,mSATA,,,MDMS-SB-008,False,SSD,SSD
6d1c6464-5ae9-4e2e-bc41-04a17118efb2,TEAMGROUP MP44Q 4TB M.2 SSD PCIe 4.0 NVMe,TEAMGROUP,MP44Q,4000GB,,6d1c6464-5ae9-4e2e-bc41-04a17118efb2.json,,4000,M.2-2280,B0CZLDKDKH,,,,N82E16820985176,6118701599,M.2 PCIe 4.0 x4,,,TM8FFD004T0C101,True,SSD,SSD
6d2bebd9-775d-41a0-9d29-cc0f2ebf8c98,"Samsung 750 EVO 120GB SSD 2.5"" SATA",Samsung,750,120GB,,6d2bebd9-775d-41a0-9d29-cc0f2ebf8c98.json,,120,"2.5""",,,,,,,SATA 6.0 Gb/s,,,MZ-750120BW,False,SSD,SSD
6d2fc593-95e7-4391-bebc-09129970284c,"Transcend TS8GPSD520 8GB SSD 2.5"" PATA",Transcend,TS8GPSD520,8GB,,6d2fc593-95e7-4391-bebc-09129970284c.json,,8,"2.5""",,,,,,,PATA 100,,,TS8GPSD520,False,SSD,SSD
6d474c53-90d4-4d3d-b19d-6339d8008938,"Western Digital Blue 2TB HDD 3.5"" SATA",Western Digital,Blue,2000GB,,6d474c53-90d4-4d3d-b19d-6339d8008938.json,,2000,"3.5""",B01510C7EA,,,,,,SATA 6.0 Gb/s,,,WD20EZRZ,False,HDD,HDD
6d64bb5a-b023-49f5-8e10-50489e14ae33,PNY XLR8 CS3040 1TB SSD M.2-2280 PCIe 4.0 NVMe w/Heatsink,PNY,XLR8,1000GB,,6d64bb5a-b023-49f5-8e10-50489e14ae33.json,,1000,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,M280CS3040HS-1TB-RB,True,SSD,SSD
6d7a0637-563b-400e-87ab-1db29223dcfb,GOODRAM IRDM PRO GEN 5 1TB SSD M.2-2280 PCIe 5.0 x4 NVMe,GOODRAM,IRDM,1000GB,,6d7a0637-563b-400e-87ab-1db29223dcfb.json,,1000,M.2-2280,,,,,,,M.2 PCIe 5.0 x4,,,IRP-SSDPR-P54S-1K0-80,True,SSD,SSD
6da2a6af-04a6-4917-9567-245373af0fb9,"Western Digital Red Pro 12TB HDD 3.5"" SATA",Western Digital,Red,12000GB,,6da2a6af-04a6-4917-9567-245373af0fb9.json,,12000,"3.5""",B0DF9VNT3X,,,,N82E16822234584,11134474076,SATA 6.0 Gb/s,,,WD122KFBX | WD122KFBX-SPEF5N0,False,HDD,HDD
6db4293c-bbd2-4b65-9db4-47f287a06562,"GOODRAM CL100 240GB SSD 2.5"" SATA",GOODRAM,CL100,240GB,,6db4293c-bbd2-4b65-9db4-47f287a06562.json,,240,"2.5""",,,,,,,SATA 6.0 Gb/s,,,SSDPR-CL100-240-G3,False,SSD,SSD
6db7e608-5166-449c-ad95-58ba8bd22104,SanDisk WD Blue SN5100 2TB SSD M.2-2280 PCIe 4.0 x4 NVMe,SanDisk,WD,2000GB,,6db7e608-5166-449c-ad95-58ba8bd22104.json,,2000,M.2-2280,B0FJ8QMW4H,6644706,,,N82E16820173681,17768563851,M.2 PCIe 4.0 x4,,,WDS200T5B0E-00CPE0 | WDS200T5B0E,True,SSD,SSD
6dc91f45-6ae4-4948-b217-12fa14d7e3d3,Silicon Power UD70 500GB M.2 SSD PCIe 3.0 NVMe,Silicon Power,UD70,500GB,,6dc91f45-6ae4-4948-b217-12fa14d7e3d3.json,,500,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,SP500GBP34UD7005,True,SSD,SSD
6dc962c6-766f-4e7d-80e5-2650c9efee16,ADATA Legend 710 1TB SSD M.2-2280 PCIe 3.0 x4 NVMe,ADATA,Legend,1000GB,,6dc962c6-766f-4e7d-80e5-2650c9efee16.json,,1000,M.2-2280,B09YRY5MDC,,,,N82E16820215493,2601499615,M.2 PCIe 3.0 x4,,,ALEG-710-1TCS,True,SSD,SSD
6dd0af31-deb3-4af5-9f94-a234c4426f95,"Hitachi 0B36040 4TB 3.5"" HDD 7200RPM SATA 6.0 Gb/s",Hitachi,0B36040,4000GB,,6dd0af31-deb3-4af5-9f94-a234c4426f95.json,,4000,"3.5""",B07KC8HZ3V,,,,,,SATA 6.0 Gb/s,,,0B36040 | HUS726T4TALE6L4,False,HDD,HDD
6df1f474-5a60-4d59-bbc5-96648e6cab7c,PNY CS900 250GB SSD M.2-2280 SATA,PNY,CS900,250GB,,6df1f474-5a60-4d59-bbc5-96648e6cab7c.json,,250,M.2-2280,,,,,,,M.2 SATA,,,M280CS900-250-RB,False,SSD,SSD
6e06bb79-67c4-454a-86be-c4c998835adf,"ADATA Ultimate SU750 1TB SSD 2.5"" SATA",ADATA,Ultimate,1000GB,,6e06bb79-67c4-454a-86be-c4c998835adf.json,,1000,"2.5""",,,,,,,SATA 6.0 Gb/s,,,ASU750SS-1TT-C,False,SSD,SSD
6e23cd00-79ba-4b67-ad07-599b3c48b7f4,KIOXIA EXCERIA w/Heatsink 1TB M.2 SSD PCIe 4.0 NVMe,KIOXIA,EXCERIA,1000GB,,6e23cd00-79ba-4b67-ad07-599b3c48b7f4.json,,1000,M.2-2280,B0D5QC69JP,,,,,,M.2 PCIe 4.0 x4,,,LSC11K1T02G8,True,SSD,SSD
6e3bf0e8-03f4-471c-a1f9-798dfa122f5b,Orico J-10 1TB SSD M.2-2280 PCIe 3.0 x4 NVMe,Orico,J-10,1000GB,,6e3bf0e8-03f4-471c-a1f9-798dfa122f5b.json,,1000,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,J10-1TB,True,SSD,SSD
6e49e674-efef-4a1a-97ed-1764e42e302d,Samsung 990 EVO Plus 1TB M.2-2280 SSD PCIe 5.0 X2 NVMe,Samsung,990 Evo Plus,1000GB,2024,6e49e674-efef-4a1a-97ed-1764e42e302d.json,,1000,M.2-2280,B0DHLFWBQ1,6601256,31658,https://www.samsung.com/us/computing/memory-storage/solid-state-drives/990-evo-plus-gen5-pcie-nvmetm-ssd-1tb-mz-v9s1t0b-am/,N82E16820147899,13462820676,M.2 PCIe 5.0 x2,,2026-03-22T14:26:43.761Z,MZ-V9S1T0BW | MZ-V9S1T0B/AM | MZV9S1T0BAM,True,SSD,
6e79b086-306c-4f3b-bd69-5bb1639c8455,Samsung MZVPV256HDGL-00000 256GB M.2-2280 SSD PCIe 3.0 X4 NVMe,Samsung,MZVPV256HDGL-00000,256GB,,6e79b086-306c-4f3b-bd69-5bb1639c8455.json,,256,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,MZVPV256HDGL-00000,True,SSD,SSD
6e7f28e2-0afe-4845-b538-21cc850eca0d,Transcend 110S 128GB SSD M.2-2280 PCIe 3.0 X4 NVMe,Transcend,110S,128GB,,6e7f28e2-0afe-4845-b538-21cc850eca0d.json,,128,M.2-2280,B07CXC32T2,,,,,645072637,M.2 PCIe 3.0 x4,,,TS128GMTE110S,True,SSD,SSD
6e91f4e4-c7e1-4b7a-8041-f289700a1f77,SanDisk Ultra 1TB SSD M.2-2280 PCIe 3.0 x4 NVMe,SanDisk,Ultra,1000GB,,6e91f4e4-c7e1-4b7a-8041-f289700a1f77.json,,1000,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,SDSSDH3N-1T00-G25,True,SSD,SSD
6ea1bbc5-e767-4954-911a-b013fceff8cf,PNY XLR8 CS3030 250GB SSD M.2-2280 PCIe 3.0 NVMe,PNY,XLR8,250GB,,6ea1bbc5-e767-4954-911a-b013fceff8cf.json,,250,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,M280CS3030-250-RB,True,SSD,SSD
6ea8150f-5b5e-411f-a498-95e466197d5a,"Seagate BarraCuda 3TB HDD 2.5"" SATA",Seagate,BarraCuda,3000GB,,6ea8150f-5b5e-411f-a498-95e466197d5a.json,,3000,"2.5""",B01LWPEVPL,,,,,161308972,SATA 6.0 Gb/s,,,ST3000LM024,False,HDD,HDD
6ed2cc45-acd4-49c2-81f5-da0a51da467b,"Seagate Exos X14 12TB Internal HDD 3.5"" 7200RPM SATA 6.0 Gb/s",Seagate,Exos,12000GB,,6ed2cc45-acd4-49c2-81f5-da0a51da467b.json,,12000,"3.5""",B07SLK3DVT,,,,,542376123,SATA 6.0 Gb/s,,,ST12000NM0248,False,HDD,HDD
