storage_id,motherboard_id,storage_capacity,storage_type,storage_form_factor,storage_interface,storage_nvme,motherboard_m2_slots,motherboard_pcie_slots,motherboard_form_factor,motherboard_ram_type,storage_m2_slot_ok,label
546dacb3-6876-4ec0-a7cd-c3efabb57559,3fce258e-02f4-4583-83d4-563f4085bc45,512.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2230|2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3aba0843b62bf624cc41f""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3aba0843b62bf624cc420""}]",ATX,DDR4,1,1
a5d69c10-fc77-4f30-a4f7-067b28c91d66,545f52f0-24ca-441e-9486-ffeb5c10006b,500.0,HDD,"2.5""",SATA 6.0 Gb/s,false,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abbdce32fbd088831b73""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abbdce32fbd088831b74""}]",Micro ATX,DDR4,0,0
de8ea285-2789-4780-a807-5e5c659ca7fa,838e2321-0080-4909-92a1-08118eb942b2,2000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abfec0db8dfe4bc7470a""}, {""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 1, ""_id"": ""69b3abfec0db8dfe4bc7470b""}]",ATX,DDR4,0,0
e7c75c8a-fc43-49de-b61b-2b521cbf7bff,cb5e3291-5f02-4e36-b812-4b41748d16f5,250.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 7, ""lanes"": 16, ""_id"": ""69b3ac5481594acde48fe922""}]",SSI CEB,DDR4,1,1
988e477b-5f77-4b1c-a852-2c2f6494eaa9,eda29c64-120a-468c-b221-2a3217933516,256.0,SSD,PCIe,M.2 PCIe 3.0 x4,true,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac8f3f8fd0c825de6403""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac8f3f8fd0c825de6404""}]",Micro ATX,DDR4,0,1
dfdc05c0-3481-433e-8d21-0e3d1f1a94b3,5e12d76e-1071-476d-80d9-d845ccd90d93,200.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abcd3f8fd0c825de0652""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abcd3f8fd0c825de0653""}]",Micro ATX,DDR5,0,0
2f8f77ca-e196-48cd-8557-caf21e3adcd8,836326fd-bcc7-4442-b8fb-8018f66c8a85,120.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",ATX,DDR5,0,0
19d5abca-477d-4860-9e0a-e53f2c25795e,b71b1bf9-0c7b-423b-b4ee-dce317e28fb2,4000.0,SSD,PCIe,M.2 PCIe 3.0 x8,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 3, ""lanes"": 1}]",Micro ATX,DDR4,0,1
2710a155-8320-44b5-bc65-05dfb40c1edb,0d1590d1-2ebc-445c-aa24-5c9b7a1a2659,2000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2280,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 2}]",ATX,DDR5,1,1
ed89f425-a1b5-495e-90fc-679f33bd937e,0fd7ff43-c7dd-4656-a85b-19d107e61b2a,250.0,SSD,M.2-2280,M.2 SATA,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab5ec0db8dfe4bc6fde7""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ab5ec0db8dfe4bc6fde8""}]",ATX,DDR4,0,0
f968de5f-519b-4bc2-b7be-727f55954210,aa8eae87-5df7-4bc0-92ab-63f090dfcea1,2000.0,SSD,M.2-2280,M.2 PCIe 5.0 x4,true,2280,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 1}]",Micro ATX,DDR4,1,1
0a258b1a-f049-4813-a19d-c1aeaba1a043,e74ade72-a37b-402a-9f92-ad4dec5ea4f4,500.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 0}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1}]",Micro ATX,DDR4,1,1
bbc78670-ad5d-450c-bf70-112dae06070d,5ef5aa0d-7286-4293-ab02-9808fde512ab,120.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abd0fe073ff824ef7586""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3abd0fe073ff824ef7587""}]",ATX,DDR4,0,0
8607852d-2670-4b7b-a13d-891e1dd5afba,a60c221e-a496-4e4f-b58b-cbc2e70f0025,512.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280|22110,"[{""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac297d50ea7030493383""}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ac297d50ea7030493384""}, {""gen"": ""3.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac297d50ea7030493385""}]",ATX,DDR4,0,0
ddbb160c-5b09-4fde-8519-84224207e44f,198724ee-bbf9-478f-ad19-3f80695e2bbe,500.0,HDD,"2.5""",SATA 6.0 Gb/s,false,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab801698c62132086b80""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ab801698c62132086b81""}]",Micro ATX,DDR5,0,0
4ece7ec8-1df9-449e-a68f-d602d22c71b7,f8893dbc-3158-490b-8587-f6f9f0e39370,512.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2230|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}]",Mini ITX,DDR5,1,1
076d3ecd-e8e3-45c0-9166-bd1749dedce5,9ebcbd52-4a6d-45c4-9080-04448a520747,2000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac2b3722c3e205bd361c""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac2b3722c3e205bd361d""}]",ATX,DDR4,1,1
66c0eb14-3191-4de6-a10a-e2abc912a6c3,ccb1adf0-e54b-48f3-8083-cdc0d1488f9f,7000.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac58ce32fbd088836c8a""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac58ce32fbd088836c8b""}]",Micro ATX,DDR4,0,0
ebf79909-63df-48f7-971b-6a6704185257,459986a6-4c2b-4aec-bbbf-d604f8c470ea,6000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1}]",Micro ATX,DDR5,0,0
d99e2186-facb-4b00-9919-a2abbd8e256b,029ad106-fdb7-4a08-922e-5dee85ec72a4,4000.0,,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab5fc0db8dfe4bc6fe25""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ab5fc0db8dfe4bc6fe26""}]",Micro ATX,DDR4,1,1
5a2cbf50-2c65-42ab-98b9-861c9754d958,ab29d9f5-49f0-4ddb-b41a-e824c1287e79,4000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2230|2242|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3ac46744e69396d560bb5""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac46744e69396d560bb6""}]",ATX,DDR4,1,1
25964957-acdc-4150-98a4-ffbd4cc4380b,e225f83c-45f9-45e6-b505-daa16bca9085,24000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2230|2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac7236a2b96d5d841303""}, {""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 1, ""_id"": ""69b3ac7236a2b96d5d841304""}]",ATX,DDR4,0,0
56f68a4e-fe08-4b8f-81aa-19c90b174202,80fde067-2aca-4965-9746-5a7f3ecb6de0,128.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac1cce32fbd088834d47""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac1cce32fbd088834d48""}]",Micro ATX,DDR5,1,1
58906aa6-dd46-44e5-8adb-7e9d3aaf86b3,06a8f10e-70cf-465f-a626-463e7735561b,250.0,HDD,"2.5""",SATA 3.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ab5cc0db8dfe4bc6fda7""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ab5cc0db8dfe4bc6fda8""}]",ATX,DDR4,0,0
5abba445-d32f-4859-9955-8ad04f652c68,680adb7a-ddff-4d18-9fe6-0dc2a2511482,4000.0,SSD,M.2-2280,M.2 PCIe 5.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abd1b3d0c7b56c55de7e""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abd1b3d0c7b56c55de7f""}]",Micro ATX,DDR4,1,1
9e82b6b9-5677-4d4b-9560-bed803dd6d4c,4ef205c4-4eca-4d98-9b16-22f1e94b0330,256.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abb87d50ea703048f99c""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3abb87d50ea703048f99d""}]",Micro ATX,DDR4,1,1
1f94dec8-4645-414f-82d2-21b3e12114b1,2240d457-8566-4793-adf7-10effd3dd63e,256.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab7936a2b96d5d83a60d""}]",Mini ITX,DDR4,1,1
c63394f3-be3e-4ea8-9080-2ffadf0123b6,4034ed27-dc29-40ef-a1ed-11a9fdde7110,2000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba23f8fd0c825ddf4d4""}]",Mini ITX,DDR5,1,1
f716e071-76d1-4d39-80fc-f2dca29c3293,51b4a0c0-cc21-4ee0-99c3-0c0495b1095d,256.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2230|2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abc436a2b96d5d83beaa""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3abc436a2b96d5d83beab""}]",ATX,DDR4,0,0
6a139a3b-5d1c-41b1-9987-9286b2382e74,8e951d36-4cd4-4061-bc55-4b588674904e,240.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac1b7d50ea70304928d4""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac1b7d50ea70304928d5""}]",Micro ATX,DDR4,0,0
7e1faaea-0a79-4c63-9db4-9db60495004e,7868cd37-72f7-47fb-afbd-37f330f194bf,1000.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1}]",Micro ATX,DDR4,0,0
b9c5c53f-dcd9-4a8e-ae3f-c2c23e9a82aa,52a5b090-961d-428a-8c04-41fd2e7d869c,960.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abb53722c3e205bd0942""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abb53722c3e205bd0943""}]",Micro ATX,DDR4,0,0
938df806-e848-4689-94c5-d85466b15a1f,713246bf-f5c3-432b-8c25-f3e241da4ee6,500.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1}]",Micro ATX,DDR5,1,1
5dd9b6f3-1aec-440d-99c4-0e25f85b8d8c,1cd02388-90bf-48ec-a11a-d905a7f99702,12000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1}]",Micro ATX,DDR5,0,0
b570427b-6e06-4876-959a-a1f549a2186d,973938e8-0901-4304-b4f4-7957b97aba11,256.0,SSD,M.2-2280,M.2 SATA,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac263f8fd0c825de33ca""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac263f8fd0c825de33cb""}]",ATX,DDR4,0,0
e2f0a12b-c36a-4681-8641-864123db96d1,f281a0a6-8c1a-449e-8dc2-2dfc5a0d8295,80.0,SSD,"2.5""",SATA 3.0 Gb/s,false,2230|2242|2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 2, ""lanes"": 16}]",ATX,DDR5,0,0
58686172-7f32-447a-8812-2c50c8977309,93fdee7b-45a6-4ac5-bd89-ee9228f0623f,256.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2280|22110,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 4}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 1}]",ATX,DDR4,1,1
20ce88c8-e649-4c0e-ac1f-910dd52d6a59,3ad732be-3e12-404c-8543-dd0891883f45,250.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3aba47d50ea703048f2f5""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3aba47d50ea703048f2f6""}]",ATX,DDR4,1,1
9bd315d6-598e-42be-8652-c1d8bf5c8ead,3c8adb4f-40ae-4001-a6f3-40351a1bff6b,256.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abac75ef0cf5df01419e""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3abac75ef0cf5df01419f""}]",Micro ATX,DDR5,1,1
2199f127-a07d-4a01-9949-f1c8b3611fc5,5da8757f-9a31-4d66-8831-c51a33fc371a,120.0,SSD,"2.5""",SATA 3.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abccc0db8dfe4bc72aee""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abccc0db8dfe4bc72aef""}]",Micro ATX,DDR4,0,0
50c786bf-5737-4d5f-a3d3-53b61036eb1c,e03f1765-eba5-4928-b326-4addd5de8912,512.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac9f1698c6213208ed43""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac9f1698c6213208ed44""}]",Micro ATX,DDR4,1,1
8c594b33-f896-4b1a-8545-c20349dbb523,ddd448a7-199d-40ec-a2cd-e090d28e8ac5,2000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac9681594acde4901053""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac9681594acde4901054""}]",Micro ATX,DDR4,0,0
d564f7d3-e9e1-410a-80d6-7bd7f0449701,50f9fb7f-26da-4ec2-bb04-02a36da54729,8000.0,SSD,M.2-2280,M.2 PCIe 5.0 x4,true,2230|2242|2280,"[{""gen"": ""4.0"", ""quantity"": 5, ""lanes"": 16, ""_id"": ""69b3abc17d50ea703048ff90""}]",ATX,DDR3,1,1
0e070db2-9b0f-4f21-b2cf-0ce341602ed2,cd482330-a54b-486e-a83b-d6fc5d9d229a,1000.0,HDD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac5b4fd4af70a34a0fba""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac5b4fd4af70a34a0fbb""}]",Micro ATX,DDR4,0,0
3ad83203-83af-4924-8f2d-c988d7b2fa7b,575e5b88-a257-41e4-9e2c-4f7b15cfa877,2000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3abcbfe073ff824ef7339""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3abcbfe073ff824ef733a""}]",ATX,DDR5,1,1
dc138ae3-a546-4ea4-9280-8d9bbcd65468,796fa1d9-dad4-4d0f-ade0-93ebbd88f936,1000.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2280|22110,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3abf1b27c54a042d0007c""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abf1b27c54a042d0007d""}]",ATX,DDR5,1,1
6a1bd601-3e8b-4e00-b0c5-fc6cd26e1b62,edf7d371-90f5-4966-b30f-dba5f81c0a04,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2280|22110,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac904fd4af70a34a27f1""}]",ATX,DDR5,1,1
c720d787-7951-4d7d-8d8b-3eb3917f9fd9,dbb2903c-1ce3-4b3f-93e8-d00678e90b37,512.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac801698c6213208e070""}]",Micro ATX,DDR5,1,1
3bdd2cb1-76d5-45cf-9a73-6b7f283747f2,835a649c-03e6-49e5-b54c-e1b011c028a0,1000.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac2336a2b96d5d83ed5b""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac2336a2b96d5d83ed5c""}]",ATX,DDR4,0,0
72b7e99b-705d-4ba6-a7e4-1439559c7fb6,6ff4db53-94d9-4453-b1e7-2b4640fe0d7c,6000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2230|2242|2260|2280|22110,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abe13f8fd0c825de0ff1""}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abe13f8fd0c825de0ff2""}]",ATX,DDR4,0,0
339d6490-b8d4-4f68-8d30-2d9ebe648547,6ca91b70-bec1-4089-823a-42e63ffd6950,4000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2260|2280,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 1}]",Micro ATX,DDR5,1,1
1d5f9302-6872-49ab-a767-fe513c26ada0,33fce89e-3db3-470e-a03e-29a091a62c9a,8000.0,SSD,M.2-2280,M.2 PCIe 5.0 x4,true,2242|2260|2280|22110,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1}]",Micro ATX,DDR4,1,1
4fbacdf7-26b0-4c62-9676-60afe5cd1e8b,fedc9270-492e-49b1-990d-773cfa47664f,320.0,HDD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3acc1b27c54a042d0651c""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3acc1b27c54a042d0651d""}]",ATX,DDR4,0,0
c507dd55-ced2-4a39-8034-53544956dbcc,169bb40d-17b8-4479-8a82-eb7eb63de849,128.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ab70b27c54a042cfc787""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ab70b27c54a042cfc788""}]",ATX,DDR4,0,0
62202c8e-6a85-4ba5-947c-6f2bccf3da3e,a3a54077-f409-4a24-b11c-b9152162fde6,500.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2230|2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac3ccf841c9bc5aa6c4d""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac3ccf841c9bc5aa6c4e""}]",Micro ATX,DDR4,1,1
3a08c88d-f5bd-4bc5-8b12-6700f2995242,d078fe2d-1b09-4621-92d0-3ea05db26507,750.0,HDD,"2.5""",SATA 3.0 Gb/s,false,2230|2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac681698c6213208d2e9""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac681698c6213208d2ea""}]",Micro ATX,DDR4,0,0
79749234-0b64-48d3-9c1c-373e31b8a8b8,504be958-819d-44d9-bfe2-226242b15f97,128.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abbd3722c3e205bd0c5a""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abbd3722c3e205bd0c5b""}]",ATX,DDR3,0,0
a230dcb4-8f67-4d2d-932d-48caa108fb86,bc98c630-0bad-472c-868c-0fdb6c406bbe,800.0,SSD,PCIe,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1}]",Micro ATX,DDR5,0,1
62f6d548-2bef-40ab-b22b-907c3b2022ca,263c8987-9752-4064-b4a2-8ddfe547ef96,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2280,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab8b843b62bf624cbd88""}]",Mini ITX,DDR4,1,1
c3acf000-0e63-41be-8d4a-fd5fd031b2f6,f0358083-4216-4a41-93aa-5fe077585523,1000.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac9b36a2b96d5d84283f""}, {""gen"": ""2.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac9b36a2b96d5d842840""}, {""gen"": ""2.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac9b36a2b96d5d842841""}]",ATX,DDR4,1,1
15e035ae-3d7d-4361-ae16-6d6366a013d9,d175733b-5b8b-4fb6-afb1-27317ee36f08,2000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac6db27c54a042d0376e""}]",Mini ITX,DDR5,1,1
6fbff462-1e4f-4bdb-8adc-00f619f7ac61,6993f214-44d2-4700-abeb-a9001cf15252,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abe13722c3e205bd1ae9""}]",Mini ITX,DDR4,1,1
2757ae52-5fee-47ce-a82c-d4730b33370b,ebef7b47-d170-49f1-a870-29ee0cd3e649,1000.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac89cf841c9bc5aa9fd2""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac89cf841c9bc5aa9fd3""}]",ATX,DDR5,1,1
eb4d5d46-7325-4055-8020-9b0a9c709986,febcd1d4-10ea-4e4a-bcde-97301590a758,3000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3acbfce32fbd088839f2b""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3acbfce32fbd088839f2c""}]",Micro ATX,DDR5,0,0
