cooler_id,case_id,cooler_fan_size,cooler_fan_quantity,radiator_size,cooler_height,case_cooler_clearance,height_difference,cooler_case_height_ok,case_form_factor,label
d15f3eb6-418a-4186-9655-fcd258acd70d,2b9f3872-9f5f-4574-87e0-de621b7e39cd,,,360.0,62.0,48.0,-14.0,0,Mini ITX Tower,0
bee0df3c-1461-46ae-a96e-81af9b3d3fae,ebccc65a-a3eb-4c39-896a-b87ea8aa1177,,,,155.0,48.0,-107.0,0,Mini ITX Tower,0
fb25faa2-bf85-4019-826f-64f45e148f6e,b6d2df2f-37cc-4aff-9b6e-645f305087a2,120.0,1,,155.0,70.0,-85.0,0,HTPC,0
1ba38f19-3af0-40ee-8297-a5cb426c1cd6,0579bb64-a706-4b2d-b880-eaf6b8c6c602,,,,165.0,120.0,-45.0,0,Mini ITX Tower,0
585068bf-1ed8-4a65-ae8b-f3757b5039f1,90be5302-e04c-4a6f-8c9e-825ab867b808,,,,155.0,175.0,20.0,1,Mini ITX Tower,1
e997c2ce-6f97-4614-8f66-04a95c4d7250,ebccc65a-a3eb-4c39-896a-b87ea8aa1177,,,,150.0,48.0,-102.0,0,Mini ITX Tower,0
fe384c94-811a-4067-8681-2485e6b6a9c6,670c81fb-4035-4402-ab00-3d369fcffb2c,,,,166.0,185.0,19.0,1,ATX Mid Tower,1
779ea220-6beb-408d-a9cd-c760356cc0b2,a4bead41-d80a-4073-a6e4-b057a828cae5,,,,155.0,164.0,9.0,1,ATX Mid Tower,1
9e93cf08-663d-497a-9fbb-25ce4a3e8446,e820c9e9-092b-4b9e-9cfa-d486cec2c640,,,,153.0,160.0,7.0,1,Micro ATX Mid Tower,1
3954c797-32e5-44b9-9103-2027135d4a68,b2adea3a-7321-4082-81ab-7b4c01f15040,,,,165.0,159.0,-6.0,0,ATX Mid Tower,0
edb632d6-14a3-454b-8507-3c81fac21618,453255ec-72fe-47f6-9343-3fd0393b6331,,,,156.0,173.0,17.0,1,Micro ATX Mini Tower,1
dad738ce-74cb-4b33-b45d-2c06b072353a,95cf7b1f-0fd2-429a-889f-672507574295,,,,162.0,160.0,-2.0,0,ATX Mid Tower,0
175789df-36f7-416d-ab66-73ca5945d6fe,67c25b6d-83dd-4bd7-bbfe-ea77ff01d828,,,,162.0,160.0,-2.0,0,ATX Mid Tower,0
5738579a-bab2-437c-9df5-ef8ee32aac3a,579d31fe-be5a-490f-ad1a-3f22705329fe,,,,160.0,180.0,20.0,1,ATX Mid Tower,1
5d16a3da-2edc-45a2-9058-51c8d1646572,3b1f55d7-f7f7-47ec-abb7-0d4b5ae98510,,,240.0,67.0,50.0,-17.0,0,Mini ITX Tower,0
95ecbde6-2ea2-42c4-8734-57bdc640bc76,e3912017-c5c0-49b4-8cc7-2590840eda83,,,,150.0,120.0,-30.0,0,Mini ITX Tower,0
8efa46d5-17d5-4041-b215-feb518c2596b,dcb8af27-0343-4ac4-ae04-fd0ab8af8e4e,,,,163.0,140.0,-23.0,0,Mini ITX Tower,0
a0930b00-4104-48e1-a170-d5ec2b1a1734,2cd916b5-a8f5-4646-9ac3-edb1631f9ba0,,,,160.0,165.0,5.0,1,ATX Mid Tower,1
29b70f67-4560-496a-aaba-9f243b9a434d,644c88d4-4f3e-4eb2-af1c-d6aa7a016878,,,,148.0,75.0,-73.0,0,Micro ATX Mini Tower,0
be9d6592-e6ed-4e1c-ae69-b241a875767f,c092f08c-1785-4b6f-b6d9-41b91ec49130,,,,170.0,155.0,-15.0,0,ATX Mid Tower,0
001bf0e9-535a-4d4b-840f-67fc82f6748c,136cafe7-58f8-4002-9ccd-5caf34742a2a,,,,153.0,150.0,-3.0,0,Micro ATX Mid Tower,0
f71e1063-0e4e-46a2-8964-08bdda1227f2,5832656a-c875-41fe-9b3d-eec706a2b6b7,,,,155.0,140.0,-15.0,0,Micro ATX Mini Tower,0
4f560877-3055-4bb8-845b-82a437c4033e,b9c3d1b3-7494-4c24-9276-3a6c3e250c14,,,,161.0,138.0,-23.0,0,HTPC,0
e9eada53-9dbf-4a30-8d93-7ac952825a84,8b4e8c39-455e-41c1-84d4-00c1923a59e2,,,,63.0,161.0,98.0,1,ATX Mid Tower,1
e6737885-6b81-4478-9f8e-9b57e0a7216c,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,,,,130.0,38.0,-92.0,0,Mini ITX Tower,0
6f1ab78a-5af2-4c67-818a-3da8617a94c6,934a7eb3-999c-4448-a6b2-7e26973fc7af,,,,159.0,155.0,-4.0,0,Micro ATX Mini Tower,0
8efa46d5-17d5-4041-b215-feb518c2596b,a713e2ad-ee45-4ec6-ba1f-c2c05a9b4f86,,,,163.0,160.0,-3.0,0,ATX Mid Tower,0
90957298-2bbb-4d98-a76f-2f2ae3f4d383,97182328-a217-45cd-b8df-5f86c6dbf9c3,120.0,3,360.0,107.0,160.0,53.0,1,ATX Mid Tower,1
b8e9a8c4-3688-470c-939f-6357938a773f,99105841-725d-400a-84cc-3d00a42e9286,120.0,3,360.0,69.0,175.0,106.0,1,ATX Mid Tower,1
909fb0d2-00c6-4bde-8b89-1759fe34fe1a,15624d8f-0767-4111-8291-c842421181d5,,,240.0,52.0,45.0,-7.0,0,Mini ITX Tower,0
441be00d-e43e-401e-a8ab-110bbe714c51,c162a19a-f9f8-4726-8323-6e41c02221a6,,,,156.0,159.0,3.0,1,Micro ATX Mini Tower,1
4f560877-3055-4bb8-845b-82a437c4033e,245df228-98c3-4e14-b256-1622e591d5d8,,,,161.0,70.0,-91.0,0,Mini ITX Tower,0
f93c2548-a999-45e0-94b1-e568bcc23b7b,8d9b32c3-3d21-46c0-ab11-5df862b07866,,,,160.0,57.0,-103.0,0,Micro ATX Desktop,0
f00e8dd0-3971-4777-a231-9a77d86495e2,45275c6f-339d-431e-91c1-a96308f64d1d,,,,161.0,148.0,-13.0,0,Micro ATX Mini Tower,0
e09d05c6-cf15-4c2e-9f48-de0a2a4df828,9ce78918-0e74-401c-b6d1-18dde64203c6,,,,158.0,70.0,-88.0,0,HTPC,0
37f3329e-8169-42ae-8141-7cd706f0d8a2,0d6fa5aa-ca60-4a6f-88e3-6de83706751f,,,,160.0,164.0,4.0,1,Micro ATX Desktop,1
078a201e-ad2a-49ef-b193-f55edf31c4da,ea1c8607-243c-46e8-bcb5-85f6832a81bb,,,,155.0,138.0,-17.0,0,HTPC,0
2fba3210-e717-400e-81f5-6da08a212b17,3b1f55d7-f7f7-47ec-abb7-0d4b5ae98510,,,,73.0,50.0,-23.0,0,Mini ITX Tower,0
89543a27-3701-4362-9c43-cdb5ff5b90b9,4c311e93-7cf1-426d-bd1a-671ab6e01981,,,,162.0,160.0,-2.0,0,Micro ATX Mini Tower,0
3e67930e-6595-450d-9c20-c241d4e4e5be,377449ff-c468-48aa-a584-af3cd5afc132,,,,146.0,61.0,-85.0,0,Mini ITX Tower,0
60f358ea-21da-44ca-9e23-42b5f8efac44,b232b003-0e7a-4804-b8b1-b2448f99a6c2,,,360.0,70.0,61.0,-9.0,0,Mini ITX Tower,0
9d568ae3-fcc7-4afd-8519-f1c7a511a2c6,9e76dc89-9ec4-4fb3-b044-1f3424c38c47,120.0,2,240.0,60.0,170.0,110.0,1,ATX Mid Tower,1
b69716ab-8459-4830-a4d4-01ad8e2008af,f9c06a28-5c60-4e48-9f41-912bb87a353b,,,,142.0,70.0,-72.0,0,Mini ITX Tower,0
0131cdb6-c53a-423c-921c-8cee085b1233,6860f059-572c-424d-b67d-59fa92a7ef4b,,,,165.0,83.0,-82.0,0,Mini ITX Tower,0
8784e880-b08f-4eb9-a7cb-c51e9089c39c,1d9a3053-dcdd-45fe-862e-b3e2546617b4,,,,158.0,138.0,-20.0,0,HTPC,0
0a4fd274-2882-4f37-89c7-df33592cf034,21230593-6839-43ee-97d7-0b7ba03aa823,,,,143.0,75.0,-68.0,0,Micro ATX Mini Tower,0
a8056ec8-5890-4139-8598-911918adcde0,2585df6e-d765-4900-99e2-66635665936a,,,360.0,55.0,47.0,-8.0,0,Micro ATX Desktop,0
bd58d833-adf4-4034-a922-2f7770d9f2e8,146d440d-99cd-4d9a-9315-5bced131f66e,,,,123.0,165.0,42.0,1,ATX Mid Tower,1
75da2f8e-ab51-4a19-a897-4532efadb4f6,38128e27-09da-4be5-bb84-5b29685cebc1,,,,165.0,145.0,-20.0,0,ATX Mid Tower,0
348f32b0-73d4-4cc7-8166-1cfe35b778e9,aa21eb4c-eaa8-4527-8aad-10fce7aec53f,,,,168.0,157.0,-11.0,0,Micro ATX Mini Tower,0
03f35d41-149f-476d-ad77-6df7c93ec442,21230593-6839-43ee-97d7-0b7ba03aa823,,,,153.0,75.0,-78.0,0,Micro ATX Mini Tower,0
131319da-3cee-425d-b00e-8a5a4b71b8be,f0cec58a-03d3-4865-a721-fc89b56bd834,,,240.0,54.0,167.0,113.0,1,Mini ITX Tower,1
ff8710b0-7387-48fc-9744-42180c6c9dea,e7b57f0d-fdae-4af0-b998-918e853652d9,120.0,2,,154.0,138.0,-16.0,0,HTPC,0
b3f85b05-dbdf-49a2-9331-5da4765d8505,45275c6f-339d-431e-91c1-a96308f64d1d,,,,159.0,148.0,-11.0,0,Micro ATX Mini Tower,0
bdaac34d-ebf3-44fd-8fec-e51b0fa4715a,2b9f3872-9f5f-4574-87e0-de621b7e39cd,,,,69.0,48.0,-21.0,0,Mini ITX Tower,0
175c2034-adef-4a41-a5c7-0092e12d6194,9cbe78f5-a30f-4d57-84b0-f505dd0fbcb2,,,360.0,52.0,161.0,109.0,1,ATX Mid Tower,1
4791310d-9816-4ffe-b606-3c74f7d8609c,ff5dad4d-d3f6-4bb8-bdcd-fa2438ae277c,,,,155.0,88.2,-66.8,0,ATX Mid Tower,0
ddf7e103-d0cf-4896-bbbb-e4f627d6b678,94d1a53a-5506-4f11-8094-c44a2bb75c0f,,,,160.0,70.0,-90.0,0,Mini ITX Tower,0
a0c8f2ba-bddf-419b-a09d-507134a2bf8b,644c88d4-4f3e-4eb2-af1c-d6aa7a016878,,,,135.0,75.0,-60.0,0,Micro ATX Mini Tower,0
c6746610-ddd2-4351-a5e1-ce74a0533560,8b4e8c39-455e-41c1-84d4-00c1923a59e2,,,,136.0,161.0,25.0,1,ATX Mid Tower,1
ad95b573-14e0-44ce-9d7f-be3fe461c233,2cae08fd-5fb2-4175-8dc2-b8ee767a9751,,,,116.0,160.0,44.0,1,ATX Mid Tower,1
38648ed6-7427-4b6a-8a98-195ffa60b619,ba0c97ee-2291-4c31-9ca8-0faa66a0d2fe,,,,155.0,190.0,35.0,1,ATX Mid Tower,1
e2410111-7809-4736-9706-43f0c2591fbc,e19caca6-15c5-435e-9285-1a4b4698239a,,,,165.0,162.0,-3.0,0,Micro ATX Mid Tower,0
306a6133-8840-498e-891c-09a774cba1a4,f8a70884-cbc2-4ed8-a953-cf49380d9e88,135.0,1,,160.0,140.0,-20.0,0,Mini ITX Tower,0
c4f5569e-17e8-46ea-8a8d-f0c158c966a9,0d6fa5aa-ca60-4a6f-88e3-6de83706751f,,,,160.0,164.0,4.0,1,Micro ATX Desktop,1
0f64ae0b-29ae-4246-977b-060392449d52,b4d77dab-cb42-4348-8206-e4fd473e34ca,,,,136.0,167.0,31.0,1,EATX Mid Tower,1
963ab7f6-72d7-43e2-8385-71cb8c47a903,2caa6d20-79b7-4649-b15d-16f0fd7ed3cf,,,,155.0,55.0,-100.0,0,Mini ITX Tower,0
65776242-2b26-485c-96ae-809a422b5f76,e59c459d-496b-46e9-b13e-4f8b73882bde,,,,160.0,135.0,-25.0,0,Micro ATX Mid Tower,0
175c2034-adef-4a41-a5c7-0092e12d6194,745045ce-cbd6-4fea-8cdc-b7f8c02de8e5,,,360.0,52.0,170.0,118.0,1,ATX Mid Tower,1
b75acdcf-1da1-4811-b6fb-08b2b1dd5f24,b0c7c617-5cd4-45ba-9e42-5cac92a0462e,,,,153.0,180.0,27.0,1,ATX Mid Tower,1
a2094b7b-967f-4531-9975-570d0f5fdbe1,0b0c9b8e-050c-4649-8412-4987f3f33ed8,,,,155.0,174.0,19.0,1,ATX Mid Tower,1
1fa82bd6-ae65-42b9-84d4-57b242ae54cf,f9288b0b-564e-4f4c-b51c-cad9d2a78b10,120.0,3,360.0,137.0,82.0,-55.0,0,Mini ITX Tower,0
2a9b233a-b2b6-484b-965c-74671b684147,f71318da-b9dd-4800-954c-076c56958762,,,,156.0,163.0,7.0,1,ATX Mid Tower,1
2b6f32ce-fe32-41f8-bfd3-bf602dec16ed,21230593-6839-43ee-97d7-0b7ba03aa823,120.0,,,159.0,75.0,-84.0,0,Micro ATX Mini Tower,0
8ec63967-c2f2-4c8f-8208-1d04005ad352,f05fbf2f-dfee-4fab-9d32-2161d4a79955,,,,162.0,160.0,-2.0,0,ATX Mid Tower,0
7697b65b-57a8-490b-9bd3-6c0882bd5003,2120f1dd-b8ef-4b56-aaa6-ee2c6f9de45b,,,,160.0,180.0,20.0,1,ATX Mid Tower,1
710a2462-ee31-4931-8423-cc1026978a1c,6364fa3c-1126-498b-8fbb-6e5c63585b8e,120.0,2,,155.0,185.0,30.0,1,ATX Full Tower,1
5679a046-98ef-4262-b5b2-6c72ca954e05,01e80402-f15e-4d65-ba08-db2e69fdc267,,,,160.0,155.0,-5.0,0,ATX Mid Tower,0
89543a27-3701-4362-9c43-cdb5ff5b90b9,6bfeafe1-4e42-44cd-9be3-1f65a2b59a7d,,,,162.0,61.0,-101.0,0,Mini ITX Tower,0
1ae585c4-399a-46d3-99ff-552ff9254375,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,,,,155.0,38.0,-117.0,0,Mini ITX Tower,0
53674836-0ef0-4cf0-ae5b-65fe5b6133ad,e9fa2959-9318-4895-a693-73b500355a1a,,,,155.0,162.0,7.0,1,ATX Mid Tower,1
74ddff6e-d75e-4450-b924-80995e4a6dc7,2e7e5b8e-81b1-4c3b-8d0e-5fbaa296cce4,,,,159.0,156.0,-3.0,0,ATX Mid Tower,0
760b1ba1-1220-4ff7-88f9-49225a27d0d4,6bfeafe1-4e42-44cd-9be3-1f65a2b59a7d,,,,164.0,61.0,-103.0,0,Mini ITX Tower,0
0d9b66fe-bb73-44d0-a97e-684cb23a1abc,26423f0f-5bd6-4475-8e2f-40f334904dde,,,,155.0,150.0,-5.0,0,Micro ATX Mini Tower,0
a52dd243-6e3b-4041-baad-42d73e7ef949,56891729-857b-4606-a555-923b4ed32ec3,140.0,,280.0,56.0,68.0,12.0,1,Mini ITX Tower,1
158ca57c-6e6c-4ca2-9173-ad456e9711df,c9b4b3e5-c3b5-4ea6-8101-e6ffcf60c56d,,,,73.0,160.0,87.0,1,ATX Mini Tower,1
c19ff4e4-11da-49d3-8051-8706a37f29bd,76d4d0ac-931c-4867-8776-fb52a191ccd4,,,,159.0,155.0,-4.0,0,ATX Mid Tower,0
ebc48ee9-51d4-4ad5-80e5-1e06be5a2d88,15624d8f-0767-4111-8291-c842421181d5,,,240.0,58.0,45.0,-13.0,0,Mini ITX Tower,0
e05fd792-6163-4d40-bdef-fb8517a6adf5,d9f40ae5-b61c-40e4-8de2-e259d68bf4ff,,,,58.0,170.0,112.0,1,ATX Mid Tower,1
4e48d9b9-e5ba-4523-9eca-9c96ee4a8c52,984b035d-a14f-42dd-9edc-8f717bc67ccb,,,,159.0,175.0,16.0,1,ATX Mid Tower,1
d60b03ef-63cd-43a2-ae30-1193a37bb632,b5020a0f-1b6d-41df-acb0-f3c95c959600,,,,157.0,170.0,13.0,1,ATX Mid Tower,1
5d8177b2-3178-48ac-bcfe-006de0056fb4,0f10b8b4-e668-48f0-af72-99519f3b5ddd,,,,137.0,165.0,28.0,1,ATX Mid Tower,1
eea23b45-803f-4bf5-8a7b-58740a7feac6,c924d8bf-d587-42dd-a57a-3d5fff52de93,120.0,,,134.0,70.0,-64.0,0,HTPC,0
c2d58f3a-e4d9-42d6-81f1-a002346729f4,d0fba4f1-b215-4b00-afd2-8983fb374840,,,360.0,66.0,180.0,114.0,1,ATX Mid Tower,1
8d2d9a47-0b90-4df2-a0a9-03c7e1ee2a39,1463fe1e-a672-4465-9dad-9a954f05c57c,120.0,3,360.0,57.0,158.0,101.0,1,ATX Full Tower,1
1188d2f0-dde8-4452-b5a0-fa68cc594d57,62067a2c-91e6-48f8-b828-19f3c6f0f825,,,,137.0,55.0,-82.0,0,Mini ITX Tower,0
8ede9b49-9468-48c8-8971-785177b8533e,7a06baa8-1c4e-4cb8-9691-7d9b6b6b8310,,,,154.0,162.0,8.0,1,ATX Mid Tower,1
eddaaf96-c903-4d83-8a2f-d292bb862f51,2e7e5b8e-81b1-4c3b-8d0e-5fbaa296cce4,,,,160.0,156.0,-4.0,0,ATX Mid Tower,0
8c815371-877f-4b6f-9430-e403ece62c39,1177cd60-a293-466f-b339-c51761b6d22d,,,,164.0,160.0,-4.0,0,ATX Mid Tower,0
372f7a62-d5c5-4a08-a572-835fee0dc5e5,99105841-725d-400a-84cc-3d00a42e9286,,,,77.0,175.0,98.0,1,ATX Mid Tower,1
4fe91c72-53d1-4638-9ec2-04a113b38c08,e06db78c-5dda-4b88-8cb3-8a13abeaf02c,,,,150.0,193.0,43.0,1,ATX Full Tower,1
89fafc6b-a00c-4ab9-b549-ce4aff677d68,46d230db-ebfe-4beb-bdac-a536aadfedfd,,,,156.0,65.0,-91.0,0,Micro ATX Mini Tower,0
c4b540bd-5bf0-40b1-a901-79a41145abea,bdae26ef-6f88-4078-a9f9-b57e500bb3da,120.0,3,360.0,53.0,175.0,122.0,1,Micro ATX Mid Tower,1
770e11ba-3ef3-4727-8f8b-b9dc06cb6877,1aa9cbce-b6c3-4156-9381-27ef418281e3,,,,165.0,145.0,-20.0,0,ATX Mid Tower,0
e5f48eef-396f-4669-8b23-069afa3ba86e,a5343ff8-1984-4861-8e2e-22f599628010,,,420.0,54.0,175.0,121.0,1,Micro ATX Mid Tower,1
0c89f2b2-209d-492f-ba43-bcb5c930a754,7e326cee-8306-4e2f-89da-3cf031709851,120.0,3,360.0,116.0,175.0,59.0,1,ATX Mid Tower,1
1cc31e07-34e9-49e3-8f45-0524ef5787bc,b232b003-0e7a-4804-b8b1-b2448f99a6c2,,,,148.0,61.0,-87.0,0,Mini ITX Tower,0
54785ba6-46f1-4227-8cb2-6a929640be15,80704d0b-4342-40da-9868-92b67912ff0d,,,,163.0,160.0,-3.0,0,ATX Mid Tower,0
909fb0d2-00c6-4bde-8b89-1759fe34fe1a,3028e277-92c3-4114-aad6-55b47c20476a,,,240.0,52.0,200.0,148.0,1,EATX Full Tower,1
1b2c1e13-5348-4d1a-9b87-eda8235b4b94,eecc3adc-0024-435f-aa71-092bf139d39a,,,,165.0,160.0,-5.0,0,ATX Mid Tower,0
7077b097-05b5-4aa2-93e1-908e8e4e2a65,8d9b32c3-3d21-46c0-ab11-5df862b07866,,,,164.0,57.0,-107.0,0,Micro ATX Desktop,0
6c163b17-452a-47fd-a3fe-87eb615848bd,38dd1c03-f982-4d1c-b02d-7d308f1766bc,,,,151.0,155.0,4.0,1,Micro ATX Mid Tower,1
ad605895-245f-4870-af9a-7dc67c059481,99b404b5-a93a-4833-a9e4-1d187b73d2ba,,,360.0,66.0,65.0,-1.0,0,Mini ITX Tower,0
b810e56b-6598-40e2-b50e-fb264c24b698,2da4df71-b3a3-412a-b67c-d30f84c77d91,,,,163.0,163.0,0.0,1,ATX Mid Tower,1
23008fb0-d051-4a13-a50d-d301ddd74d40,d0d1f419-384d-4121-a8c8-cd87c677016d,,,,135.0,77.0,-58.0,0,Mini ITX Tower,0
0faacf84-e335-41eb-8806-a3487843f95f,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,,,,154.0,38.0,-116.0,0,Mini ITX Tower,0
1b2c1e13-5348-4d1a-9b87-eda8235b4b94,bfc0e466-693f-40b3-9971-3b2bf4e0b98f,,,,165.0,164.0,-1.0,0,ATX Mid Tower,0
8b1b5821-dec8-40bf-8045-c3e159efab40,6b6b1121-49c8-4478-a9d7-01b8324b7ed0,,,,152.0,70.0,-82.0,0,Micro ATX Desktop,0
b2375a78-d80a-4649-8b50-ddd720dc20fe,11f93083-b82a-41fd-8327-da7b5b24736a,,,,165.0,166.0,1.0,1,ATX Mid Tower,1
e10a2e74-8683-4045-8af3-5c40f8df8c04,e4fbd31a-916d-46ca-93be-e73d45aa0268,120.0,3,360.0,56.0,155.0,99.0,1,ATX Mid Tower,1
8bd069b1-1a57-4170-8e2a-28fc0f5bf023,170ea77f-4033-4739-ab7a-78aec2c373cc,,,,158.0,170.0,12.0,1,Micro ATX Mid Tower,1
20a19939-426b-4c07-ab37-378580ae9433,128a6736-67d3-4397-83c0-b086fa40ff5f,,,,150.0,165.0,15.0,1,ATX Mid Tower,1
091c666f-c2ea-42ff-a0da-ac6e867f003b,43a87f8a-daa3-41c3-b9f5-9d59a07f5014,,,,171.0,165.0,-6.0,0,ATX Mid Tower,0
4a2b1c92-4410-47b4-8305-24d8bd77efaf,af6bc043-68a5-4e6f-a632-65fc79050cea,,,,135.0,170.0,35.0,1,ATX Mid Tower,1
875cfe12-50fd-4c40-a08e-43b55716cd81,7a06baa8-1c4e-4cb8-9691-7d9b6b6b8310,120.0,,,166.0,162.0,-4.0,0,ATX Mid Tower,0
95f33860-0a64-4d74-82e0-5bfabefea62a,5e00115c-0c9a-41f6-9714-d10d20bc81ce,,,,168.0,167.0,-1.0,0,ATX Full Tower,0
855ef508-6c8a-43f5-b247-8a97b72a3a7d,921f04a6-d3ea-4dd6-8bdb-50fcd423de9d,,,360.0,55.0,187.0,132.0,1,ATX Mid Tower,1
45ed38e7-a035-4d19-92d4-f6185dbb1aff,9e0ace8b-d811-41d8-a4d1-7668000ac132,,,360.0,57.0,160.0,103.0,1,ATX Mid Tower,1
855ef508-6c8a-43f5-b247-8a97b72a3a7d,1ebe9a49-611c-4b53-9962-5b7be5046dbf,,,360.0,55.0,170.0,115.0,1,ATX Mid Tower,1
682672aa-af58-4f0e-b1af-0321fabf1fe7,d91aa8dd-d697-4545-bc34-b799b8b34303,,,,164.0,188.0,24.0,1,ATX Mid Tower,1
2a88321c-0b20-4e0d-ac2c-8f0df4af4556,60ab1409-b7de-4c23-b855-b787c8b10aac,,,,88.0,185.0,97.0,1,ATX Mid Tower,1
a27af61e-477a-4eb6-932b-ff05d8a68878,d792f3d6-be79-4ca6-bca2-84fcc68f2788,,,,154.0,150.0,-4.0,0,ATX Mid Tower,0
40b3c07a-e2c3-4c9c-ad26-4ddd2ea9a27c,4e8e319a-cd49-4977-bdcc-d268616f5e1f,,,,157.0,165.0,8.0,1,ATX Mid Tower,1
a52ce5db-42a3-4f67-bfc7-55a3f9bb6f1a,a94dbf7d-13a8-4454-8dd2-8570bb1bc56c,,,,69.0,170.0,101.0,1,ATX Mid Tower,1
3c9687ae-49c3-4859-bffc-e68d60a5a77e,93ee5324-bcd5-4b9a-8017-389742543925,,,,47.0,83.0,36.0,1,Mini ITX Tower,1
f8f33571-ce64-4c2b-be5a-9c776ee76d63,8f371b1b-e880-461b-977b-f5baf9e77028,,,,166.0,163.5,-2.5,0,Micro ATX Mini Tower,0
a859895c-276d-4471-8dd5-01905beca481,506a8bad-c50b-407d-abba-e11c58c20490,,,,110.0,70.0,-40.0,0,Mini ITX Tower,0
514301c6-2edb-4b03-8c42-7d1a74b14a24,49bd62ad-9121-45d3-ba7f-1a727efea0e0,120.0,,,168.0,68.0,-100.0,0,Mini ITX Tower,0
72f54e81-a812-422c-bf56-026ff51906c4,6bfeafe1-4e42-44cd-9be3-1f65a2b59a7d,,,,156.0,61.0,-95.0,0,Mini ITX Tower,0
fb2c0a67-b820-4e52-b6c6-83f243075016,d2998b94-1514-4d3c-9828-3653067af284,,,,161.0,82.0,-79.0,0,Micro ATX Desktop,0
4b8b25e9-7f30-47e7-87b3-554c04e98936,7e30d688-d0fa-4df1-9eb3-6dbd75cc2cd4,120.0,2,,169.0,68.0,-101.0,0,Mini ITX Tower,0
9b4973aa-8146-44a8-85d1-6e7165ca508f,8d9b32c3-3d21-46c0-ab11-5df862b07866,,,,136.0,57.0,-79.0,0,Micro ATX Desktop,0
6dce7dab-ef5d-441c-9dbd-d21f7759bda8,bb856b03-33bb-4fb8-a2f5-059e587c6e79,,,,159.0,170.0,11.0,1,ATX Mid Tower,1
9a41cd50-b9c0-41d8-b39a-081eb5d2737e,b4636da9-2091-4dc3-a99c-9479fb60bdc7,,,360.0,65.0,169.0,104.0,1,ATX Mid Tower,1
9702a7ab-b0d8-4f86-adec-0ae1d118fcfc,7e30d688-d0fa-4df1-9eb3-6dbd75cc2cd4,,,,157.0,68.0,-89.0,0,Mini ITX Tower,0
ee7a9209-0633-43c0-aa3d-d4f10daa0bb2,3349c146-ef27-43f6-9b60-54a275b7b13e,,,,172.0,160.0,-12.0,0,Micro ATX Mini Tower,0
101e0a7c-da03-4cc6-a9ea-dd99a35370d8,811ea55d-5429-4cb5-b0e7-c70760f3f408,135.0,2,,162.0,155.0,-7.0,0,Micro ATX Mini Tower,0
521b3b8b-4b2f-45db-bc71-e45958b1b015,d583fd15-dfcf-41fb-8abd-258d4091366d,,,,159.0,156.0,-3.0,0,Micro ATX Mini Tower,0
faa4bedc-a053-474c-9840-c7011670dc10,0000caee-142c-48f6-99be-9c6f4dd18845,120.0,,,159.0,170.0,11.0,1,ATX Mid Tower,1
2673b1b2-3446-4152-88a8-6dc706811e9a,ccf9bb63-b7a8-4123-8bc6-b7e8e118ff66,120.0,1,120.0,52.0,210.0,158.0,1,ATX Mid Tower,1
a6a257f3-0306-4625-ac8f-07fbd4017574,7e326cee-8306-4e2f-89da-3cf031709851,,,,152.0,175.0,23.0,1,ATX Mid Tower,1
e934793c-8663-4d21-89f6-a424ba6fe049,61c52c6c-d9d6-4b60-99a6-60e6c581cd2a,,,,167.0,160.0,-7.0,0,ATX Mini Tower,0
feadd787-dec0-4c05-b477-848db89faad3,d792f3d6-be79-4ca6-bca2-84fcc68f2788,,,,154.0,150.0,-4.0,0,ATX Mid Tower,0
f06d11c6-dbdb-41b6-a472-8bdc914c0084,c924d8bf-d587-42dd-a57a-3d5fff52de93,,,,160.0,70.0,-90.0,0,HTPC,0
eddaaf96-c903-4d83-8a2f-d292bb862f51,145beda7-2317-47a8-beda-cf319153d67d,,,,160.0,120.0,-40.0,0,Mini ITX Tower,0
f1e9be3c-8a26-430c-aa15-0258955877bf,ac589bed-d027-474a-8f80-0a21f197f2a9,120.0,2,240.0,60.0,185.0,125.0,1,ATX Full Tower,1
7490f427-0a9c-4241-bb91-173d61a6bf74,9fea13eb-b0cf-4474-a2b6-bac5bc776943,,,,151.0,145.0,-6.0,0,ATX Mid Tower,0
ef479231-3939-486d-b9ae-bfb9749d9e25,beae551e-4448-424a-aa61-506b713fd3c0,,,,155.0,70.0,-85.0,0,Mini ITX Tower,0
f9d7b7fd-fc92-4820-b7cd-a75e226e80b1,3f823e5c-888e-4bcb-8be6-41b6f42b7fe1,,,,159.0,170.0,11.0,1,ATX Mid Tower,1
70b6d756-4411-41ad-86a1-1f1e124c8a90,99b404b5-a93a-4833-a9e4-1d187b73d2ba,120.0,3,360.0,397.0,65.0,-332.0,0,Mini ITX Tower,0
d30144b2-63c5-4351-bcc4-dad2584e01ef,fb0d162b-3f0d-4661-9a04-539e8a10ac4f,,,,126.0,185.0,59.0,1,ATX Full Tower,1
889de841-2a39-4284-97df-0c9da0439b39,603f47d4-68e1-420c-918a-127661f07c7b,,,,155.0,85.0,-70.0,0,Mini ITX Tower,0
9e50c9bc-5b5f-4252-9089-133bd28bffcc,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,,,,164.0,38.0,-126.0,0,Mini ITX Tower,0
