psu_id,case_id,psu_form_factor,psu_length,psu_wattage,psu_efficiency,case_psu_clearance,case_supported_psu,psu_form_factor_match,psu_length_ok,label
541b16f1-7cef-48c2-8e5d-e3d08211ddaf,ae63e487-6bfe-43ca-b79d-6cd6a3cb1707,SFX,125.0,1000.0,80+ PLATINUM,200.0,ATX,0,1,0
9bf7f121-5d86-40b4-b3d0-b0562b5e1745,11e609ff-a638-4e8b-856b-2eb116615667,ATX,170.0,750.0,80+ BRONZE,,SFX | SFX-L,0,1,0
8f29eb56-c520-41df-952f-b586f6662df7,db06f330-f5e1-4e8b-b6e5-8430c47ab17f,ATX,170.0,750.0,80+ PLATINUM,220.0,ATX,1,1,1
2d335eb6-4dc2-4314-98d4-1d8aa921fb98,42d47c5a-8e21-4da9-ba4e-ea55290ce616,ATX,140.0,500.0,80+,,ATX,1,1,1
87cf7830-87db-4a9a-a9c7-348deaef97f2,fa1f19b3-6e22-4f4d-87f1-46e6983d680d,ATX,160.0,600.0,80+ BRONZE,220.0,ATX | SFX | SFX-L,1,1,1
dcb87e1d-6305-4215-acad-6b79ef1da88f,924ccee8-981d-4472-b71a-eb9744319c54,ATX,149.0,850.0,80+,,ATX,1,1,1
3efcca16-9f79-4a85-a44e-a910968863c8,08f83f40-7f0f-4c64-a208-c7f516f1efcf,SFX,100.0,750.0,80+ PLATINUM,210.0,ATX,0,1,0
29227d8e-a81b-4d46-a0b5-9541f8befe35,9633a11e-b237-4a7b-b500-937b20008dbe,ATX,160.0,1000.0,80+ GOLD,220.0,ATX,1,1,1
fc13f8a1-4909-43ba-97a5-e9a26dff355b,75b8fa59-986c-4cbc-9dcc-c6574428233c,ATX,140.0,450.0,80+ GOLD,220.0,ATX,1,1,1
e87217a4-0bcf-4534-a971-469f0c5a31c7,51b2027c-caff-483f-9398-25f2b30cd0d9,ATX,150.0,850.0,80+ GOLD,,SFX | SFX-L,0,1,0
b34b9ce2-0abd-4907-bd7c-82d2251d2285,11e609ff-a638-4e8b-856b-2eb116615667,ATX,160.0,800.0,80+,,SFX | SFX-L,0,1,0
f5c444ea-28e0-4c68-bf05-43b05dce0d46,1bd48682-e6ca-41a0-b07d-4c785f380acb,ATX,150.0,1200.0,80+ GOLD,220.0,ATX,1,1,1
94f4cd75-b12f-4de3-9e7b-eb02c8c17658,86816bd7-32e5-4493-a219-c70e72d4dec6,ATX,140.0,600.0,80+ BRONZE,250.0,ATX,1,1,1
4c7ef65e-c8db-4f5d-bf25-e29cbf10d863,03ba5c32-d37c-424d-a122-10a66cec4179,ATX,145.0,750.0,,,SFX | SFX-L,0,1,0
ee55f164-579a-416d-a5f1-b7271961040a,2e071fa3-02bf-430c-ba13-4f0d351ddd16,ATX,140.0,750.0,80+ PLATINUM,220.0,ATX,1,1,1
eca128e2-acb8-4d90-a1a7-bc7a471ad622,0d5d063d-ad04-49dc-8ecc-fd979d2b2ecc,SFX,126.0,1000.0,80+ GOLD,180.0,ATX,0,1,0
12bfad66-03e3-42fd-9c37-d0e52d4cf3fd,81721d18-7067-4bde-8b98-0f9c8cb25af9,ATX,140.0,650.0,80+ GOLD,,SFX | SFX-L,0,1,0
7a389d2e-9d76-48b0-89a0-d897da6f5661,d8386c8a-21c4-4479-9020-4bab37846013,ATX,150.0,750.0,80+ GOLD,,SFX | SFX-L,0,1,0
67d934ef-14c8-4c53-a910-990f5d7472f8,c367e788-8d65-4083-870a-18d7ad974525,ATX,140.0,1000.0,80+ GOLD,,ATX,1,1,1
8570777f-a568-455e-8cd6-a63ace0d1454,de186213-df2d-445e-a57a-26bdcde3e997,ATX,160.0,1000.0,80+ PLATINUM,200.0,ATX,1,1,1
a724cc7b-9d43-4912-b66d-75c55cb2263c,719c4262-c921-4a8c-a851-f78d405e4dad,SFX,100.0,750.0,80+ PLATINUM,220.0,ATX,0,1,0
5c906524-ba2a-4feb-9e6e-bf0275660758,bd22ec2e-6668-41e1-85c6-1305c6c7100a,ATX,200.0,1200.0,80+ PLATINUM,160.0,ATX,1,0,0
c6410492-1fad-460b-9883-bab7f91eb694,d8386c8a-21c4-4479-9020-4bab37846013,ATX,140.0,550.0,80+ GOLD,,SFX | SFX-L,0,1,0
8f8d36f7-5f80-4ab7-95d6-35aed89e1dac,396af85d-f126-4894-92a5-4cb49946d05e,ATX,150.0,1000.0,80+ GOLD,170.0,ATX,1,1,1
1c8521f2-00e7-46ed-929a-08bd25a85235,456a564c-2998-4260-b779-ee852852a829,ATX,120.0,550.0,80+ BRONZE,,SFX | SFX-L,0,1,0
b8486ac7-2333-42c1-be9b-b7c2b91b554c,cb249036-862a-4d15-b65d-ff6a100866af,ATX,130.0,850.0,80+ PLATINUM,240.0,ATX,1,1,1
93df2f5a-9e7a-4235-83ad-7320392c32af,51b2027c-caff-483f-9398-25f2b30cd0d9,ATX,,500.0,80+ BRONZE,,SFX | SFX-L,0,1,0
909dcf4e-9186-4903-9ef2-430387b61687,51b2027c-caff-483f-9398-25f2b30cd0d9,ATX,163.0,520.0,80+ BRONZE,,SFX | SFX-L,0,1,0
d7f83adb-b14b-4c32-8674-0aca0a7756ca,c0b0a371-7237-4b22-868d-00f633dc1aa0,TFX,171.0,420.0,,,ATX,0,1,0
b29e6be8-d603-4c61-b82b-3e98b3e0cca7,517f12f3-4679-4d13-8832-0fcd2c2a40ea,SFX,100.0,300.0,80+ BRONZE,,ATX,0,1,0
27f346b9-5b77-44fc-a1ef-2b2bd1b3c827,51b2027c-caff-483f-9398-25f2b30cd0d9,ATX,139.0,750.0,80+ GOLD,,SFX | SFX-L,0,1,0
7d59c5f9-aa84-45a1-8881-ce94282f4c2d,faf380e2-a1ce-4442-ad9e-161f70c64d35,ATX,140.0,450.0,80+,180.0,ATX,1,1,1
4e3426f2-4a58-4ec5-8796-b0d00b36e47e,13890e42-7d80-43db-9ef8-4b65b9c13276,ATX,140.0,500.0,80+,160.0,ATX,1,1,1
0e9b870e-2c6c-4594-a8db-8d0779b7086f,03ba5c32-d37c-424d-a122-10a66cec4179,ATX,190.0,1000.0,80+ PLATINUM,,SFX | SFX-L,0,1,0
a96d9714-012c-4c82-bbed-5b85b57e03c2,bf866219-af85-40e9-94e1-cff6f4ddd63d,ATX,150.0,750.0,80+ GOLD,200.0,ATX,1,1,1
277f3a84-9cb2-4de5-8a85-722645a76408,9fadd423-7e08-4348-a3cd-d08c3a8f017e,SFX,100.0,450.0,80+ PLATINUM,,ATX,0,1,0
9ed7fbe7-3aa1-46f1-b7fa-2d80183ec2a8,2786f0a9-0b2c-410a-84a4-446c68479872,ATX,139.0,750.0,80+ GOLD,223.0,ATX,1,1,1
0b1a658c-ac49-471b-aa84-4ab980d82691,b097da10-4442-4d31-a7e1-fbf7a1b2a477,ATX,220.0,1500.0,80+ SILVER,180.0,ATX,1,0,0
c0983c6f-9c90-4fc1-850a-c138c9b4339c,948b8007-fa96-47ee-aae1-b30ca6758058,ATX,180.0,650.0,,160.0,ATX,1,0,0
3fed3032-d909-4b75-b675-5a2aa414f2a8,838ed15d-e916-411a-9831-ea850f700556,ATX,160.0,550.0,80+ BRONZE,,ATX,1,1,1
990d12cc-40b5-4cee-911e-841bc15ec986,928046a4-02df-4779-a80d-4d5b24b1e77f,SFX,100.0,600.0,80+ PLATINUM,180.0,ATX,0,1,0
8ae42a29-3dfa-4caf-8236-d0c4f73ee8d8,7ebdb849-a8df-466f-883a-bb82ac197aaa,ATX,,1200.0,80+ PLATINUM,,ATX,1,1,1
5229b8d9-0758-416b-984e-6d7e3b554fba,f1ea8405-90b1-49fc-951c-7e09e954f4db,ATX,140.0,700.0,80+ BRONZE,,ATX,1,1,1
c22f93b5-efed-41f1-9eb7-738a88cdf18f,51b2027c-caff-483f-9398-25f2b30cd0d9,ATX,170.0,850.0,80+ TITANIUM,,SFX | SFX-L,0,1,0
422672ef-2c10-4d3c-9143-d1a554f4cc1b,a46a072e-5bb7-49bd-bea7-4c1d9baa570d,ATX,200.0,1500.0,80+ GOLD,180.0,ATX,1,0,0
978f6afe-3c8d-4ce7-adef-0eb1c4458d97,fe4e11af-130b-4b94-9b1f-8eaaebc460f4,SFX,100.0,550.0,80+ GOLD,223.0,ATX,0,1,0
40284330-f217-41d1-9f3b-937b40d57e78,2da4df71-b3a3-412a-b67c-d30f84c77d91,ATX,140.0,550.0,80+ GOLD,200.0,ATX,1,1,1
f9520904-d6fa-4355-b522-8f17ec341c60,517f12f3-4679-4d13-8832-0fcd2c2a40ea,SFX,100.0,500.0,80+ BRONZE,,ATX,0,1,0
71ee7fda-346d-456c-8a5d-3a0d5a5e3cf8,bd22ec2e-6668-41e1-85c6-1305c6c7100a,ATX,170.0,850.0,80+ TITANIUM,160.0,ATX,1,0,0
d09a3fef-d6ee-4380-9759-88bc984d737e,bd591f2c-5798-48f1-a823-2ce56ab00a8a,ATX,189.0,1200.0,80+ PLATINUM,180.0,ATX,1,0,0
3491ecd5-9b45-45b2-93f7-465385a4c27e,51b2027c-caff-483f-9398-25f2b30cd0d9,ATX,142.0,650.0,80+ GOLD,,SFX | SFX-L,0,1,0
84f4e771-2bf0-4878-ae2a-c910fa2e2a61,0a4e3be9-0866-411f-a1be-dcb4055b767e,SFX,100.0,650.0,80+ PLATINUM,,ATX,0,1,0
9cf32713-c466-43d1-8c61-23705d3328a2,d376a58d-c9f6-43a8-a79f-c9a750a76310,ATX,200.0,1200.0,80+ SILVER,160.0,ATX,1,0,0
6319375e-febe-48f4-825d-e467b0f9ea05,a0db21f6-2cd2-4a9b-807e-157eb833ea34,ATX,188.0,850.0,80+ GOLD,180.0,ATX,1,0,0
302dee3e-d661-4298-9dc4-864152b33cba,7dfc704c-2e06-4fd6-9238-b43f5fb47f10,ATX,180.0,1300.0,80+ TITANIUM,,ATX,1,1,1
d2a91334-d494-4552-8ea7-647dbf879445,5b063ce6-a082-48eb-88b8-c99903a0f27d,ATX,180.0,850.0,80+ PLATINUM,,ATX,1,1,1
7652f7b3-8f76-4158-b525-44f740b0477a,c367e788-8d65-4083-870a-18d7ad974525,ATX,140.0,700.0,80+ GOLD,,ATX,1,1,1
cd89fd83-3211-4c64-9d87-b5c4d673462a,b25d4954-d8f3-4b73-a3aa-ddfe6f79dea4,ATX/EPS,140.0,650.0,80+ GOLD,,ATX,0,1,0
d644967b-6a9f-4257-9343-dd76cc5e6db1,7c3451cf-80fc-4040-a23a-a83bdb494606,ATX,160.0,750.0,80+ GOLD,180.0,ATX,1,1,1
edd47537-ea3a-4a48-9939-86aec1e6518d,5509f5a5-44e2-4693-8824-9a016a48e197,SFX,104.0,850.0,80+ PLATINUM,220.0,ATX,0,1,0
344e7721-7af8-4c89-b08a-7612f9b08240,0d5d063d-ad04-49dc-8ecc-fd979d2b2ecc,ATX,150.0,750.0,80+ GOLD,180.0,ATX,1,1,1
0cc671f4-5318-482e-9268-57a7d6e7a7bc,0d5d063d-ad04-49dc-8ecc-fd979d2b2ecc,ATX,190.0,1600.0,80+ TITANIUM,180.0,ATX,1,0,0
4c7704d0-cfb2-4fce-b037-bbbbb6f6ab75,7a2d74b0-4454-4e38-a7cc-5a0c5414eda2,ATX,140.0,500.0,,220.0,ATX,1,1,1
cceef8a7-3a0a-49b0-93dd-f9d980764788,456a564c-2998-4260-b779-ee852852a829,ATX,139.0,700.0,80+ BRONZE,,SFX | SFX-L,0,1,0
a6e7b85e-66e5-42e5-a588-46d1f9242986,51b2027c-caff-483f-9398-25f2b30cd0d9,ATX,180.0,1000.0,80+ GOLD,,SFX | SFX-L,0,1,0
d8c1da69-443f-423e-ab0e-3dd3db11472d,bd22ec2e-6668-41e1-85c6-1305c6c7100a,ATX,180.0,1000.0,80+ PLATINUM,160.0,ATX,1,0,0
641dfcd9-0b55-4567-8387-4664ccae9f24,e19f2f10-a072-4360-b592-14c1edf6c49f,Flex ATX,150.0,500.0,80+ PLATINUM,,ATX,0,1,0
05c6a9a1-34d3-4a20-a392-16bfae18e266,54bc84f1-7b59-42b5-8719-dda673514c54,SFX,100.0,850.0,80+ PLATINUM,182.0,ATX,0,1,0
a101dcb9-16c0-4027-be75-af28e17358ef,456a564c-2998-4260-b779-ee852852a829,ATX,150.0,1200.0,80+ PLATINUM,,SFX | SFX-L,0,1,0
937dd5fa-0fb8-4429-84f2-4f4f15245e48,2ca8aecb-0f6e-4941-87f2-2f584a5a046a,ATX,200.0,2800.0,80+ TITANIUM,180.0,ATX,1,0,0
edd47537-ea3a-4a48-9939-86aec1e6518d,f302b257-e678-4bb4-b304-cb09ed521e7c,SFX,104.0,850.0,80+ PLATINUM,220.0,ATX,0,1,0
13077ff6-e1aa-4d65-8da1-428df1a2be75,456a564c-2998-4260-b779-ee852852a829,ATX,178.0,1350.0,80+ GOLD,,SFX | SFX-L,0,1,0
e71458cd-8f7a-4530-b810-949acc9a1102,0d8ffba7-ba0a-4c2d-86e5-d6e2d0814766,ATX,,450.0,,,ATX,1,1,1
01d0c3a7-cc11-4c35-9dff-639be0c121ec,239bbf73-b1e0-4450-b5c1-6d5d13e7cc04,ATX,180.0,1200.0,80+ PLATINUM,182.0,ATX,1,1,1
5b3bc43b-a06f-47b2-823a-c13c816f0aa5,28268a82-fbba-4405-b1b3-651b0e867d13,Mini-ITX,,200.0,,,ATX,0,1,0
d6993ba7-b32c-4131-8834-dd9251ec3b89,719c4262-c921-4a8c-a851-f78d405e4dad,ATX,180.0,850.0,80+ GOLD,220.0,ATX,1,1,1
edbe33d0-2052-402c-8c3f-28a5a2c65f7f,bc5d8359-89a9-4a80-92b9-3ab05f3f1c80,SFX,100.0,750.0,80+ GOLD,210.0,ATX,0,1,0
78fef11c-b474-4d3e-84e3-8f5fb7aeb310,0166a285-c025-4fef-868b-251a8ca785b0,SFX,100.0,600.0,80+ PLATINUM,,ATX,0,1,0
5fd8cfb4-1221-41a3-8c25-81a6ea3932c1,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,ATX,140.0,850.0,,,Flex ATX,0,1,0
cbbd16ad-3947-41d1-9a15-e2265cb22555,75b8fa59-986c-4cbc-9dcc-c6574428233c,ATX,160.0,1000.0,80+ PLATINUM,220.0,ATX,1,1,1
fcedde0d-da67-4453-9cbd-20223838509c,612bc906-2334-42d5-8477-60cccb76a841,SFX,130.0,600.0,80+ GOLD,,ATX,0,1,0
3a2eebaa-72bb-4d29-a030-da12b62fa564,0c3c19d6-ba05-41aa-8936-0eafc4a14fb9,ATX,165.0,700.0,,200.0,ATX,1,1,1
2ab465d0-934e-404a-bc90-f8d5da62a381,b1950adb-ebfb-4eeb-ac20-d7575e7afc0a,ATX,140.0,600.0,80+ BRONZE,220.0,ATX,1,1,1
b10437ea-c786-42d5-aa29-583259990d33,397a6df3-efca-4fc5-b81f-29c878a9f283,SFX,100.0,750.0,80+ GOLD,,ATX,0,1,0
5b3bc43b-a06f-47b2-823a-c13c816f0aa5,3e765ce5-3444-405e-b510-9d9aa6776a91,Mini-ITX,,200.0,,,ATX,0,1,0
6ece85e9-4448-42cc-9088-223629edc372,71d9e671-5494-4ede-b0e0-5625804f70a0,ATX,180.0,850.0,80+ GOLD,150.0,ATX,1,0,0
b10437ea-c786-42d5-aa29-583259990d33,410188d1-1b41-4e31-9852-7697c5d91bec,SFX,100.0,750.0,80+ GOLD,160.0,ATX,0,1,0
e24f92cb-5c31-4c1c-bd80-2f451ab4b085,3cf043a7-3fa1-41c9-a24c-0bbf3f4db1a7,ATX,140.0,400.0,80+,220.0,ATX,1,1,1
c3694cd5-66a6-4430-8915-11d5a815b304,842d8d1a-e71a-46be-b7e8-e96617882044,ATX,220.0,1600.0,80+ PLATINUM,,ATX,1,1,1
875dea1d-7996-42c1-a95d-9b28ea634309,5b25813a-9cbb-4057-af09-b4b97fcfbd1f,ATX,140.0,850.0,80+ GOLD,240.0,ATX,1,1,1
a6dd863d-3c85-40ea-bd57-1407b91160a6,2da4df71-b3a3-412a-b67c-d30f84c77d91,ATX,140.0,750.0,80+ GOLD,200.0,ATX,1,1,1
25ee53f5-bf4b-4247-b773-d766a5491df8,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,ATX,160.0,750.0,80+ GOLD,,Flex ATX,0,1,0
f026ce60-70b9-4ea7-9b47-b1a49cad9b86,1ebe9a49-611c-4b53-9962-5b7be5046dbf,SFX,125.0,850.0,80+ GOLD,250.0,ATX,0,1,0
434b9e17-e6f0-4b9c-bb59-94dcaf47dfa1,08f83f40-7f0f-4c64-a208-c7f516f1efcf,ATX,160.0,850.0,80+ GOLD,210.0,ATX,1,1,1
d5f07617-7476-493b-8314-8a5f5163642d,03ba5c32-d37c-424d-a122-10a66cec4179,ATX,190.0,1050.0,80+ PLATINUM,,SFX | SFX-L,0,1,0
f75bfa00-b690-48cf-868e-90f5cb7a7fd7,b262881a-8595-43df-a786-337394aed5e3,ATX,150.0,1000.0,80+ GOLD,,ATX,1,1,1
739c4053-0d24-4587-b439-82dc88eb1e01,239bbf73-b1e0-4450-b5c1-6d5d13e7cc04,ATX,160.0,750.0,80+ GOLD,182.0,ATX,1,1,1
5981c1df-086e-4894-a272-dcf316de8320,b097da10-4442-4d31-a7e1-fbf7a1b2a477,SFX,100.0,750.0,80+ GOLD,180.0,ATX,0,1,0
752ba8d1-2bfd-4f5b-aaf4-baf3407e2883,948b8007-fa96-47ee-aae1-b30ca6758058,ATX,160.0,560.0,80+ GOLD,160.0,ATX,1,1,1
d250bb64-fcaf-4c08-8a28-903402631cc8,fd263975-75c0-473d-964c-71b1df4ad722,ATX,160.0,1000.0,80+ GOLD,180.0,ATX,1,1,1
16eee6f8-a5d8-4457-9dce-788b77e45d0f,456a564c-2998-4260-b779-ee852852a829,ATX,160.0,500.0,80+ BRONZE,,SFX | SFX-L,0,1,0
37294701-6e9a-412d-9a8c-f4f33ccb7c36,1c2b21fc-ea2f-4803-ac59-83305a2442fc,ATX,140.0,700.0,80+,223.0,ATX,1,1,1
33f7c2f4-102e-46f1-8428-002e7ae1c183,3dabc329-0636-405b-875b-142f36f7a81b,ATX,180.0,850.0,80+ GOLD,180.0,ATX,1,1,1
05c6a9a1-34d3-4a20-a392-16bfae18e266,537c48e2-b6d1-4f7c-b3ca-0b3892509dc4,SFX,100.0,850.0,80+ PLATINUM,,ATX,0,1,0
69d31c2c-6606-412c-8d5d-e99214af5b6b,11e609ff-a638-4e8b-856b-2eb116615667,ATX,170.0,750.0,80+ PLATINUM,,SFX | SFX-L,0,1,0
dc43dc71-9dd4-424f-a917-bb7924949fcb,da61e6b8-8b99-4788-a20c-70e857eb414c,SFX,100.0,750.0,80+ PLATINUM,,ATX,0,1,0
02aa83c9-c6cf-4b89-ac6a-a14f75603432,51f73554-bf24-4a1f-bd6d-85936a4770dc,SFX,110.0,600.0,80+ GOLD,,ATX,0,1,0
f8a27dc2-eaab-4e55-a672-e78a77ffdd3a,a0db21f6-2cd2-4a9b-807e-157eb833ea34,ATX,165.0,1000.0,80+ BRONZE,180.0,ATX,1,1,1
91dc4691-8b3e-4ade-aec0-1266eb9cb667,710aa4bc-84c4-4176-8d3f-287d510cbb63,ATX,160.0,800.0,80+ GOLD,223.0,ATX,1,1,1
3491ecd5-9b45-45b2-93f7-465385a4c27e,03ba5c32-d37c-424d-a122-10a66cec4179,ATX,142.0,650.0,80+ GOLD,,SFX | SFX-L,0,1,0
b0717dde-ff04-4d09-946c-02ca5de937e1,b262881a-8595-43df-a786-337394aed5e3,SFX,100.0,550.0,80+ GOLD,,ATX,0,1,0
79103ecb-6de2-4116-8736-e1999b40bc65,7f7b3e0c-03f6-42ca-a2ca-2575c2f6ec82,ATX,180.0,1000.0,80+ PLATINUM,,ATX,1,1,1
a51618d9-ba04-40d6-a8ba-b03a27a6dfff,fe4e11af-130b-4b94-9b1f-8eaaebc460f4,ATX,165.0,650.0,80+ GOLD,223.0,ATX,1,1,1
6521fd88-12a2-43d3-8aac-95fbeb543d6b,e6e3d555-041f-4426-b669-cdece8799809,ATX,140.0,650.0,80+ GOLD,180.0,ATX,1,1,1
5c4551d2-0733-435b-b287-977f344f35e1,924ccee8-981d-4472-b71a-eb9744319c54,SFX,100.0,450.0,80+ GOLD,,ATX,0,1,0
cdf43e00-1ac8-4a25-8d44-53ac7f9eda53,948b8007-fa96-47ee-aae1-b30ca6758058,ATX,139.0,530.0,80+,160.0,ATX,1,1,1
9c382e04-4647-4225-87be-121b0790c615,7b4883af-7e1e-4482-9d70-0ee8c65847ab,SFX,100.0,850.0,80+ GOLD,,ATX,0,1,0
c7ed2171-6426-4c68-94d7-fce53df8d1f3,cee29e22-2c45-4d28-9768-10243278541c,ATX,180.0,1000.0,80+ GOLD,160.0,ATX,1,0,0
5a659beb-7316-4ef1-b6a8-e76a6bcd0855,28268a82-fbba-4405-b1b3-651b0e867d13,ATX,160.0,520.0,80+ PLATINUM,,ATX,1,1,1
b6acc8ce-6c11-4000-a601-e33156e8ed7c,3cf043a7-3fa1-41c9-a24c-0bbf3f4db1a7,ATX,140.0,700.0,80+ GOLD,220.0,ATX,1,1,1
91466d39-ff30-493c-b21b-886d04998014,7c3451cf-80fc-4040-a23a-a83bdb494606,ATX,150.0,1000.0,80+ GOLD,180.0,ATX,1,1,1
e201bc34-b84c-4233-a8c8-c16458586a5d,3baf22f5-e281-4045-82ca-d2ac029bb649,ATX,160.0,520.0,80+ BRONZE,265.0,ATX,1,1,1
e1cf647c-efca-4fc8-a286-e762b6f3a684,03ba5c32-d37c-424d-a122-10a66cec4179,ATX,140.0,650.0,80+ PLATINUM,,SFX | SFX-L,0,1,0
6ba01b41-6d46-4a2a-86cd-53402ed3ec2c,0ee1c921-383e-4a3f-ad7a-5a8af234961a,ATX,140.0,750.0,,200.0,ATX,1,1,1
46d96514-3ab3-4581-8321-00d286ea68a9,11e609ff-a638-4e8b-856b-2eb116615667,ATX,140.0,650.0,80+ GOLD,,SFX | SFX-L,0,1,0
c9b57feb-2e44-4134-9f82-e3b562f29e5b,28268a82-fbba-4405-b1b3-651b0e867d13,TFX,146.0,300.0,,,ATX,0,1,0
64fecaec-e37f-480a-b248-ea4cab173001,bd74c68b-337a-4aa3-acb1-a89a4ea6ef1c,ATX,165.0,600.0,80+ PLATINUM,,ATX,1,1,1
864079aa-d501-4db2-9d54-05c275e7d91d,cb97527e-b48f-4253-b98f-3f032762c782,ATX,180.0,1200.0,80+ PLATINUM,180.0,ATX,1,1,1
f247e6c4-613b-4b4f-b03d-cc828e577f16,f9f1cc90-f28a-4d3c-b98b-45b03037008e,SFX,99.0,850.0,80+ GOLD,220.0,ATX,0,1,0
534ba90c-f537-41e6-8d63-ee9e5e2d1636,c1929670-8da8-4ecf-a40c-2e3116279251,ATX,180.0,850.0,80+ SILVER,180.0,ATX,1,1,1
21b5ab4c-6a03-4fd6-b425-00446688c0e7,cee29e22-2c45-4d28-9768-10243278541c,ATX/EPS,140.0,850.0,80+ GOLD,160.0,ATX,0,1,0
5c91bb21-0a6a-4ccf-a1df-7006e5b0077f,5ad972c0-3f07-434f-8b44-07d8a6117ac0,Mini-ITX,150.0,220.0,80+,220.0,ATX,0,1,0
8c6e7ac0-8095-4b44-9980-3ebfa03e3bbe,f2886d2d-b629-4f1f-b14e-19698f75a95b,ATX,130.0,750.0,80+ GOLD,,ATX,1,1,1
b73570f9-7a08-41da-92eb-6a3b34eb7f29,fa1f19b3-6e22-4f4d-87f1-46e6983d680d,ATX,150.0,750.0,80+ GOLD,220.0,ATX | SFX | SFX-L,1,1,1
23e2ff75-05f5-4be6-9dad-44dacde38be3,bd22ec2e-6668-41e1-85c6-1305c6c7100a,ATX,170.0,850.0,80+ GOLD,160.0,ATX,1,0,0
af30a008-ab4d-43a8-9f9b-6f8bc5a8cf17,76b32004-e61d-4fc3-a648-0719d1f5fdc5,SFX,100.0,850.0,80+ GOLD,,ATX,0,1,0
d952041b-d58e-49a9-b9cd-e165c32d07ff,e6e3d555-041f-4426-b669-cdece8799809,ATX,140.0,550.0,80+,180.0,ATX,1,1,1
2a7a3eda-186e-4e16-9af2-eda27c7a2eec,a00aa6fd-61a1-41a7-a259-debd7cdb7cf4,ATX,165.0,650.0,80+ GOLD,220.0,ATX | SFX | SFX-L,1,1,1
13511655-a85c-40b2-8c0b-c33d5ef5baa4,1ebe9a49-611c-4b53-9962-5b7be5046dbf,ATX,140.0,1000.0,80+ GOLD,250.0,ATX,1,1,1
ed0e0630-80ab-4b68-871b-a9637ed585a5,b1950adb-ebfb-4eeb-ac20-d7575e7afc0a,SFX,100.0,850.0,80+ GOLD,220.0,ATX,0,1,0
cfc5fe8f-cc05-40f2-9c81-d795a593b6b5,81721d18-7067-4bde-8b98-0f9c8cb25af9,ATX,140.0,450.0,,,SFX | SFX-L,0,1,0
638889aa-9711-4c48-9060-d07782e0f20e,456a564c-2998-4260-b779-ee852852a829,ATX,224.0,1200.0,80+ TITANIUM,,SFX | SFX-L,0,1,0
14d2c507-c0de-4cad-83f8-f114a7dddf68,456a564c-2998-4260-b779-ee852852a829,ATX,170.0,650.0,80+ GOLD,,SFX | SFX-L,0,1,0
18c97bb7-0b1d-412b-9df8-59ba1e1bf0e4,f302b257-e678-4bb4-b304-cb09ed521e7c,SFX,100.0,750.0,80+ PLATINUM,220.0,ATX,0,1,0
3873d9dd-00e2-461c-80f8-02aa479032cb,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,ATX,169.0,750.0,80+ GOLD,,Flex ATX,0,1,0
a880aa2e-643f-4967-9d41-4fb0e83ada61,53eceab5-26db-446d-984f-34f3590f3f17,ATX,160.0,700.0,80+ BRONZE,220.0,ATX,1,1,1
4125e4e8-f9e7-45d6-bd2a-6ba480e7ccee,4b307959-2767-4a04-baf3-d9213293d320,ATX,160.0,850.0,80+ BRONZE,,ATX,1,1,1
1a718bac-3e9b-4cfe-92c0-17ba6362246d,81f0834f-699c-4a14-8528-070fd8326421,ATX,180.0,650.0,80+ GOLD,,ATX,1,1,1
441d9b8f-0f7f-42fb-8c30-7dbae45b1e83,ef06ada1-e96d-42ee-8726-05942881d65b,ATX,140.0,600.0,80+ GOLD,,ATX,1,1,1
d8b7493a-7aad-4bb6-854d-26be0ec2721e,b4d77dab-cb42-4348-8206-e4fd473e34ca,ATX,150.0,850.0,80+ GOLD,,ATX,1,1,1
1eb9944f-5faa-4b85-b058-fc50c0c62164,d8386c8a-21c4-4479-9020-4bab37846013,ATX,140.0,650.0,80+ BRONZE,,SFX | SFX-L,0,1,0
68180948-3827-4296-b2a5-9105d9e053cf,11e609ff-a638-4e8b-856b-2eb116615667,ATX,,400.0,,,SFX | SFX-L,0,1,0
d1dd1fa9-4264-40ed-ac10-571aa9f44d55,948b8007-fa96-47ee-aae1-b30ca6758058,ATX,160.0,850.0,80+ GOLD,160.0,ATX,1,1,1
09c80999-c067-4474-b3d4-84e9391c9161,51b2027c-caff-483f-9398-25f2b30cd0d9,ATX,160.0,650.0,80+ BRONZE,,SFX | SFX-L,0,1,0
dfa19361-387f-44f8-9318-49cc0da668da,745045ce-cbd6-4fea-8cdc-b7f8c02de8e5,ATX,160.0,700.0,80+ GOLD,220.0,ATX,1,1,1
a5bc49b2-9ae5-4808-bd39-39eae9f1d56d,51f73554-bf24-4a1f-bd6d-85936a4770dc,ATX,160.0,650.0,80+ GOLD,,ATX,1,1,1
42a9757c-e676-4021-b391-3d34573ce082,27e9107f-8ab1-4e5b-8c2f-43cb540c1b2a,ATX,140.0,850.0,80+ PLATINUM,220.0,ATX,1,1,1
ecb12940-7fb1-43e2-96af-8692198eea43,1bd48682-e6ca-41a0-b07d-4c785f380acb,SFX,100.0,750.0,80+ PLATINUM,220.0,ATX,0,1,0
94461ab5-9d2d-48e6-ac90-d3b9e8cba43a,e519477a-b9ff-42f0-833a-21db0890e33a,ATX,142.0,450.0,80+ BRONZE,220.0,ATX,1,1,1
