cooler_height,case_cooler_clearance,cooler_fan_size,cooler_fan_quantity,radiator_size,case_form_factor,height_difference,label
158.0,165.0,,,,ATX Mid Tower,7.0,1
157.0,156.0,,,,ATX Mid Tower,-1.0,0
165.0,160.0,,,,ATX Mid Tower,-5.0,0
122.0,77.0,,,,Mini ITX Tower,-45.0,0
160.0,155.0,,,,ATX Mid Tower,-5.0,0
53.0,185.0,120.0,3,240.0,ATX Mid Tower,132.0,1
150.0,185.0,,,,ATX Mid Tower,35.0,1
148.0,159.0,,,,Micro ATX Mid Tower,11.0,1
125.0,55.0,,,,Mini ITX Tower,-70.0,0
69.0,67.0,,,360.0,Mini ITX Tower,-2.0,0
168.0,160.0,,,,ATX Mid Tower,-8.0,0
53.0,170.0,94.5,1,,ATX Mid Tower,117.0,1
69.0,156.0,,,,ATX Mid Tower,87.0,1
154.0,187.0,,,,ATX Mid Tower,33.0,1
100.0,70.0,,,240.0,Mini ITX Tower,-30.0,0
154.0,170.0,,,,ATX Mid Tower,16.0,1
71.0,159.0,,,,Micro ATX Mid Tower,88.0,1
89.8,55.0,120.0,3,360.0,Mini ITX Tower,-34.8,0
110.0,70.0,,,,Mini ITX Tower,-40.0,0
107.0,170.0,120.0,3,360.0,ATX Mid Tower,63.0,1
45.0,175.0,,,,Micro ATX Mini Tower,130.0,1
152.0,185.0,120.0,1,,ATX Mid Tower,33.0,1
165.0,67.0,120.0,2,,Mini ITX Tower,-98.0,0
154.0,150.0,,,,Micro ATX Mid Tower,-4.0,0
93.0,170.0,,,,ATX Mid Tower,77.0,1
130.0,165.0,,,,ATX Mid Tower,35.0,1
152.0,165.0,120.0,1,,Micro ATX Mid Tower,13.0,1
154.0,175.0,,,,Micro ATX Mini Tower,21.0,1
160.0,170.0,,,,Micro ATX Mini Tower,10.0,1
158.0,170.0,,,,ATX Mid Tower,12.0,1
164.0,181.0,,,,ATX Mid Tower,17.0,1
73.0,185.0,120.0,2,240.0,ATX Mid Tower,112.0,1
37.0,65.0,,,,Mini ITX Tower,28.0,1
80.6,185.0,120.0,3,360.0,ATX Mid Tower,104.4,1
150.0,160.0,,,,ATX Mid Tower,10.0,1
60.0,175.0,140.0,2,280.0,ATX Mid Tower,115.0,1
62.0,160.0,,,240.0,ATX Mid Tower,98.0,1
66.0,47.0,,,,Micro ATX Desktop,-19.0,0
158.0,140.0,,,,Mini ITX Tower,-18.0,0
157.0,155.0,,,,Micro ATX Mini Tower,-2.0,0
157.0,50.0,,,,Mini ITX Tower,-107.0,0
163.0,178.0,,,,ATX Mid Tower,15.0,1
159.0,180.0,,,,ATX Mid Tower,21.0,1
65.0,170.0,,,,ATX Mid Tower,105.0,1
68.4,165.0,120.0,3,360.0,ATX Mid Tower,96.6,1
160.0,160.0,,,,Micro ATX Mid Tower,0.0,1
397.0,180.0,120.0,3,360.0,ATX Mid Tower,-217.0,0
158.0,156.0,,,,Micro ATX Mid Tower,-2.0,0
151.0,180.0,120.0,2,,ATX Mid Tower,29.0,1
162.0,160.0,,,,ATX Mid Tower,-2.0,0
70.0,210.0,,,240.0,Mini ITX Tower,140.0,1
159.0,155.0,,,,ATX Mid Tower,-4.0,0
63.0,146.0,,,,HTPC,83.0,1
60.0,165.0,,,360.0,Micro ATX Mini Tower,105.0,1
154.0,162.0,,,,ATX Mid Tower,8.0,1
155.0,180.0,120.0,2,,ATX Mid Tower,25.0,1
155.0,70.0,,,,HTPC,-85.0,0
165.0,161.0,,,,ATX Mid Tower,-4.0,0
136.0,70.0,,,,Mini ITX Tower,-66.0,0
165.0,159.0,,,,ATX Mid Tower,-6.0,0
81.0,70.0,,,,HTPC,-11.0,0
158.0,148.0,,,,ATX Mid Tower,-10.0,0
27.0,165.0,,,,ATX Mid Tower,138.0,1
64.4,160.0,120.0,3,360.0,ATX Mid Tower,95.6,1
150.0,67.0,,,,Mini ITX Tower,-83.0,0
162.0,140.0,,,,Mini ITX Tower,-22.0,0
63.0,160.0,,,,ATX Mid Tower,97.0,1
134.0,70.0,,,,HTPC,-64.0,0
37.0,57.0,,,,Micro ATX Desktop,20.0,1
153.0,48.0,,,,Mini ITX Tower,-105.0,0
51.0,185.0,,,240.0,ATX Mid Tower,134.0,1
45.0,190.0,120.0,2,240.0,EATX Mid Tower,145.0,1
158.0,193.0,,,,ATX Full Tower,35.0,1
160.0,155.0,120.0,2,,ATX Mid Tower,-5.0,0
163.0,110.0,,,,Mini ITX Tower,-53.0,0
158.0,156.0,,,,Micro ATX Mid Tower,-2.0,0
155.0,163.0,120.0,1,,ATX Mid Tower,8.0,1
165.0,165.0,,,,ATX Mid Tower,0.0,1
157.0,88.2,,,,ATX Mid Tower,-68.8,0
63.0,190.0,,,,ATX Full Tower,127.0,1
62.0,68.0,,,360.0,Mini ITX Tower,6.0,1
60.0,190.0,,,360.0,EATX Mid Tower,130.0,1
154.0,114.0,,,,Mini ITX Tower,-40.0,0
135.0,180.0,,,,ATX Mid Tower,45.0,1
155.0,61.0,120.0,,,Mini ITX Tower,-94.0,0
161.0,160.0,,,,ATX Mid Tower,-1.0,0
161.0,155.0,,,,Micro ATX Mid Tower,-6.0,0
163.0,160.0,120.0,,,ATX Mid Tower,-3.0,0
158.0,160.0,,,,ATX Mid Tower,2.0,1
164.0,148.0,,,,ATX Mid Tower,-16.0,0
160.0,173.0,,,,ATX Mid Tower,13.0,1
47.0,114.0,,,,Mini ITX Tower,67.0,1
65.0,180.0,120.0,2,240.0,ATX Mid Tower,115.0,1
168.0,145.0,,,,ATX Mid Tower,-23.0,0
159.0,163.5,120.0,1,,Micro ATX Mid Tower,4.5,1
160.0,65.0,,,,Micro ATX Mini Tower,-95.0,0
161.0,48.0,,,,Mini ITX Tower,-113.0,0
155.0,195.0,120.0,2,,ATX Mid Tower,40.0,1
125.0,180.0,,,,ATX Mid Tower,55.0,1
163.0,155.0,,,,Micro ATX Mid Tower,-8.0,0
134.0,165.0,,,,ATX Mid Tower,31.0,1
167.0,114.0,,,,Mini ITX Tower,-53.0,0
163.0,75.0,,,,Micro ATX Mini Tower,-88.0,0
169.0,165.0,,,,ATX Mid Tower,-4.0,0
160.0,160.0,,,,ATX Mid Tower,0.0,1
159.0,166.0,,,,ATX Mid Tower,7.0,1
37.0,165.0,,,,Micro ATX Mini Tower,128.0,1
70.0,210.0,,,360.0,Mini ITX Tower,140.0,1
158.0,70.0,,,,Micro ATX Desktop,-88.0,0
62.0,170.0,120.0,3,360.0,ATX Mid Tower,108.0,1
157.0,61.0,,,,Mini ITX Tower,-96.0,0
44.0,180.0,,,120.0,ATX Mid Tower,136.0,1
135.0,180.0,,,,ATX Mid Tower,45.0,1
162.0,160.0,,,,ATX Mid Tower,-2.0,0
397.0,160.0,120.0,3,360.0,Micro ATX Mini Tower,-237.0,0
158.0,170.0,140.0,2,,ATX Mid Tower,12.0,1
45.0,83.0,,,,Mini ITX Tower,38.0,1
165.0,70.0,120.0,2,,Mini ITX Tower,-95.0,0
160.0,68.0,,,,Mini ITX Tower,-92.0,0
158.0,150.0,,,,Micro ATX Mini Tower,-8.0,0
169.0,155.0,,,,ATX Mid Tower,-14.0,0
52.0,170.0,,,360.0,ATX Mid Tower,118.0,1
48.0,75.0,,,120.0,Mini ITX Tower,27.0,1
158.0,180.5,,,,EATX Mid Tower,22.5,1
125.0,165.0,120.0,3,360.0,ATX Mid Tower,40.0,1
60.0,168.0,,,360.0,Micro ATX Mini Tower,108.0,1
166.0,187.0,,,,ATX Mid Tower,21.0,1
69.0,68.0,,,360.0,Mini ITX Tower,-1.0,0
155.0,61.0,120.0,,,Mini ITX Tower,-94.0,0
154.0,160.0,,,,Micro ATX Mini Tower,6.0,1
148.0,163.0,,,,ATX Mid Tower,15.0,1
161.0,150.0,,,,Micro ATX Mini Tower,-11.0,0
68.0,193.0,,,,ATX Full Tower,125.0,1
153.0,65.0,120.0,1,,HTPC,-88.0,0
162.0,75.0,,,,Micro ATX Mini Tower,-87.0,0
157.0,148.0,,,,Micro ATX Mid Tower,-9.0,0
160.0,156.0,,,,Micro ATX Mini Tower,-4.0,0
152.0,38.0,,,,Mini ITX Tower,-114.0,0
133.0,160.0,,,,Micro ATX Mini Tower,27.0,1
155.0,185.0,,,,ATX Full Tower,30.0,1
157.0,45.0,120.0,2,,Mini ITX Tower,-112.0,0
160.0,85.0,,,,Mini ITX Tower,-75.0,0
116.0,160.0,,,,ATX Mid Tower,44.0,1
165.0,160.0,,,,ATX Mid Tower,-5.0,0
162.0,160.0,,,,ATX Mid Tower,-2.0,0
157.0,83.0,,,,Mini ITX Tower,-74.0,0
64.4,190.0,120.0,3,360.0,ATX Full Tower,125.6,1
47.0,138.0,,,,HTPC,91.0,1
58.0,164.0,140.0,2,280.0,Micro ATX Desktop,106.0,1
62.0,170.0,,,360.0,ATX Mid Tower,108.0,1
166.0,45.0,,,,Mini ITX Tower,-121.0,0
160.0,88.2,,,,ATX Mid Tower,-71.8,0
70.0,164.0,,,240.0,Micro ATX Desktop,94.0,1
69.0,190.0,,,240.0,ATX Mid Tower,121.0,1
160.0,168.0,,,,Micro ATX Mini Tower,8.0,1
159.0,140.0,,,,Micro ATX Mini Tower,-19.0,0
127.0,170.0,100.0,,,ATX Mid Tower,43.0,1
60.0,210.0,,,240.0,Micro ATX Mini Tower,150.0,1
158.0,173.0,,,,ATX Mid Tower,15.0,1
171.0,178.0,,,,,7.0,1
155.0,150.0,,,,ATX Mid Tower,-5.0,0
167.0,67.0,,,,Mini ITX Tower,-100.0,0
166.0,154.0,,,,Micro ATX Mid Tower,-12.0,0
123.0,61.0,92.0,1,,Mini ITX Tower,-62.0,0
153.0,120.0,,,,Mini ITX Tower,-33.0,0
157.0,47.0,,,,Micro ATX Desktop,-110.0,0
38.0,165.0,140.0,2,280.0,ATX Mid Tower,127.0,1
66.0,65.0,,,,Mini ITX Tower,-1.0,0
130.0,85.0,,,,Mini ITX Tower,-45.0,0
143.0,58.0,,,,HTPC,-85.0,0
131.0,170.0,,,,EATX Mid Tower,39.0,1
168.0,150.0,,,,Micro ATX Mini Tower,-18.0,0
105.0,169.0,,,360.0,ATX Mid Tower,64.0,1
160.0,159.0,,,,ATX Mid Tower,-1.0,0
86.4,138.0,120.0,3,360.0,HTPC,51.6,1
153.0,180.0,,,,ATX Mid Tower,27.0,1
80.6,210.0,120.0,3,360.0,ATX Mid Tower,129.4,1
137.0,168.0,,,,ATX Mid Tower,31.0,1
160.0,135.0,,,,Micro ATX Mid Tower,-25.0,0
397.0,190.0,120.0,3,360.0,ATX Full Tower,-207.0,0
136.0,83.0,,,,Mini ITX Tower,-53.0,0
167.0,163.0,,,,ATX Mid Tower,-4.0,0
126.0,85.0,,,,Mini ITX Tower,-41.0,0
150.0,145.0,,,,ATX Mid Tower,-5.0,0
153.0,135.0,,,,Micro ATX Mid Tower,-18.0,0
166.0,160.0,120.0,,,ATX Mid Tower,-6.0,0
155.0,166.0,,,,ATX Mid Tower,11.0,1
75.0,38.0,,,,Mini ITX Tower,-37.0,0
156.0,155.0,,,,Micro ATX Mini Tower,-1.0,0
158.0,156.0,,,,ATX Mid Tower,-2.0,0
162.0,160.0,135.0,2,,ATX Mid Tower,-2.0,0
154.0,170.0,,,,Micro ATX Mid Tower,16.0,1
160.0,182.0,,,,ATX Full Tower,22.0,1
42.0,166.0,,,360.0,ATX Mid Tower,124.0,1
135.0,183.0,120.0,1,,ATX Mid Tower,48.0,1
125.0,61.0,,,240.0,Mini ITX Tower,-64.0,0
123.0,166.0,,,,ATX Mid Tower,43.0,1
62.0,61.0,120.0,3,360.0,Mini ITX Tower,-1.0,0
150.0,165.0,,,,Micro ATX Mini Tower,15.0,1
69.0,83.0,,,360.0,Mini ITX Tower,14.0,1
65.0,55.0,,,240.0,Mini ITX Tower,-10.0,0
154.0,172.0,,,,Mini ITX Tower,18.0,1
160.0,175.0,,,,ATX Mid Tower,15.0,1
143.0,88.2,,,,ATX Mid Tower,-54.8,0
186.0,170.0,120.0,3,360.0,ATX Mid Tower,-16.0,0
57.0,160.0,,,,ATX Mid Tower,103.0,1
159.0,155.0,120.0,1,,ATX Mid Tower,-4.0,0
59.0,173.0,,,240.0,ATX Mid Tower,114.0,1
36.0,170.0,,,240.0,ATX Mid Tower,134.0,1
68.0,171.0,,,,ATX Mid Tower,103.0,1
160.0,158.0,,,,ATX Mid Tower,-2.0,0
49.0,165.0,,,360.0,Micro ATX Mini Tower,116.0,1
65.0,180.0,,,,ATX Mid Tower,115.0,1
127.0,178.0,100.0,2,,ATX Mid Tower,51.0,1
69.0,178.0,,,,,109.0,1
136.0,180.0,,,,ATX Mid Tower,44.0,1
162.0,155.0,,,,Micro ATX Mid Tower,-7.0,0
55.0,165.0,,,,ATX Mid Tower,110.0,1
160.0,83.0,,,,Mini ITX Tower,-77.0,0
102.0,156.0,120.0,3,360.0,ATX Mid Tower,54.0,1
80.6,164.0,120.0,3,360.0,Micro ATX Mini Tower,83.4,1
88.0,169.0,,,,ATX Mid Tower,81.0,1
157.0,45.0,,,,Mini ITX Tower,-112.0,0
135.0,75.0,,,,Mini ITX Tower,-60.0,0
37.0,210.0,,,,Micro ATX Mini Tower,173.0,1
157.0,70.0,,,,HTPC,-87.0,0
150.0,180.0,,,,ATX Mid Tower,30.0,1
158.0,140.0,,,,Micro ATX Mini Tower,-18.0,0
155.0,145.0,120.0,,,ATX Mid Tower,-10.0,0
136.0,161.0,,,,ATX Mid Tower,25.0,1
59.0,159.0,,,360.0,Micro ATX Mini Tower,100.0,1
155.0,165.0,,,,Micro ATX Mini Tower,10.0,1
51.0,170.0,,,360.0,ATX Mid Tower,119.0,1
52.0,170.0,,,360.0,ATX Full Tower,118.0,1
168.0,175.0,,,,Micro ATX Mid Tower,7.0,1
160.0,150.0,,,,Mini ITX Tower,-10.0,0
158.0,156.0,,,,Micro ATX Mid Tower,-2.0,0
157.0,187.0,,,,ATX Mid Tower,30.0,1
110.0,88.2,,,,ATX Mid Tower,-21.8,0
158.0,110.0,,,,Mini ITX Tower,-48.0,0
126.0,48.0,,,,Mini ITX Tower,-78.0,0
54.0,210.0,,,360.0,ATX Mid Tower,156.0,1
160.0,155.0,,,,Micro ATX Mid Tower,-5.0,0
158.0,57.0,140.0,2,,Micro ATX Desktop,-101.0,0
60.0,55.0,140.0,3,420.0,Mini ITX Tower,-5.0,0
161.0,165.0,,,,ATX Mid Tower,4.0,1
165.0,165.0,,,,ATX Mid Tower,0.0,1
161.0,160.0,120.0,3,360.0,ATX Mid Tower,-1.0,0
153.0,85.0,,,,Mini ITX Tower,-68.0,0
153.0,138.0,,,,HTPC,-15.0,0
154.0,82.0,,,,Micro ATX Mini Tower,-72.0,0
159.0,155.0,,,,ATX Mid Tower,-4.0,0
56.0,180.0,120.0,3,360.0,ATX Mid Tower,124.0,1
72.0,188.0,120.0,3,360.0,ATX Mid Tower,116.0,1
122.0,156.0,,,,ATX Mid Tower,34.0,1
143.0,88.2,,,,ATX Mid Tower,-54.8,0
53.0,160.0,120.0,3,360.0,ATX Mid Tower,107.0,1
160.0,151.0,,,,ATX Mid Tower,-9.0,0
165.0,67.0,,,,Mini ITX Tower,-98.0,0
75.0,170.0,120.0,3,360.0,ATX Mid Tower,95.0,1
150.0,188.0,,,,ATX Mid Tower,38.0,1
171.0,160.0,,,,ATX Mid Tower,-11.0,0
63.0,180.0,,,,ATX Mid Tower,117.0,1
147.0,38.0,,,,Mini ITX Tower,-109.0,0
158.0,165.0,,,,ATX Mid Tower,7.0,1
159.0,135.0,,,,Micro ATX Mid Tower,-24.0,0
60.0,170.0,120.0,1,240.0,Micro ATX Mini Tower,110.0,1
159.0,155.0,,,,Micro ATX Mid Tower,-4.0,0
154.0,75.0,,,,Micro ATX Mini Tower,-79.0,0
136.0,170.0,,,,ATX Mid Tower,34.0,1
69.0,182.0,120.0,3,360.0,ATX Mid Tower,113.0,1
62.0,165.0,,,240.0,ATX Mid Tower,103.0,1
186.0,163.5,120.0,3,360.0,Micro ATX Mini Tower,-22.5,0
160.0,155.0,,,,ATX Mid Tower,-5.0,0
67.0,168.0,,,240.0,ATX Mid Tower,101.0,1
116.0,70.0,120.0,2,240.0,Mini ITX Tower,-46.0,0
157.0,70.0,,,,HTPC,-87.0,0
135.0,70.0,120.0,1,,HTPC,-65.0,0
148.0,70.0,120.0,,,HTPC,-78.0,0
163.0,190.0,,,,ATX Full Tower,27.0,1
64.0,185.0,,,,ATX Mid Tower,121.0,1
92.0,160.0,120.0,,240.0,ATX Mid Tower,68.0,1
172.0,148.0,,,,Micro ATX Mid Tower,-24.0,0
94.5,70.0,120.0,1,,Mini ITX Tower,-24.5,0
57.0,180.0,120.0,3,360.0,ATX Mid Tower,123.0,1
168.0,165.0,120.0,,,ATX Mid Tower,-3.0,0
66.0,176.0,,,360.0,ATX Full Tower,110.0,1
154.0,75.0,,,,Mini ITX Tower,-79.0,0
160.0,155.0,,,,ATX Mid Tower,-5.0,0
158.0,172.0,,,,Mini ITX Tower,14.0,1
167.0,165.0,,,,Micro ATX Mini Tower,-2.0,0
157.0,67.0,,,,Mini ITX Tower,-90.0,0
158.0,48.0,,,,Mini ITX Tower,-110.0,0
94.0,164.0,120.0,3,360.0,ATX Mid Tower,70.0,1
82.0,65.0,,3,360.0,Micro ATX Mini Tower,-17.0,0
157.0,70.0,,,,Mini ITX Tower,-87.0,0
164.0,160.0,,,,ATX Mini Tower,-4.0,0
158.0,70.0,,,,HTPC,-88.0,0
123.0,70.0,,,,Mini ITX Tower,-53.0,0
160.0,178.0,,,,ATX Mid Tower,18.0,1
170.0,67.0,,,,Mini ITX Tower,-103.0,0
52.0,172.0,120.0,1,120.0,ATX Mid Tower,120.0,1
66.0,279.0,,,360.0,ATX Mid Tower,213.0,1
155.0,88.2,120.0,2,,ATX Mid Tower,-66.8,0
158.0,162.0,,,,ATX Mid Tower,4.0,1
397.0,77.0,120.0,3,360.0,HTPC,-320.0,0
123.0,161.0,,,,ATX Mid Tower,38.0,1
127.0,171.0,100.0,,,ATX Mid Tower,44.0,1
152.0,61.0,,,,Mini ITX Tower,-91.0,0
155.0,65.0,,,,Micro ATX Mini Tower,-90.0,0
42.0,170.0,,,120.0,ATX Mid Tower,128.0,1
53.0,150.0,,,,Micro ATX Mid Tower,97.0,1
110.0,180.0,,,,HTPC,70.0,1
141.0,58.0,,,,HTPC,-83.0,0
155.0,150.0,120.0,,,Mini ITX Tower,-5.0,0
68.0,167.0,,,,ATX Mid Tower,99.0,1
160.0,165.0,,,,ATX Mid Tower,5.0,1
161.0,156.0,,,,ATX Mid Tower,-5.0,0
165.0,160.0,120.0,2,,ATX Mid Tower,-5.0,0
58.0,170.0,,,,Mini ITX Tower,112.0,1
157.0,48.0,,,,Mini ITX Tower,-109.0,0
157.0,190.0,,,,ATX Mid Tower,33.0,1
158.0,85.0,,,,Mini ITX Tower,-73.0,0
160.0,205.0,,,,ATX Full Tower,45.0,1
56.0,170.0,120.0,2,240.0,ATX Mid Tower,114.0,1
45.0,85.0,,,,Mini ITX Tower,40.0,1
158.0,185.0,,,,ATX Mid Tower,27.0,1
38.0,188.0,140.0,2,240.0,ATX Mid Tower,150.0,1
163.0,170.0,,,,ATX Mid Tower,7.0,1
55.0,185.0,,,,ATX Full Tower,130.0,1
162.0,157.0,,,,ATX Mid Tower,-5.0,0
165.0,162.0,,,,ATX Mid Tower,-3.0,0
165.0,160.0,,,,Micro ATX Mini Tower,-5.0,0
152.0,85.0,,,,Mini ITX Tower,-67.0,0
157.0,160.0,120.0,2,,ATX Mid Tower,3.0,1
165.0,55.0,120.0,2,,Mini ITX Tower,-110.0,0
78.0,160.0,,,360.0,ATX Mid Tower,82.0,1
165.0,61.0,,,,Mini ITX Tower,-104.0,0
155.0,57.0,120.0,,,Micro ATX Desktop,-98.0,0
161.0,160.0,,,,ATX Mid Tower,-1.0,0
158.0,70.0,,,,HTPC,-88.0,0
155.0,170.0,,,,EATX Mid Tower,15.0,1
155.0,185.0,,,,ATX Mid Tower,30.0,1
169.0,155.0,120.0,2,,ATX Mid Tower,-14.0,0
154.0,38.0,,,,Mini ITX Tower,-116.0,0
161.0,150.0,,,,Micro ATX Mid Tower,-11.0,0
66.0,164.0,,,,ATX Mid Tower,98.0,1
160.0,185.0,,,,ATX Mid Tower,25.0,1
158.0,150.0,,,,Mini ITX Tower,-8.0,0
68.0,180.0,,,420.0,ATX Full Tower,112.0,1
67.0,190.0,,,,ATX Full Tower,123.0,1
136.0,155.0,,,,Micro ATX Mid Tower,19.0,1
166.0,160.0,,,,Micro ATX Mini Tower,-6.0,0
137.0,175.0,,,,ATX Mid Tower,38.0,1
159.0,158.0,,,,ATX Full Tower,-1.0,0
86.0,165.0,,,,Micro ATX Mini Tower,79.0,1
53.0,172.0,120.0,3,360.0,ATX Mid Tower,119.0,1
150.0,120.0,,,,Mini ITX Tower,-30.0,0
157.0,150.0,,,,Micro ATX Mini Tower,-7.0,0
130.0,85.0,,,,Mini ITX Tower,-45.0,0
158.0,168.0,,,,Micro ATX Mini Tower,10.0,1
132.0,164.0,,,,ATX Mid Tower,32.0,1
68.0,165.0,140.0,2,280.0,ATX Mid Tower,97.0,1
58.0,180.0,,,,ATX Full Tower,122.0,1
110.0,160.0,,,,ATX Mid Tower,50.0,1
62.0,140.0,120.0,3,360.0,Mini ITX Tower,78.0,1
153.0,70.0,,,,Micro ATX Desktop,-83.0,0
66.0,170.0,,,360.0,ATX Mid Tower,104.0,1
47.0,165.0,,,120.0,ATX Mid Tower,118.0,1
53.0,166.0,,,240.0,ATX Mid Tower,113.0,1
160.0,170.0,,,,EATX Mid Tower,10.0,1
155.0,67.0,,,,Mini ITX Tower,-88.0,0
158.0,145.0,,,,ATX Mid Tower,-13.0,0
53.0,160.0,120.0,2,240.0,ATX Mid Tower,107.0,1
157.0,138.0,,,,HTPC,-19.0,0
42.0,178.0,,,360.0,ATX Mid Tower,136.0,1
186.0,160.0,120.0,3,360.0,Micro ATX Mid Tower,-26.0,0
151.0,180.0,,,,ATX Mid Tower,29.0,1
158.0,165.0,,,,ATX Mid Tower,7.0,1
165.0,164.0,,,,ATX Mid Tower,-1.0,0
105.0,81.0,,,360.0,Micro ATX Slim Tower,-24.0,0
169.0,160.0,,,,ATX Mini Tower,-9.0,0
28.0,70.0,,,,HTPC,42.0,1
75.0,185.0,,,,ATX Mid Tower,110.0,1
150.0,165.0,,,,ATX Mid Tower,15.0,1
159.0,156.0,,,,Micro ATX Mid Tower,-3.0,0
158.0,155.0,,,,ATX Mid Tower,-3.0,0
153.0,48.0,,,,Mini ITX Tower,-105.0,0
123.0,120.0,,,,Mini ITX Tower,-3.0,0
69.0,185.0,,,360.0,ATX Mid Tower,116.0,1
151.0,167.0,,,,ATX Full Tower,16.0,1
172.0,165.0,,,,ATX Mid Tower,-7.0,0
154.0,138.0,,,,HTPC,-16.0,0
155.0,75.0,,,,Micro ATX Mini Tower,-80.0,0
160.0,61.0,,,,Mini ITX Tower,-99.0,0
69.0,175.0,120.0,,360.0,Micro ATX Mid Tower,106.0,1
51.0,140.0,,,240.0,Mini ITX Tower,89.0,1
59.0,170.0,,,360.0,ATX Mid Tower,111.0,1
160.0,158.0,,,,ATX Mid Tower,-2.0,0
68.0,110.0,,,240.0,Mini ITX Tower,42.0,1
56.0,55.0,,,280.0,Mini ITX Tower,-1.0,0
159.0,156.0,,,,ATX Mid Tower,-3.0,0
113.0,195.0,,,,ATX Mid Tower,82.0,1
155.0,185.0,,,,ATX Mid Tower,30.0,1
155.0,150.0,,,,ATX Mid Tower,-5.0,0
157.0,170.0,,,,Micro ATX Mid Tower,13.0,1
158.0,150.0,,,,ATX Mid Tower,-8.0,0
155.0,68.0,,,,Mini ITX Tower,-87.0,0
47.0,45.0,,,360.0,Mini ITX Tower,-2.0,0
158.0,70.0,,,,HTPC,-88.0,0
131.0,185.0,,,,ATX Mid Tower,54.0,1
158.0,83.0,,,,Mini ITX Tower,-75.0,0
160.0,173.0,,,,Micro ATX Mini Tower,13.0,1
160.0,183.0,,,,ATX Mid Tower,23.0,1
160.0,48.0,,,,Mini ITX Tower,-112.0,0
131.0,58.0,,,,HTPC,-73.0,0
164.0,160.0,,,,ATX Mid Tower,-4.0,0
158.0,82.0,,,,Mini ITX Tower,-76.0,0
52.0,200.0,,,240.0,ATX Full Tower,148.0,1
154.0,70.0,120.0,2,,Mini ITX Tower,-84.0,0
145.0,170.0,,,,ATX Mid Tower,25.0,1
150.0,70.0,,,,Mini ITX Tower,-80.0,0
53.0,161.0,120.0,3,360.0,ATX Mid Tower,108.0,1
84.0,159.0,360.0,3,360.0,Micro ATX Mid Tower,75.0,1
165.0,138.0,,,,HTPC,-27.0,0
153.0,45.0,,,,Mini ITX Tower,-108.0,0
15.0,180.0,,,,ATX Mid Tower,165.0,1
158.0,85.0,,,,Mini ITX Tower,-73.0,0
158.0,165.0,,,,ATX Mid Tower,7.0,1
71.0,57.0,,,,Mini ITX Tower,-14.0,0
46.0,195.0,120.0,3,360.0,ATX Full Tower,149.0,1
155.0,154.0,120.0,,,Micro ATX Mid Tower,-1.0,0
165.0,210.0,,,,Mini ITX Tower,45.0,1
89.9,183.0,120.0,3,360.0,ATX Mid Tower,93.1,1
57.0,165.0,,,360.0,ATX Mid Tower,108.0,1
160.0,65.0,,,,Micro ATX Mini Tower,-95.0,0
66.0,190.0,,,360.0,ATX Mid Tower,124.0,1
152.0,182.0,120.0,1,,ATX Full Tower,30.0,1
159.0,88.2,,,,ATX Mid Tower,-70.8,0
55.0,165.0,,,,ATX Mid Tower,110.0,1
163.0,160.0,,,,ATX Mid Tower,-3.0,0
158.0,155.0,,,,ATX Mid Tower,-3.0,0
165.0,82.0,,,,Micro ATX Mini Tower,-83.0,0
162.0,160.0,,,,ATX Mid Tower,-2.0,0
158.0,180.0,,,,ATX Mid Tower,22.0,1
159.0,175.0,,,,ATX Mid Tower,16.0,1
65.0,161.0,,,360.0,Micro ATX Mid Tower,96.0,1
153.0,150.0,,,,ATX Mid Tower,-3.0,0
136.0,170.0,,,,ATX Mid Tower,34.0,1
160.0,50.0,,,,Mini ITX Tower,-110.0,0
148.0,120.0,,,,Mini ITX Tower,-28.0,0
151.0,140.0,,,,Mini ITX Tower,-11.0,0
157.0,48.0,,,,Mini ITX Tower,-109.0,0
155.0,151.0,,,,ATX Mid Tower,-4.0,0
165.0,160.0,,,,ATX Mini Tower,-5.0,0
39.0,160.0,,,,ATX Mid Tower,121.0,1
121.0,146.0,,,,ATX Mid Tower,25.0,1
100.0,61.0,,,,Mini ITX Tower,-39.0,0
163.0,160.0,,,,ATX Mid Tower,-3.0,0
163.0,160.0,,,,Micro ATX Mini Tower,-3.0,0
158.0,77.0,,,,HTPC,-81.0,0
155.0,68.0,,,,Mini ITX Tower,-87.0,0
164.0,90.0,,,,Micro ATX Desktop,-74.0,0
79.0,165.0,,,,ATX Mid Tower,86.0,1
152.0,140.0,,,,Mini ITX Tower,-12.0,0
36.0,170.0,,,240.0,ATX Mid Tower,134.0,1
162.0,50.0,,,,Mini ITX Tower,-112.0,0
110.0,165.0,,,,ATX Mid Tower,55.0,1
137.0,83.0,,,,Mini ITX Tower,-54.0,0
130.0,166.0,,,,ATX Mid Tower,36.0,1
60.0,160.0,120.0,3,360.0,ATX Mid Tower,100.0,1
158.0,160.0,,,,ATX Mid Tower,2.0,1
150.0,170.0,,,,ATX Mid Tower,20.0,1
164.0,180.0,,,,ATX Mid Tower,16.0,1
150.0,175.0,,,,ATX Mid Tower,25.0,1
148.0,146.0,,,,ATX Mid Tower,-2.0,0
100.0,210.0,,,,Micro ATX Mini Tower,110.0,1
157.0,70.0,,,,Mini ITX Tower,-87.0,0
136.0,170.0,,,,EATX Full Tower,34.0,1
