storage_id,motherboard_id,storage_type,storage_capacity,storage_form_factor,storage_interface,storage_nvme,motherboard_m2_slots,motherboard_pcie_slots,motherboard_pcie_x16_slots,motherboard_pcie_x8_slots,motherboard_pcie_x4_slots,motherboard_pcie_x1_slots,motherboard_pcie_gen3_slots,motherboard_pcie_gen4_slots,motherboard_pcie_gen5_slots,motherboard_pcie_max_gen,motherboard_form_factor,motherboard_ram_type,storage_m2_slot_ok,label
1dba645b-eb8e-41aa-9b56-e40f4f915b5e,9e052e72-5f67-4804-8f6b-1f6f6107867b,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,1,1
9310f107-4129-4908-a735-0757633ec27e,db5aab12-bd76-449a-8887-a9883f82fd41,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,,4,3,0,1,0,0,4,0,4.0,Micro ATX,DDR3,0,0
a31e9ac1-b288-4bcd-8f5d-24d1cf3bb5f7,cd1d5e7a-12ad-4553-9f03-60cba3ba0bf6,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,3,2,0,0,1,0,3,0,4.0,Micro ATX,DDR5,1,1
2f883b78-46ad-4ecd-8de8-a175b411b060,35c54117-2660-4235-980b-147c51c6eef5,SSD,4000.0,m.2-2280,m.2 pcie 5.0 x4,true,,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR3,0,0
5abde694-47dc-4e34-8452-d994e8eb5afa,89909bfe-2238-487a-abd9-6aa2f4b915ed,SSD,250.0,m.2-2280,m.2 sata,false,1,2,1,0,1,0,0,2,0,4.0,Micro ATX,DDR5,1,1
ad060ea1-8014-4230-9a60-c74f3ce3de24,8bf65e39-e04a-4d5f-bcaa-f52422f0c294,SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,1,5,2,0,0,3,0,5,0,4.0,ATX,DDR4,1,1
984b3ae7-c973-4c4d-9922-f21b74dba0c3,b78eb661-3d8d-4766-a452-33e3a1f6c435,SSD,2000.0,m.2-2280,m.2 pcie 5.0 x4,true,,4,2,0,0,2,0,4,0,4.0,ATX,DDR3,0,0
b5eca1a6-534d-45b0-97a0-417fe7059755,1b9ffcfd-ba59-4574-a75a-f630ccd8611a,SSD,512.0,m.2-2280,m.2 pcie 4.0 x4,true,1,2,1,0,0,1,0,1,1,5.0,Micro ATX,DDR5,1,1
1066fa44-6339-492d-9969-33b478be63b5,d0b29b4f-1c1b-499b-858b-f5c192ebb664,SSD,2000.0,m.2-2280,m.2 pcie 5.0 x4,true,,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR4,0,0
9c2d031f-d4c5-47ba-b4f0-7be9f94b1e59,5d2d78fe-ff68-4ce5-8591-d615ca02e6a5,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR3,0,0
7df765bf-0cb9-49a7-abb5-d1167b56b667,6dc5f53b-6b3e-45f6-a189-68771b1d0634,SSD,80.0,m.2-2280,m.2 sata,false,1,3,3,0,0,0,0,3,0,4.0,ATX,DDR5,1,1
d1523708-1b97-480a-8252-0b135bf89c05,1b169ad0-f2b6-48db-bc5a-b5a630074627,SSD,256.0,m.2-2280,m.2 pcie 3.0 x4,true,,2,2,0,0,0,0,2,0,4.0,Micro ATX,DDR3,0,0
fa4a727a-96e7-4674-98f0-5b315c30f9de,193ef888-202d-4a34-8f75-5f1421a9b454,SSD,128.0,m.2-2280,m.2 sata,false,,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR3,0,0
a280c31c-6983-434c-ab0c-561735bb8bf6,7ac8c6cd-870e-49fa-bcac-264518219020,SSD,512.0,m.2-2280,m.2 pcie 4.0 x4,true,1,2,1,0,1,0,0,2,0,4.0,Micro ATX,DDR5,1,1
1fa5e55c-994c-4a06-9fd4-5f5eb2135db6,9b773e36-48cd-4cef-be0f-245c5c9b8884,SSD,256.0,m.2-2280,m.2 pcie 4.0 x4,true,1,2,2,0,0,0,0,2,0,4.0,Micro ATX,DDR4,1,1
60d34b12-1876-42e2-a89a-aeede78e5a86,4dd8c14e-e3d5-4517-a80b-af45d12df6ec,SSD,256.0,m.2-2280,m.2 pcie 3.0 x4,true,,4,2,0,0,2,0,4,0,4.0,ATX,DDR3,0,0
e9f62b28-581d-4fb0-93fd-078aa2ed9167,e55cb9b0-af43-43d6-b18e-da760b70d985,SSD,512.0,m.2-2280,m.2 pcie 4.0 x4,true,,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR3,0,0
2630dc7b-9228-41bb-8364-5abbc07dddf5,6e6c709e-0f8e-4252-af3e-2fdbbb9f26d4,SSD,2000.0,pcie,m.2 pcie 3.0 x8,true,,5,2,0,0,3,0,5,0,4.0,ATX,DDR3,0,0
70b66375-5602-4e1c-a290-19d295805fa5,dc00c07e-c823-4947-a20d-dd64d6e372b1,SSD,512.0,m.2-2280,m.2 pcie 3.0 x4,true,1,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR5,1,1
53ffde31-f870-4c4e-894b-0873e1da0384,1f485adb-4eb4-4c5e-a830-4e1c06f279db,SSD,512.0,m.2-2280,m.2 pcie 3.0 x4,true,,4,2,0,0,2,0,4,0,4.0,ATX,DDR3,0,0
e697ea3f-d39a-4065-86cc-3f227952d6bf,995a0061-d972-45c2-adab-57ae2aaee790,SSD,4000.0,m.2-2280,m.2 pcie 5.0 x4,true,1,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,1,1
55d9706c-faa8-4455-a428-78ef2a183fde,8b472a30-e25e-4ebe-bd88-b9452b617c29,SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,1,3,1,1,1,0,0,0,3,5.0,EATX,DDR5,1,1
d984543a-ee3d-4380-8ce6-d6aa5493c641,4761ba01-0c8c-4426-9e83-8ecc6266b014,SSD,4000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,4,3,0,0,1,0,4,0,4.0,ATX,DDR4,1,1
83744303-8299-4568-9ca1-73314ec5c725,31279609-2625-4558-b9ab-aaea0bad4ec8,SSD,480.0,m.2-2280,m.2 pcie 3.0 x4,true,1,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR4,1,1
e40c064f-dce1-4ed8-ac15-2cb448e161fe,d7a72f37-8f95-42f0-bf16-614805f2623a,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,,0,0,0,0,0,0,0,0,0,,,0,0
5abde694-47dc-4e34-8452-d994e8eb5afa,ee74cfd3-b82c-492f-bb98-83204956aadf,SSD,250.0,m.2-2280,m.2 sata,false,,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR3,0,0
9a077f00-aa9d-4b97-988c-691d3c99401c,8e951d36-4cd4-4061-bc55-4b588674904e,SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,1,4,2,0,0,2,0,4,0,4.0,Micro ATX,DDR4,1,1
d778eaa5-0b23-4b40-9748-8e9b14ffd0e0,b757b1ee-94a1-4146-a7f2-1aeb667bd58e,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR4,0,0
