opendb_id,metadata_name,metadata_manufacturer,metadata_series,metadata_variant,metadata_releaseYear,series,socket,_source_file,cache_l1,cache_l2,cache_l3,clocks_efficiency_base,clocks_efficiency_boost,clocks_performance_base,clocks_performance_boost,coreFamily,cores_efficiency,cores_performance,cores_threads,cores_total,general_product_information_amazon_sku,general_product_information_bestbuy_sku,general_product_information_manufacturer_url,general_product_information_newegg_sku,general_product_information_walmart_sku,metadata_last_manually_spec_verified_at,metadata_part_numbers,microarchitecture,specifications_eccSupport,specifications_includesCooler,specifications_integratedGraphics_baseClock,specifications_integratedGraphics_boostClock,specifications_integratedGraphics_model,specifications_integratedGraphics_shaderCount,specifications_lithography,specifications_memory_channels,specifications_memory_maxSupport,specifications_memory_types,specifications_packaging,specifications_ppt,specifications_simultaneousMultithreading,specifications_tdp
1caf4db8-ecaf-4067-b567-8aa0ad133980,Intel Core i5 4690K,Intel,Core i5 4000,4690K,2014,Core i5 4000,LGA 1150,1caf4db8-ecaf-4067-b567-8aa0ad133980.json,256 KB (4 × 32 KB Data + 4 × 32 KB Instruction),1,6,0,0,3.5,3.9,Haswell,0,0,4,4,B00KPRWB9G,,https://www.intel.com/content/www/us/en/products/sku/80811/intel-core-i54690k-processor-6m-cache-up-to-3-90-ghz/specifications.html,N82E16819117372,41996623,,BX80646I54690K,Haswell Refresh,False,True,350,1200,Intel HD Graphics 4600,160,22 nm,2,32,DDR3,Boxed,0,False,88
1cb9bc6a-0bb2-4340-b162-4cead081e9cb,AMD FX-8310 OEM/Tray,AMD,FX 8000,8310,2014,FX 8000,AM3+,1cb9bc6a-0bb2-4340-b162-4cead081e9cb.json,4 × 64 KB Instruction + 8 × 16 KB Data (384 KB total),8,8,0,0,3.4,4.3,Vishera,0,0,8,8,B0D5V673Y9,,,,,,FD8310WMW8KHK,Piledriver,False,False,0,0,,0,32 nm,2,64,DDR3,OEM/Tray,0,False,95
1cefeb0a-2b93-441f-a11d-3806b8ca937f,Intel Core i7 7700T 2.9 GHz 4-Core LGA1151,Intel,Intel Core i7,,,Intel Core i7,LGA 1151,1cefeb0a-2b93-441f-a11d-3806b8ca937f.json,,1,8,,,2.9,3.8,Kaby Lake-S,,4,8,4,,,,,,,BXC80677I77700T,Kaby Lake,False,True,,,Intel HD Graphics 630,,14 nm,,64,,Boxed,,True,35
1d316a65-4f63-447e-b3ea-ca485c4334ac,Intel Core i3 9100F,Intel,Core i3 9000,9100F,2019,Core i3 9000,LGA 1151,1d316a65-4f63-447e-b3ea-ca485c4334ac.json,4 × 64 KB (32 KB L1I + 32 KB L1D),1,6,0,0,3.6,4.2,Coffee Lake Refresh,0,0,4,4,B07R7Q3JZH,,https://www.intel.com/content/www/us/en/products/sku/190886/intel-core-i39100f-processor-6m-cache-up-to-4-20-ghz/specifications.html,N82E16819118072,995092780,,BX80684i39100F | i3-9100F | BX80684I39100F,Coffee Lake Refresh,True,True,0,0,,0,14 nm,2,64,DDR4,Boxed,0,False,65
1e7fa8c2-6f78-4b98-8b92-33066f7734e2,AMD Ryzen Threadripper 9970X,AMD,Ryzen Threadripper 9000,9970X,2025,Ryzen Threadripper 9000,sTR5,1e7fa8c2-6f78-4b98-8b92-33066f7734e2.json,32 KB Instruction + 32 KB Data per core (64 KB per core),32,128,0,0,4,5.4,Shimada Peak,0,0,64,32,B0FJ6FJN2H,6644816,https://www.amd.com/en/products/processors/ryzen-threadripper/9000-series/amd-ryzen-threadripper-9970x.html,N82E16819113915,17387009427,,Ryzen Threadripper 9970X | 100-000001594WOF | 100-100001594WOF,Zen 5,True,False,0,0,,0,"TSMC 4nm FinFET, TSMC 6nm FinFET",4,1024,DDR5,Boxed,0,True,350
1e8d10d0-184a-4a18-b9cd-48b5f36b7464,Intel Core i5 9400T (OEM/Tray),Intel,Core i5 9000,9400T,2018,Core i5 9000,LGA 1151,1e8d10d0-184a-4a18-b9cd-48b5f36b7464.json,6 × 32 KB Instruction + 6 × 32 KB Data (384 KB total),1.5,9,0,0,1.8,3.4,Coffee Lake Refresh,0,0,6,6,B086JYJ7BQ,,https://www.intel.com/content/www/us/en/products/sku/134893/intel-core-i59400t-processor-9m-cache-up-to-3-40-ghz/specifications.html,,,,CM8068403358915,Coffee Lake,False,False,350,1050,Intel UHD Graphics 630,192,14 nm,2,128,DDR4,OEM/Tray,0,False,35
1ede694a-b736-40f7-b161-e16210679772,Intel Core i9 10900,Intel,Core i9 10000,10900,2020,Core i9 10000,LGA 1200,1ede694a-b736-40f7-b161-e16210679772.json,10 × 32 KB Instruction + 10 × 32 KB Data (640 KB total),2.5,20,0,0,2.8,5.2,Comet Lake,0,0,20,10,B086ML4XSD,6411491,https://www.intel.com/content/www/us/en/products/sku/199328/intel-core-i910900-processor-20m-cache-up-to-5-20-ghz/specifications.html,N82E16819118125,984588167,,BX8070110900,Comet Lake,False,True,350,1200,Intel UHD Graphics 630,192,14 nm,2,128,DDR4,Boxed,0,True,65
1eed580c-0c1e-44dd-9cc6-74c749947ba1,AMD Pro A6 7400B 3.5 GHz 2-Core FM2+ OEM/Tray,AMD,AMD A6,,,AMD A6,FM2+,1eed580c-0c1e-44dd-9cc6-74c749947ba1.json,,1,0,,,3.5,3.9,Kaveri,,2,2,2,,,,,,,AD740BYBI23JA,Steamroller,False,False,,,AMD Radeon R5 (on-die),,28 nm,,0,,OEM/Tray,,False,65
1fa79f23-46c7-4a5f-b2f3-52674dad84a7,Intel Xeon E-2274G OEM/Tray,Intel,Xeon E 2200,2274G,2019,Xeon E 2200,LGA 1151,1fa79f23-46c7-4a5f-b2f3-52674dad84a7.json,4 × 32 KB Instruction + 4 × 32 KB Data (256 KB total),1,8,0,0,4,4.9,Coffee Lake-S WS,0,0,8,4,B088WHS5TJ,,https://www.intel.com/content/www/us/en/products/sku/191042/intel-xeon-e2274g-processor-8m-cache-4-00-ghz/specifications.html,,2350330218,,CM8068404174407,Coffee Lake,True,False,350,1200,Intel HD Graphics P630,192,14 nm,2,128,DDR4,OEM/Tray,0,True,83
2025520b-82c1-4243-8bda-cb0991f2a492,Intel Core i7 7700T OEM/Tray,Intel,Core i7 7000,7700T,2017,Core i7 7000,LGA 1151,2025520b-82c1-4243-8bda-cb0991f2a492.json,4 × 32 KB Instruction + 4 × 32 KB Data (256 KB total),1,8,0,0,2.9,3.8,Kaby Lake,0,0,8,4,B06XP8NH89,,https://www.intel.com/content/www/us/en/products/sku/97122/intel-core-i77700t-processor-8m-cache-up-to-3-80-ghz/specifications.html,,707724794,,CM8067702868416 | SR339,Kaby Lake,False,False,350,1150,Intel HD Graphics 630,192,14 nm,2,64,DDR4 | DDR3,OEM/Tray,0,True,35
2027bf67-9231-46ab-921d-b81868f28f9f,AMD Ryzen 9 PRO 7945 OEM/Tray,AMD,Ryzen 9 PRO 7000,7945,2023,Ryzen 9 PRO 7000,AM5,2027bf67-9231-46ab-921d-b81868f28f9f.json,12 × 64 KB Instruction + 12 × 32 KB Data (1152 KB total),12,64,0,0,3.7,5.4,Raphael,0,0,24,12,B0D1CKDQYJ,,https://www.amd.com/en/support/downloads/drivers.html/processors/ryzen-pro/ryzen-pro-7000-series/amd-ryzen-9-pro-7945.html,,,,100-000000598,Zen 4,True,False,400,2200,AMD Radeon Graphics,128,"TSMC 5nm FinFET, TSMC 6nm FinFET",2,128,DDR5,OEM/Tray,88,True,65
203b9652-9323-431a-b85d-291a06f88377,AMD PRO A10-7800B OEM/Tray,AMD,PRO A10 7000,7800B,2014,PRO A10 7000,FM2+,203b9652-9323-431a-b85d-291a06f88377.json,2 × 96 KB Instruction + 4 × 16 KB Data (256 KB total),4,0,0,0,3.5,3.9,Kaveri,0,0,4,4,,,https://www.amd.com/en/support/downloads/drivers.html/processors/pro-a-series/pro-a-series-a10-apu-for-desktops/a10-pro-7800b-with-radeon-r7-graphics.html,,,,AD780BYBI44JA,Steamroller,False,False,720,0,AMD Radeon R7 Graphics,512,28 nm,2,64,DDR3,OEM/Tray,0,False,65
208a3655-6a27-46c3-a276-acfe05108b36,Intel Core i9 9980XE,Intel,Core i9 9000,9980XE,2018,Core i9 9000,LGA 2066,208a3655-6a27-46c3-a276-acfe05108b36.json,1.125 MB (18×32 KB L1 Data + 18×32 KB L1 Instruction),18,24.75,0,0,3,4.4,Skylake-X,0,0,36,18,B07JGCMQY8,,https://www.intel.com/content/www/us/en/products/sku/189126/intel-core-i99980xe-extreme-edition-processor-24-75m-cache-up-to-4-50-ghz/specifications.html,N82E16819117966,740882552,,BX80673I99980X,Skylake,False,False,0,0,,0,14 nm,4,128,DDR4,Boxed,0,True,165
20b1d05b-c6ba-4577-b50a-e80f34681f04,Intel Xeon E5-2620 v3,Intel,Xeon E5 2600 v3,2620 v3,2014,Xeon E5 2600 v3,LGA 2011-3,20b1d05b-c6ba-4577-b50a-e80f34681f04.json,6 × 32 KB Instruction + 6 × 32 KB Data (384 KB total),1.5,15,0,0,2.4,3.2,Haswell-EP,0,0,12,6,B00M1BUUMO,,https://www.intel.com/content/www/us/en/products/sku/83352/intel-xeon-processor-e52620-v3-15m-cache-2-40-ghz/specifications.html,N82E16819117480,41867410,,BX80644E52620V3,Haswell,True,False,0,0,,0,22 nm,4,768,DDR4,Boxed,0,True,85
216c864a-93a8-4834-8c02-00768e900109,Intel Core i7 4790K,Intel,Core i7 4000,4790K,2014,Core i7 4000,LGA 1150,216c864a-93a8-4834-8c02-00768e900109.json,4 × 32 KB Instruction + 4 × 32 KB Data (256 KB total),1,8,0,0,4,4.4,Haswell,0,0,8,4,B00KPRWAX8,,https://www.intel.com/content/www/us/en/products/sku/80807/intel-core-i74790k-processor-8m-cache-up-to-4-40-ghz/specifications.html,N82E16819117369,39363188,,BXF80646I74790K,Haswell Refresh,False,False,350,1250,Intel HD Graphics 4600,160,22 nm,2,32,DDR3,Boxed,0,True,88
21d217b9-d570-482c-bc1f-d88ffba9f868,Intel Core i3 10300,Intel,Core i3 10000,10300,2020,Core i3 10000,LGA 1200,21d217b9-d570-482c-bc1f-d88ffba9f868.json,4 × 32 KB Instruction + 4 × 32 KB Data (256 KB total),1,8,0,0,3.7,4.4,Comet Lake,0,0,8,4,B086M8V695,,https://www.intel.com/content/www/us/en/products/sku/199281/intel-core-i310300-processor-8m-cache-up-to-4-40-ghz/specifications.html,N82E16819118137,686247821,,BX8070110300,Comet Lake,False,True,350,1150,Intel UHD Graphics 630,192,14 nm,2,128,DDR4,Boxed,0,True,65
222d95ca-323a-424a-8851-458549bf8771,Intel Core i5 7400,Intel,Core i5 7000,7400,2017,Core i5 7000,LGA 1151,222d95ca-323a-424a-8851-458549bf8771.json,4 × 32 KB Instruction + 4 × 32 KB Data (256 KB total),1,6,0,0,3,3.5,Kaby Lake,,0,4,4,B01NAQHL1Q,,https://www.intel.com/content/www/us/en/products/sku/97147/intel-core-i57400-processor-6m-cache-up-to-3-50-ghz/specifications.html,9SIBZW0KFT4931,359818806,,CM8067702867050,Kaby Lake,False,False,350,1000,Intel HD Graphics 630,192,14 nm,2,64,DDR4 | DDR3,OEM/Tray,0,False,65
22546c6c-9af1-4646-a9af-0ede3444c6b7,Intel Core i5 13400F,Intel,Core i5 13000,13400F,2023,Core i5 13000,LGA 1700,22546c6c-9af1-4646-a9af-0ede3444c6b7.json,6 x 80 KB + 4 x 96 KB,9.5,20,1.8,3.3,2.5,4.6,Raptor Cove / Gracemont,4,6,16,10,B0BQ6BRL4T,6530251,https://www.intel.com/content/www/us/en/products/sku/230501/intel-core-i513400f-processor-20m-cache-up-to-4-60-ghz/specifications.html,N82E16819118431,1546920346,,BX8071513400F | Core i5-13400F,Raptor Lake Refresh,False,True,0,0,,0,Intel 7,2,192,DDR5 | DDR4,Boxed,148,True,65
2299271b-5fcf-4a33-912d-afc59b3f3dc3,Intel Core i7 6850K,Intel,Core i7 6000,6850K,2016,Core i7 6000,LGA 2011-3,2299271b-5fcf-4a33-912d-afc59b3f3dc3.json,384 KB (6 × 32 KB Data + 6 × 32 KB Instruction),1.5,15,0,0,3.6,3.8,Broadwell-E,0,0,12,6,B01FJLAITC,,https://www.intel.com/content/www/us/en/products/sku/94188/intel-core-i76850k-processor-15m-cache-up-to-3-80-ghz/specifications.html,N82E16819117647,52329168,,BX80671I76850K,Broadwell E,False,False,0,0,,0,14 nm,4,128,DDR4,Boxed,0,True,140
22f7d1e2-6bd6-4fe3-adaa-55f683d3cf5f,AMD Ryzen 7 1700X,AMD,Ryzen 7 1000,1700X,2017,Ryzen 7 1000,AM4,22f7d1e2-6bd6-4fe3-adaa-55f683d3cf5f.json,8 × 64 KB Instruction + 8 × 32 KB Data (768 KB total),4,16,0,0,3.4,3.8,Summit Ridge,0,0,16,8,B06X3W9NGG,,https://www.amd.com/en/support/downloads/drivers.html/processors/ryzen/ryzen-1000-series/amd-ryzen-7-1700x.html,,55577372,,YD170XBCAEWOF | 116730,Zen,True,True,0,0,,0,14 nm,2,64,DDR4,Boxed,0,True,95
238446af-8ca2-4fa9-a34d-f7ca53e92a0d,Intel Xeon E5-1650 v2 OEM/Tray,Intel,Xeon E5 1600 v2,1650 v2,2013,Xeon E5 1600 v2,LGA 2011,238446af-8ca2-4fa9-a34d-f7ca53e92a0d.json,6 × 32 KB Instruction + 6 × 32 KB Data (384 KB total),1.5,12,0,0,3.5,3.9,Ivy Bridge-E,0,0,12,6,B00F3U005M,,https://www.intel.com/content/www/us/en/products/sku/75780/intel-xeon-processor-e51650-v2-12m-cache-3-50-ghz/specifications.html,N82E16819116983,,,CM8063501292204,Ivy Bridge EP,True,False,0,0,,0,22 nm,4,256,DDR3,OEM/Tray,0,True,130
239ab6f9-265c-4d69-99b0-18b1b57f0231,Intel Xeon E5-2470 v2,Intel,Xeon E5 2400 v2,2470 v2,2013,Xeon E5 2400 v2,LGA 1356,239ab6f9-265c-4d69-99b0-18b1b57f0231.json,10 × 32 KB Instruction + 10 × 32 KB Data (640 KB total),2.5,25,0,0,2.4,3.2,Ivy Bridge-EN,0,0,20,10,B00HVTHJQQ,,https://www.intel.com/content/www/us/en/products/sku/75266/intel-xeon-processor-e52470-v2-25m-cache-2-40-ghz/specifications.html,N82E16819117508,,,BX80634E52470V2,Ivy Bridge EN,True,False,0,0,,0,22 nm,3,384,DDR3,Boxed,0,True,95
23e6bfc0-9386-4dc9-ae96-27205baef755,Intel Xeon E5-2450 v2,Intel,Xeon E5 2400 v2,2450 v2,2013,Xeon E5 2400 v2,LGA 1356,23e6bfc0-9386-4dc9-ae96-27205baef755.json,8 × 32 KB Instruction + 8 × 32 KB Data (512 KB total),2,20,0,0,2.5,3.3,Ivy Bridge-EN,0,0,16,8,B00KG5F32E,,https://www.intel.com/content/www/us/en/products/sku/75264/intel-xeon-processor-e52450-v2-20m-cache-2-50-ghz/specifications.html,N82E16819117509,,,BX80634E52450V2,Ivy Bridge EN,True,False,0,0,,0,22 nm,3,384,DDR3,Boxed,0,True,95
23e954aa-3f6e-4738-895a-33539e595d84,AMD Athlon X4 845,AMD,Athlon X4 800,845,2016,Athlon X4 800,FM2+,23e954aa-3f6e-4738-895a-33539e595d84.json,2 × 96 KB Instruction + 4 × 16 KB Data (256 KB total),2,0,0,0,3.5,3.8,Carrizo,0,0,4,4,B01BF376EI,,,N82E16819113411,131311191,,AD845XACI43KA,Excavator,False,True,0,0,,0,28 nm,2,64,DDR3,Boxed,0,False,65
2423fc7f-22b9-4613-a5b9-7e097571e794,Intel Xeon E5 1630 V4 OEM/Tray,Intel,Xeon E5 1600 v4,1630 v4,2016,Xeon E5 1600 v4,LGA 2011-3,2423fc7f-22b9-4613-a5b9-7e097571e794.json,4 × 32 KB Instruction + 4 × 32 KB Data (256 KB total),1,10,0,0,3.7,4,Broadwell-EP,0,0,8,4,B01HK3W99E,,https://www.intel.com/content/www/us/en/products/sku/92987/intel-xeon-processor-e51630-v4-10m-cache-3-70-ghz/specifications.html,9SIB33YKY19297,2204410125,,CM8066002395300,Broadwell,True,False,0,0,,0,14 nm,4,1536,DDR4,OEM/Tray,0,True,140
247c298b-6d94-4740-ac2f-ff7171d70499,AMD Ryzen Threadripper PRO 7985WX,AMD,Ryzen Threadripper PRO 7000,7985WX,2023,Ryzen Threadripper PRO 7000,sTR5,247c298b-6d94-4740-ac2f-ff7171d70499.json,24 × (32 KB I + 48 KB D) L1 cache,64,256,0,0,3.2,5.1,Storm Peak,0,0,128,64,B0CK3BSWQY,12215037,https://www.amd.com/en/support/downloads/drivers.html/processors/ryzen-threadripper-pro/amd-ryzen-threadripper-pro-7000-wx-series/amd-ryzen-threadripper-pro-7985wx.html,N82E16819113809,17365912205,,100-100000454WOF,Zen 4,True,False,0,0,,0,"TSMC 5nm FinFET, TSMC 6nm FinFET",8,2,DDR5,Boxed,0,True,350
24b3997b-1de2-42f5-a680-07818370a0da,AMD Ryzen 7 7700X3D,AMD,Ryzen 7 7000,7700X3D,2026,Ryzen 7 7000,AM5,24b3997b-1de2-42f5-a680-07818370a0da.json,8 × 64 KB (32 KB L1I + 32 KB L1D),8,96,0,0,4,4.5,Raphael,0,0,16,8,B0H71CW1SZ,,https://www.amd.com/en/products/processors/desktops/ryzen/7000-series/amd-ryzen-7-7700x3d.html,N82E16819113941,20657920229,,100-100002235WOF | AMD Ryzen 7 7700X3D | 100100002235WOF,Zen 4,True,False,,2200,AMD Radeon Graphics,128,"TSMC 5nm FinFET, TSMC 6nm FinFET",2,128,DDR5,Boxed,,True,120
251568e9-fc5d-44c3-bf09-81ba16def995,Intel Core i7 10700KF,Intel,Core i7 10000,10700KF,2020,Core i7 10000,LGA 1200,251568e9-fc5d-44c3-bf09-81ba16def995.json,8 × 32 KB Instruction + 8 × 32 KB Data (512 KB total),2,16,0,0,3.8,5.1,Comet Lake,0,0,16,8,B0883NG13L,,https://www.intel.com/content/www/us/en/products/sku/199325/intel-core-i710700kf-processor-16m-cache-up-to-5-10-ghz/specifications.html,N82E16819118128,827660160,,BX8070110700KF,Comet Lake,False,False,0,0,,0,14 nm,2,128,DDR4,Boxed,0,True,125
25aa1b27-21d2-4700-9149-491ed266e9e8,Intel Core i7 6850K 3.6 GHz 6-Core LGA2011-3,Intel,Intel Core i7,,,Intel Core i7,LGA 2011-3,25aa1b27-21d2-4700-9149-491ed266e9e8.json,,5,15,,,3.6,3.8,Broadwell-E,,6,12,6,,,,,,,BXC80671I76850K,Broadwell,False,False,,,,,14 nm,,0,,Boxed,,True,140
25eb5fd4-728d-4e7e-b59a-d67a90f2fe60,AMD A4-7300,AMD,A-Series A4 7000,7300,2014,A-Series A4 7000,FM2,25eb5fd4-728d-4e7e-b59a-d67a90f2fe60.json,1 × 64 KB Instruction + 2 × 16 KB Data (96 KB total),1,0,0,0,3.8,4,Richland,0,0,2,2,B00MU00HGK,,https://www.amd.com/en/support/downloads/drivers.html/processors/a-series/a4-series-apu-for-desktops/a4-7300-with-radeon-hd-8470d.html,,,,AD7300OKHLBOX,Piledriver,False,True,800,,AMD Radeon HD 8470D,192,32 nm,2,64,DDR3,Boxed,0,False,65
26958ace-558b-4181-ba1a-82a0fbc8a132,Intel Pentium Gold G6400,Intel,Pentium Gold G6000,G6400,2020,Pentium Gold G6000,LGA 1200,26958ace-558b-4181-ba1a-82a0fbc8a132.json,2 × 32 KB Instruction + 2 × 32 KB Data (128 KB total),,4,0,0,4,4,Comet Lake,0,0,4,2,B086MHSH2Z,6411497,https://www.intel.com/content/www/us/en/products/sku/199288/intel-pentium-gold-g6400-processor-4m-cache-4-00-ghz/specifications.html,N82E16819118141,467415223,2025-07-28T23:30:30.778Z,BX80701G6400,Comet Lake,False,False,350,1050,Intel UHD Graphics 610,96,14 nm,2,128,DDR4,Boxed,0,True,58
26b0bb00-dceb-406c-a60d-e82454d810a3,Intel Core i5 11600,Intel,Core i5 11000,11600,2021,Core i5 11000,LGA 1200,26b0bb00-dceb-406c-a60d-e82454d810a3.json,6 × 32 KB Instruction + 6 × 48 KB Data (480 KB total),3,12,0,0,2.8,4.8,Rocket Lake,0,0,12,6,B08X5XWNTB,,https://www.intel.com/content/www/us/en/products/sku/212274/intel-core-i511600-processor-12m-cache-up-to-4-80-ghz/specifications.html,N82E16819118238,905457791,,BX8070811600,Rocket Lake,False,True,350,1300,Intel UHD Graphics 750,256,14 nm,2,128,DDR4,Boxed,0,True,65
270489aa-e7db-49f2-bfbe-0e122b4fb093,Intel Core i5 9600K,Intel,Core i5 9000,9600K,2018,Core i5 9000,LGA 1151,270489aa-e7db-49f2-bfbe-0e122b4fb093.json,6 × 32 KB Instruction + 6 × 32 KB Data (384 KB total),1.5,9,0,0,3.7,4.6,Coffee Lake,0,0,6,6,B07KK9CM9V,,https://www.intel.com/content/www/us/en/products/sku/134896/intel-core-i59600k-processor-9m-cache-up-to-4-60-ghz/specifications.html,N82E16819117959,838867177,,CM8068403874404,Coffee Lake,False,False,350,1150,Intel UHD Graphics 630,192,14 nm,2,128,DDR4,Boxed,0,False,95
27371786-817b-4ddf-bd01-75c69349a80a,Intel Xeon E5 2660 V2,Intel,Xeon E5 2600 v2,2660 v2,2013,Xeon E5 2600 v2,LGA 2011,27371786-817b-4ddf-bd01-75c69349a80a.json,10 × 32 KB Instruction + 10 × 32 KB Data (640 KB total),2.5,25,0,0,2.2,3,Ivy Bridge-EP,0,0,20,10,B00F3TZAJE,,https://www.intel.com/content/www/us/en/products/sku/75272/intel-xeon-processor-e52660-v2-25m-cache-2-20-ghz/specifications.html,,5202400206,,BX80635E52660V2,Ivy Bridge EP,True,False,0,0,,0,22 nm,4,768,DDR3,Boxed,0,True,95
2761ac98-b4fc-4cf0-aca8-d7d08a5bb573,Intel Xeon E3 1225 V5,Intel,Xeon E3 1200 v5,1225 v5,2015,Xeon E3 1200 v5,LGA 1151,2761ac98-b4fc-4cf0-aca8-d7d08a5bb573.json,4 × 32 KB Instruction + 4 × 32 KB Data (256 KB total),1,8,0,0,3.3,3.7,Skylake-DT,0,0,4,4,B015T3S9EG,,https://www.intel.com/content/www/us/en/products/sku/88168/intel-xeon-processor-e31225-v5-8m-cache-3-30-ghz/specifications.html,N82E16819117612,47932537,,CM8066201922605,Skylake,True,False,400,1150,Intel HD Graphics P530,192,14 nm,2,64,DDR4 | DDR3,Boxed,0,False,80
27778427-bef4-4f66-91df-9b3be67b7e2e,AMD A6-7400K,AMD,A6-7000,A6-7400K,2014,A6-7000,FM2+,27778427-bef4-4f66-91df-9b3be67b7e2e.json,2 × 32 KB Instruction + 2 × 32 KB Data (64 KB total),1,0,0,0,3.5,3.9,Kaveri,0,0,2,2,B00LUH17XG,,https://www.amd.com/en/support/downloads/drivers.html/processors/a-series/a6-series-apu-for-desktops/a6-7400k-with-radeon-r5-series.html,N82E16819113370,39520847,,AD740KYBJABOX,Steamroller,False,False,0,758,AMD Radeon R5 Graphics,256,28 nm,2,32,DDR3,Boxed,0,False,65
27c44194-75c5-468f-a8f3-3847cc0c7bce,Intel Core i9 9820X,Intel,Core i9 9000,9820X,2018,Core i9 9000,LGA 2066,27c44194-75c5-468f-a8f3-3847cc0c7bce.json,10 × 32 KB Instruction + 10 × 32 KB Data (640 KB total),10,16.5,0,0,3.3,4.1,Skylake-X,0,0,20,10,B07KCCH7JL,,https://www.intel.com/content/www/us/en/products/sku/189121/intel-core-i99820x-xseries-processor-16-5m-cache-up-to-4-20-ghz/specifications.html,N82E16819117332,,,BX80673I99820X,Skylake,False,False,0,0,,0,14 nm,4,128,DDR4,Boxed,0,True,165
27ddd147-32ca-46ae-802b-c288f94f1f60,Intel Core i9 11900K,Intel,Core i9 11000,11900K,2021,Core i9 11000,LGA 1200,27ddd147-32ca-46ae-802b-c288f94f1f60.json,8 × 80 KB (32 KB L1I + 48 KB L1D),4,16,0,0,3.5,5.3,Cypress Cove,0,0,16,8,B08X6PPTTH,6452222,https://www.intel.com/content/www/us/en/products/sku/212325/intel-core-i911900k-processor-16m-cache-up-to-5-30-ghz/specifications.html,N82E16819118231,977362339,,BX8070811900K,Rocket Lake,False,False,350,1300,Intel UHD Graphics 750,256,14 nm,2,128,DDR4,Boxed,0,True,125
27ea1b17-ea0f-46b7-bab2-ec21c9b4b694,Intel Xeon E5 1620 V3 OEM/Tray 3.5 GHz 4-Core LGA2011-3,Intel,Intel Xeon E5,,,Intel Xeon E5,LGA 2011-3,27ea1b17-ea0f-46b7-bab2-ec21c9b4b694.json,,1,10,,,3.5,3.6,Haswell-EP,,4,8,4,,,,,,,CM8064401973600,Haswell,True,False,,,,,22 nm,,0,,OEM/Tray,,True,140
28155df9-8c91-4150-8786-96b8c54c309c,Intel Core i7 13700K,Intel,Core i7 13000,13700K,2022,Core i7 13000,LGA 1700,28155df9-8c91-4150-8786-96b8c54c309c.json,8 × 80 KB + 8 × 64 KB (L1 per-core totals),24,30,2.5,4.2,3.4,5.3,Raptor Cove / Gracemont,8,8,24,16,B0BCF57FL5,6521194,https://www.intel.com/content/www/us/en/products/sku/230500/intel-core-i713700k-processor-30m-cache-up-to-5-40-ghz/specifications.html,,1632323638,,BX8071513700K | i7-13700K | Intel Core i7-13700K,Raptor Lake Refresh,True,False,300,1600,Intel UHD Graphics 770,256,Intel 7,2,192,DDR5 | DDR4,Boxed,253,True,125
287b108d-79e7-4ccc-8a28-55c0e294469e,Intel Core i5 4690K 3.5 GHz 4-Core LGA1150,Intel,Intel Core i5,,,Intel Core i5,LGA 1150,287b108d-79e7-4ccc-8a28-55c0e294469e.json,,1,6,,,3.5,3.9,Haswell Refresh,,4,4,4,,,,,,,CM8064601710803,Haswell Refresh,False,False,,,Intel HD Graphics 4600,,22 nm,,0,,OEM/Tray,,False,88
28d1cde9-50aa-4565-952b-ef06e454fe46,Intel Core i5 4690S,Intel,Core i5 4000,4690S,2014,Core i5 4000,LGA 1150,28d1cde9-50aa-4565-952b-ef06e454fe46.json,4 × 32 KB Instruction + 4 × 32 KB Data (256 KB total),1,6,0,0,3.2,3.9,Haswell,0,0,4,4,B00J2LIF3C,,https://www.intel.com/content/www/us/en/products/sku/80812/intel-core-i54690s-processor-6m-cache-up-to-3-90-ghz/specifications.html,,41527782,,BX80646I54690S,Haswell,False,True,350,1200,Intel HD Graphics 4600,160,22 nm,2,32,DDR3,Boxed,0,False,65
29663d40-35a2-4240-ab87-778bacff4a1b,AMD A8 Pro 7600B OEM/Tray,AMD,A8 PRO 7000,7600B,2014,A8 PRO 7000,FM2+,29663d40-35a2-4240-ab87-778bacff4a1b.json,2 × 96 KB Instruction + 4 × 16 KB Data (256 KB total),4,0,0,0,3.1,3.8,Kaveri,0,0,4,4,,,https://www.amd.com/en/support/downloads/drivers.html/processors/pro-a-series/pro-a-series-a8-apu-for-desktops/a8-pro-7600b-with-radeon-r7-graphics.html,,,,AD760BYBI44JA,Steamroller,False,False,720,0,AMD Radeon R7 Graphics,384,28 nm,2,64,DDR3,OEM/Tray,0,False,65
296774f6-2c83-4ce0-b475-125e4c88c0d1,Intel Core i5 7640X,Intel,Core i5 7000,7640X,2017,Core i5 7000,LGA 2066,296774f6-2c83-4ce0-b475-125e4c88c0d1.json,4 × 32 KB Instruction + 4 × 32 KB Data (256 KB total),1,6,0,0,4,4.2,Kaby Lake-X,0,0,4,4,B071KMBHS8,,https://www.intel.com/content/www/us/en/products/sku/121500/intel-core-i57640x-xseries-processor-6m-cache-up-to-4-20-ghz/specifications.html,N82E16819117791,641617898,,BX80677I57640X,Kaby Lake,False,False,0,0,,0,14 nm,2,64,DDR4,Boxed,0,False,112
