storage_id,motherboard_id,storage_type,storage_capacity,storage_form_factor,storage_interface,storage_nvme,motherboard_m2_slots,motherboard_pcie_slots,motherboard_pcie_x16_slots,motherboard_pcie_x8_slots,motherboard_pcie_x4_slots,motherboard_pcie_x1_slots,motherboard_pcie_gen3_slots,motherboard_pcie_gen4_slots,motherboard_pcie_gen5_slots,motherboard_pcie_max_gen,motherboard_form_factor,motherboard_ram_type,storage_m2_slot_ok,label
b208feae-9e52-4504-ad1f-57211d3f25bf,4bafa3d9-391a-44d2-82f2-8439c71094fe,SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,0,0
92ad209c-0306-4040-828f-758383e3f74f,1c08db60-7b34-4a2e-96f0-89e30bced5b9,SSD,256.0,m.2-2280,m.2 pcie 3.0 x4,true,,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR3,0,0
5debfb10-0699-420b-b32b-93e554191b84,b6d5bd23-ee52-437c-896f-d28c6ba3f981,SSD,512.0,m.2-2280,m.2 sata,false,1,6,6,0,0,0,0,6,0,4.0,SSI EEB,DDR4,0,0
96700e4f-460a-480e-9fed-fbd5d7280c6c,7b75b1de-08fa-4ccf-84d4-28a2a4bbef76,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR2,0,0
13321fbb-1892-437e-9d42-200bfd95eac0,5a1256ff-278c-4fd1-9079-31e2677ad6c4,HDD,2000.0,"3.5""",sata 6.0 gb/s,false,,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR3,1,1
50592c69-5cac-4066-acd6-93e2dd4d83c0,32683577-66b8-4592-a418-ad11575b79b6,HDD,2000.0,"3.5""",sata 6.0 gb/s,false,1,6,4,0,0,2,0,6,0,4.0,ATX,DDR4,0,0
6ea8150f-5b5e-411f-a498-95e466197d5a,b54390aa-5540-4033-93b7-eb86ac10359a,HDD,3000.0,"2.5""",sata 6.0 gb/s,false,1,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,0,0
4c301421-7035-445b-8b09-d39c19c2eeed,4a24cd82-63b5-453a-a0ca-669be507367b,SSD,500.0,m.2-2280,m.2 pcie 3.0 x4,true,1,3,1,0,1,1,1,1,1,5.0,ATX,DDR5,1,1
94e771ba-72da-475b-9e28-50d6f816968a,8f54a3ae-8c4b-44d7-acce-9da874c14b98,HDD,4000.0,"3.5""",sata 6.0 gb/s,false,1,3,3,0,0,0,0,3,0,4.0,ATX,DDR5,0,0
dd15c3c6-e8f2-4084-8db8-d70a3817395c,de33624e-6b68-41d0-b1c6-e90f1273f3af,SSD,2000.0,"2.5""",sata 6.0 gb/s,false,1,4,2,0,0,2,0,4,0,4.0,ATX,DDR5,0,0
13d81eac-4d5a-4162-90b2-7a7d121b6669,e0659d3d-534e-4ed9-8a5d-456f7722226c,HDD,8000.0,"3.5""",sata 6.0 gb/s,false,1,3,3,0,0,0,0,3,0,4.0,Micro ATX,DDR5,0,0
48d6a355-16b3-42c5-a7dd-132699f0f2ad,72bfb325-fdda-4e25-bd7e-d0e864eeb021,SSD,128.0,"2.5""",sata 6.0 gb/s,false,1,4,1,0,1,2,2,1,1,5.0,ATX,DDR5,1,1
2ae0deda-0752-4eb7-b5b4-b9af7311f599,64d1a79b-775c-4ec9-9ada-de36ed0a3248,SSD,2000.0,m.2-2230,m.2 pcie 4.0 x4,true,1,4,2,0,0,2,0,4,0,4.0,ATX,DDR4,1,1
063e672f-77c7-4dd3-ba36-d63a46afc359,f95a2cf1-ec57-4529-aed6-e3674858fa29,SSD,120.0,"2.5""",sata 6.0 gb/s,false,1,4,2,0,0,2,0,4,0,4.0,Micro ATX,DDR5,0,0
1e59cca8-be57-471f-bcf4-b1ae8fca90f9,01b21076-587f-4e18-aaa4-e93e673906a5,SSD,240.0,m.2-2280,m.2 sata,false,1,2,2,0,0,0,0,2,0,4.0,ATX,DDR5,1,1
403a4c86-8de7-48b6-9209-18c92cb32af8,0bebab23-6353-4409-a723-de2f5ec8def3,HDD,300.0,"2.5""",sas 12.0 gb/s,false,1,5,2,0,0,3,0,5,0,4.0,ATX,DDR4,0,0
0aef9645-2a53-4737-8d9f-df790c7deb32,4ffd561a-283a-43fd-87cc-234a8780de79,HDD,4000.0,"3.5""",sata 6.0 gb/s,false,1,2,1,0,1,0,0,2,0,4.0,Micro ATX,DDR5,0,0
aa6346e9-63e8-430b-8e8e-c40a44996ab7,7fdcd89d-1744-4714-9e34-31f6cdb1068b,HDD,750.0,"3.5""",sata 3.0 gb/s,false,1,6,3,0,0,3,0,6,0,4.0,ATX,DDR4,1,1
1d115e02-e7f8-472f-980c-67551f5aaef8,117494de-730e-4524-9d6a-07adb212f23f,SSD,256.0,m.2-2280,m.2 pcie 3.0 x4,true,1,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR4,1,1
13701bd4-5aeb-4b59-a576-355cbf63060f,12c0c2b2-ad08-4065-8af9-d2d71ae3c196,HDD,6000.0,"3.5""",sata 6.0 gb/s,false,1,4,3,0,0,1,0,4,0,4.0,ATX,DDR5,1,1
f863084b-8eee-4fea-a53c-45f55fce2752,6baf0c2e-34a6-46b2-bf49-d2d9e1a08688,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR4,1,1
cc36f3bf-685e-4f51-8888-aadedc65bbe0,c4d575ed-90f2-4496-90e5-25e3dc2ec542,HDD,16000.0,"3.5""",sata 6.0 gb/s,false,1,4,1,0,1,2,3,1,0,4.0,ATX,DDR4,1,1
46936f16-1ae4-40c9-a44d-8b107befb199,7d27d3c2-3f93-4e07-8867-ec47e4347346,HDD,320.0,"3.5""",sata 3.0 gb/s,false,1,5,2,0,0,3,0,5,0,4.0,ATX,DDR4,0,0
ebfc51ab-b47d-495c-821e-db242ab96760,ea90b08e-7daf-4a78-a5cf-c04ac312e760,SSD,250.0,"2.5""",sata 6.0 gb/s,false,1,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR4,0,0
aa2f5a8d-ae0a-4565-a110-4cbada260dc8,6baf0c2e-34a6-46b2-bf49-d2d9e1a08688,HDD,6000.0,"3.5""",sata 6.0 gb/s,false,1,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR4,0,0
5c62d4a4-2764-4b2b-b97a-606a2135ef84,22ef3917-7d79-48ec-8ec6-6ef93e03a010,HDD,1000.0,"3.5""",sata 3.0 gb/s,false,,2,2,0,0,0,0,2,0,4.0,Micro ATX,DDR3,1,1
170e02d8-9f6c-44e5-b79e-e5e84afa75c3,8454ea3b-b6f2-41b8-ac16-1cf40f796e1d,HDD,4000.0,"3.5""",sata 6.0 gb/s,false,1,5,2,0,0,3,0,5,0,4.0,ATX,DDR4,1,1
0fd9b936-7937-46fb-850b-cb1ffaa1b6f0,0f43ea60-486a-400f-8e36-3a33ad802bcb,SSD,500.0,m.2-2280,m.2 pcie 3.0 x4,true,1,2,1,0,1,0,0,2,0,4.0,Micro ATX,DDR5,1,1
d3ac8968-5c72-4120-a099-6f1fa74eac8c,b62517d9-5b20-464b-8dd8-4fe1b68e2451,SSD,1000.0,m.2-2280,m.2 pcie 5.0 x4,true,,4,2,0,0,2,0,4,0,4.0,ATX,DDR3,0,0
ce677b0a-6755-410b-b32b-aaac602bd188,12be14f9-0e48-4fbe-b3bd-3b99f434a7de,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,,5,3,0,0,2,0,5,0,4.0,ATX,DDR3,0,0
c879cd7f-8811-4614-b910-cf565722ed69,311844f5-3743-47e9-936c-2e1b6e1692fb,SSD,256.0,"2.5""",sata 6.0 gb/s,false,1,3,3,0,0,0,0,3,0,4.0,EATX,DDR5,0,0
d07d89f0-1e60-495f-b741-92acd4febc7a,1e93a189-d6f0-4260-99b4-b0705273a709,HDD,2000.0,"3.5""",sata 3.0 gb/s,false,1,4,3,0,1,0,1,3,0,4.0,ATX,DDR4,1,1
358b8281-1f28-43c5-82a5-2ec5f6903f13,7532548a-c0ef-4ca6-8f7c-603e76a64b7b,SSD,4000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,7,4,0,0,3,0,7,0,4.0,ATX,DDR4,1,1
ea824b06-2a7a-4c3a-84f7-4cdc87a90241,64d1a79b-775c-4ec9-9ada-de36ed0a3248,SSD,2000.0,m.2-2280,m.2 pcie 5.0 x4,true,1,4,2,0,0,2,0,4,0,4.0,ATX,DDR4,1,1
234d368b-398a-4427-bde2-ccdb5d53508f,5b724e8b-42b0-408a-8144-1b781d360a4e,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,3,1,2,0,0,0,3,0,4.0,Micro ATX,DDR4,1,1
52c82b0d-d899-46a7-b17c-3958d16ee0ae,41400f47-4d2d-468d-afa7-f76597abdba5,SSD,800.0,pcie,m.2 pcie x1,true,1,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR4,1,1
22eb0219-0968-4a76-bb37-574183af4540,7f8c11d1-c75d-4552-9744-b3eac3e0aaaf,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,,4,2,0,0,2,0,4,0,4.0,ATX,DDR3,0,0
a503a41b-c155-4924-aa00-6178aae62018,1a9d3d7d-075b-422e-b3fe-24e7f47e5de0,SSD,60.0,"2.5""",sata 6.0 gb/s,false,1,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR4,0,0
dc1a2fce-910d-47eb-9c81-0ae598884031,b1d2d4ec-41cd-41c4-912b-6ce5297bbdbc,SSD,512.0,"2.5""",sata 6.0 gb/s,false,1,5,2,2,0,1,0,5,0,4.0,XL ATX,DDR4,1,1
260f5776-953b-4320-9039-0e2376686445,63798832-19d3-43e3-9c10-61806081b716,SSD,8000.0,"2.5""",sata 6.0 gb/s,false,1,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,0,0
5dbb82af-b940-43e2-b061-f186cf312cd7,aa9d99f9-bf26-45ce-b0ba-1c64dc560cdc,SSD,2000.0,m.2-2280,m.2 sata,false,1,6,2,0,0,4,0,6,0,4.0,ATX,DDR4,0,0
455c0196-8379-44c6-8902-18e0b8dba1c5,aae14b7d-c8ee-4a72-a036-080e54eb9af8,SSD,120.0,"2.5""",sata 6.0 gb/s,false,1,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,0,0
4cd55637-2631-4dcb-b1db-6542a52ae5cb,f439ad5f-9326-46b2-8905-9efa1e80bdae,HDD,1000.0,"3.5""",sata 6.0 gb/s,false,1,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR4,0,0
873d3bbf-ba2e-4d16-ae19-5c9b5ae9e6ec,3190abcf-4bf4-4ae4-b06d-0c29dd1d8120,HDD,3000.0,"3.5""",sata 6.0 gb/s,false,1,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,0,0
b08e518a-802d-461f-951c-03ba7bf2f854,5cd1f8dc-b0e4-4f49-b97e-ff2d3a826957,HDD,16000.0,"3.5""",sata 6.0 gb/s,false,1,2,1,0,1,0,0,1,1,5.0,ATX,DDR5,1,1
e9ab5434-4bb2-4a01-9f1e-9a4888d0ab31,ee8c1181-72e7-49f5-b83b-5179058ca458,HDD,6000.0,"3.5""",sata 6.0 gb/s,false,1,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR4,0,0
ed4ab052-39dc-478b-81bf-2ed90bfdb96b,1b43e713-56f6-4a01-8ea1-cf99c626248f,SSD,480.0,"2.5""",sata 6.0 gb/s,false,,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR3,1,1
29dbb642-793c-4261-936b-faa475b48ffd,4f20b34a-4865-4dfd-a8b2-a08c66339a01,HDD,250.0,"3.5""",sata 3.0 gb/s,false,1,3,3,0,0,0,0,3,0,4.0,ATX,DDR5,1,1
bc11eb60-8685-40fa-a726-26c237474493,6144de7b-5409-4616-be1d-b1ea0ad759af,SSD,120.0,"2.5""",sata 6.0 gb/s,false,,2,1,0,1,0,0,2,0,4.0,Micro ATX,DDR3,1,1
2dcb7d81-17d2-4a00-a978-02c02eae77f7,e389e8da-7424-4c7c-99a4-efaa7062c9c3,SSD,4000.0,m.2-2280,m.2 pcie 4.0 x4,true,,4,1,0,0,3,0,4,0,4.0,Micro ATX,DDR3,0,0
40264ffb-5cf5-4906-befc-b6a77946273f,fa8ac75c-0135-4a21-b70b-d5d58bcf2933,SSD,512.0,m.2-2280,m.2 sata,false,1,2,2,0,0,0,0,2,0,4.0,EATX,DDR5,0,0
be3ba07f-8d73-40fd-b3c6-baab29137c14,2566221d-463f-4be7-9b15-893d364e4cbf,SSD,250.0,m.2-2280,m.2 pcie 3.0 x4,true,1,3,3,0,0,0,0,3,0,4.0,ATX,DDR4,1,1
170e02d8-9f6c-44e5-b79e-e5e84afa75c3,db8528d3-27d7-4d86-95ac-d9315d72627f,HDD,4000.0,"3.5""",sata 6.0 gb/s,false,1,5,3,0,0,2,3,2,0,4.0,ATX,DDR4,1,1
9df5420e-019b-455b-b617-906e4ff93417,986ea628-bc1e-49d3-8d4d-402bc2616fb7,SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,1,3,1,0,1,1,1,1,1,5.0,Micro ATX,DDR5,1,1
be8d58ba-7a4b-4e22-855f-a6df77b5f3ed,61ba7b80-e6ee-46cd-b32f-24ed62a979ce,SSD,1000.0,m.2-2280,m.2 sata,false,1,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR4,1,1
1bd88110-577d-4623-a409-861be83b693c,97735108-6f9a-4d76-80ff-6243b66d00b7,SSD,250.0,"2.5""",sata 6.0 gb/s,false,1,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR5,0,0
be586208-f770-4a3f-a17d-35ec645dc966,733afb75-f773-479c-bb7d-154419496642,SSD,240.0,"2.5""",sata 6.0 gb/s,false,,5,4,0,0,1,0,5,0,4.0,ATX,DDR3,1,1
1e8bcaae-8338-45fc-9a2b-9b8e05ec1532,837f9551-f5da-459f-a491-c1cc2f50aae5,HDD,4000.0,"3.5""",sata 6.0 gb/s,false,1,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,1,1
3d9255c1-0a94-426c-b064-2423fec9b76e,f37e940f-d932-455e-8321-09db8c425b96,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR3,0,0
ef1463b5-074f-4660-9803-51210475aa25,65bc4759-1bdb-44c4-959f-e777a3fc0deb,SSD,512.0,"2.5""",sata 6.0 gb/s,false,1,4,2,0,0,2,0,4,0,4.0,Micro ATX,DDR4,0,0
9e104a0b-eadc-4103-8dd5-0a85127c82d1,978386c3-8faa-41fe-886d-2aff1dd5ec54,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,6,3,0,0,3,0,6,0,4.0,ATX,DDR3,1,1
ec2e1c2b-a124-4c9f-935e-d826a26937c9,9b9823b2-12c2-4280-b31e-470f2e00385b,SSD,2000.0,"2.5""",sata 6.0 gb/s,false,1,1,0,0,1,0,0,1,0,4.0,ATX,DDR5,0,0
ac0680d8-3a24-4ceb-8325-fa0793058297,7d957f41-5aa5-49a3-9d23-14acd1ca4764,SSD,2000.0,"2.5""",sata 6.0 gb/s,false,1,4,1,0,1,2,3,1,0,4.0,ATX,DDR4,1,1
5e5b3e73-e668-46dd-af74-4261a09c7feb,6a1e7710-d7ca-4c57-bf56-9b32810aca86,SSD,2000.0,"2.5""",sata 6.0 gb/s,false,1,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,0,0
6bb061bd-b63c-4e52-bded-d064de8b76b9,a247e114-cdc4-4b81-92f3-476cd94cac74,SSD,128.0,"2.5""",sata 6.0 gb/s,false,,2,1,0,0,1,0,2,0,4.0,ATX,DDR3,1,1
eaae9400-5103-45c1-bbb8-8f550947a56c,efb8306a-6c36-462e-a93e-a59b8f869821,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,2,1,0,0,1,0,1,1,5.0,Micro ATX,DDR5,1,1
d6ae6877-fdce-4a42-a75f-1ea7bb1a3dc6,8031b07e-5015-4bcd-afbe-772d06806f20,HDD,2000.0,"3.5""",sas 6.0 gb/s,false,1,5,5,0,0,0,0,5,0,4.0,ATX,DDR5,0,0
44cf657f-b451-4712-804c-de056d987917,80ade33c-d3c5-4c7a-9ab8-6b11fa31dbf0,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,,3,2,0,1,0,0,3,0,4.0,Micro ATX,DDR3,0,0
3b87d478-4ea8-4dcd-9f5f-8ff2b43e7a5f,28fded38-9f57-4b57-9e53-213d67a23e35,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,,3,2,0,0,1,0,3,0,4.0,Micro ATX,DDR3,0,0
5e37427d-2820-4cff-96b8-b28bf5b76476,e350a351-4d37-4bcb-b84d-f4df95ef5e7f,SSD,512.0,"2.5""",sata 6.0 gb/s,false,1,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,1,1
f9cc8431-b46c-451c-bf16-e71891cd0bdb,fedc9270-492e-49b1-990d-773cfa47664f,SSD,240.0,"2.5""",sata 6.0 gb/s,false,1,4,3,0,0,1,0,4,0,4.0,ATX,DDR4,1,1
209c656a-3a66-40b5-b06d-13e37aba3eae,06e9d6ed-b409-48dc-a5fe-28e5e3c5a89d,SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,1,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,1,1
353b3ac5-28ce-4eaa-b7e7-75f8a6f47e3c,88eb85bd-e474-4b57-baa9-2d4955aa4069,SSD,512.0,m.2-2280,m.2 pcie 3.0 x4,true,,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR2,0,0
b0da0918-f1a5-4396-969f-34a1639b6596,3495d82e-24c0-48a7-9191-070fb9efa33b,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,4,4,0,0,0,0,4,0,4.0,ATX,DDR5,1,1
01f4f357-575a-4ffa-8727-d19fe2a35dc8,69253bf2-d9db-4323-8b2a-9084f5863276,SSD,120.0,"2.5""",sata 6.0 gb/s,false,1,2,1,0,1,0,0,2,0,4.0,Micro ATX,DDR5,0,0
77d14454-2b62-439c-9270-69c0a67bb62e,2ddcac10-4d35-48d1-8014-941c0a72ef60,SSD,2000.0,"2.5""",sata 6.0 gb/s,false,1,5,3,0,0,2,0,5,0,4.0,ATX,DDR4,0,0
78b25b6b-2a6f-4b01-9c8d-c7f453c1b66b,c9f366f0-fdd6-4006-bb6e-d279f20fc6b3,SSD,4000.0,"2.5""",sata 6.0 gb/s,false,1,4,3,0,0,1,0,4,0,4.0,ATX,DDR5,0,0
d0d1f06f-f2f5-46ad-9851-2b9424f609c3,3534f0d5-4ea5-4111-8052-7f992f9eb0f7,SSD,1000.0,"2.5""",sata 6.0 gb/s,false,1,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,1,1
2a4b0517-4991-415d-a7f4-2845c86c6fcf,5a71501a-177d-4b16-a206-ebfaab01b606,SSD,60.0,"2.5""",sata 3.0 gb/s,false,1,4,2,0,0,2,0,4,0,4.0,ATX,DDR4,1,1
ce1961f1-ccb4-419a-ae20-5bdfb701bf5d,c26da555-0cd2-4e25-8be8-0cd60955d2ee,SSD,512.0,"2.5""",sata 6.0 gb/s,false,1,6,3,0,0,3,0,6,0,4.0,ATX,DDR4,0,0
e16266a9-5c3e-4af7-ac06-ea56bca43817,3e9e55a0-3c40-4e43-b6ef-c271e2069a64,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,,6,3,0,0,3,0,6,0,4.0,ATX,DDR3,0,0
1fcd923d-af1f-48cd-9edf-308394462e85,22822748-47e6-4183-b311-5fef60a5f118,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,,1,1,0,0,0,0,1,0,4.0,Micro ATX,DDR3,0,0
f8db1bf2-d095-4398-8a82-4e6b0c0536cd,d3424d6b-f138-4e0f-90ab-9d2aa1a6ea0f,SSD,500.0,m.2-2280,m.2 pcie 3.0 x4,true,1,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR4,1,1
dec074a4-cdd3-49de-a860-a8cb38df3a39,0d0a7a1a-41a4-46ad-a20f-573f82963ea6,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,4,2,0,0,2,0,4,0,4.0,Micro ATX,DDR4,1,1
a1066cce-358c-4567-b290-179a432d35d6,2944bcdb-7f6b-4060-8451-f0744d7cc458,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR3,0,0
e74f1b82-fa9f-4a5b-8001-359a5d719ab5,96b965f3-64b6-48f1-9917-57f1b2e13e4b,HDD,250.0,"2.5""",sata 3.0 gb/s,false,1,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR5,0,0
9991d2e9-d966-464d-82a8-d290a67e7db8,572a5c43-9ed6-40b3-9220-308d984ff600,SSD,4000.0,"2.5""",sata 6.0 gb/s,false,,4,2,0,0,2,0,4,0,4.0,ATX,DDR3,1,1
445d49d1-8d3a-4029-9114-48fadf69df66,36a0a21a-e7fe-44e0-8134-9d0ed20021f8,SSD,2000.0,"2.5""",sata 6.0 gb/s,false,1,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR5,0,0
4a907a39-c1ee-45d4-9320-81ae2db12d1f,2c1c0ed6-4d3c-46f0-99fe-11d5ecdc5abd,HDD,500.0,"2.5""",sata 3.0 gb/s,false,1,4,4,0,0,0,0,4,0,4.0,Micro ATX,DDR5,0,0
c56d74ae-229a-43e0-b14c-a1897cd2110f,c0aef884-bbde-4f04-b961-839a8381ad30,SSD,240.0,m.2-2280,m.2 sata,false,1,4,2,0,0,2,0,4,0,4.0,ATX,DDR5,0,0
913a1b01-7f61-4d7f-98d0-d051d4c734f1,320488a7-b309-490d-80da-235d999eff79,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,3,1,0,1,1,2,1,0,4.0,Micro ATX,DDR4,1,1
450d339b-6554-4bfc-bd7b-b2239bb35fdc,00b88b4c-907a-4b42-bf8d-465e0f58e634,SSD,256.0,"2.5""",sata 6.0 gb/s,false,1,3,2,0,0,1,0,3,0,4.0,Micro ATX,DDR4,1,1
0c8b8995-cbae-4229-b356-14ec3776a1c2,a0328033-854a-4dd1-989c-0aa61ece7eed,SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,1,6,3,0,0,3,0,6,0,4.0,ATX,DDR4,1,1
b4bddc56-5871-41c4-a55a-466ccc498205,b4cf6e55-03aa-4761-8223-962dab780fde,HDD,1000.0,"3.5""",sata 6.0 gb/s,false,1,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR5,0,0
3cff6303-a943-42ef-ab98-ae97f1ac3c18,96444ad9-a603-4796-8282-83f9b1f0701c,HDD,16000.0,"3.5""",sata 6.0 gb/s,false,,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR3,1,1
b35fb759-6f7e-48ce-9e87-337892b745db,e90c6283-540c-409c-a5f6-3c94cab89c72,SSD,512.0,m.2-2280,m.2 pcie 3.0 x4,true,,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR3,0,0
fca0e091-7384-4d15-927b-519a994c5838,8615be66-6731-4cc8-a46c-2a540ff8e778,SSD,1000.0,m.2-2280,m.2 pcie 5.0 x4,true,1,5,5,0,0,0,0,5,0,4.0,ATX,DDR4,1,1
2ce19537-ba9b-482e-8d72-76c6596ccfee,b3e93003-deee-45ae-a93b-9e804e9cc5ba,SSD,2000.0,m.2-2280,m.2 pcie 3.0 x4,true,,1,1,0,0,0,0,1,0,4.0,Mini ITX,DDR3,0,0
746a26e4-9183-4298-b23c-888c8dc15e7e,3a2c6dac-284d-4f70-aafd-00f2ce148f87,SSD,256.0,m.2-2280,m.2 pcie 3.0 x4,true,,4,3,0,0,1,0,4,0,4.0,ATX,DDR3,0,0
4cd55637-2631-4dcb-b1db-6542a52ae5cb,5dbf6f73-3df9-446b-84c3-044dae14f343,HDD,1000.0,"3.5""",sata 6.0 gb/s,false,1,3,3,0,0,0,0,3,0,4.0,ATX,DDR5,0,0
2264fbac-c791-405f-b719-dadb58ffca9c,0456fa65-e049-4ae0-ba3f-bab1e470d82e,SSD,960.0,"2.5""",sata 6.0 gb/s,false,1,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR5,0,0
5b086493-70f2-4993-8eac-9728da84fdc6,b37ef72d-9a03-4757-8052-466ccf0a2157,SSD,8000.0,"2.5""",u.2,false,1,3,2,0,0,1,0,3,0,4.0,Micro ATX,DDR5,0,0
b2af1206-f741-4e17-a02a-e2ce8241696e,c8fae984-dade-4d35-bd55-d551d22b45bb,SSD,240.0,"2.5""",sata 6.0 gb/s,false,1,2,1,0,0,1,0,2,0,4.0,Micro ATX,DDR4,0,0
3eaff25a-069d-4e95-bb00-0450f5df0533,4752bb6b-4916-43b7-ab34-08196d51f82b,SSD,500.0,m.2-2280,m.2 pcie 3.0 x4,true,1,4,4,0,0,0,0,4,0,4.0,Micro ATX,DDR4,1,1
98d388cf-a19d-4ec2-806a-9a91010c285a,a867cdc9-4805-446d-b99d-f1ea0e971406,SSD,480.0,"2.5""",sata 6.0 gb/s,false,1,2,1,0,1,0,0,1,1,5.0,Micro ATX,DDR5,1,1
4a452e84-c30b-4b05-94c4-d2d65bd2bc9c,995a0061-d972-45c2-adab-57ae2aaee790,SSD,500.0,"2.5""",sata 6.0 gb/s,false,1,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,1,1
e7d22e2b-1a88-4189-b7c6-aba8c81606ce,dafba706-7d3c-4e38-bdf8-485fe7da7293,SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,1,6,3,0,0,3,0,6,0,4.0,ATX,DDR4,1,1
6dd0af31-deb3-4af5-9f94-a234c4426f95,515b1762-22d7-4064-845d-455cdd01f14f,HDD,4000.0,"3.5""",sata 6.0 gb/s,false,1,2,2,0,0,0,0,2,0,4.0,ATX,DDR5,0,0
9cd6a9e7-1e24-4e3b-9a12-a4dd088d49c1,84814989-7947-4037-b8b9-9d7bd8a4ffb5,HDD,2000.0,"3.5""",sata 6.0 gb/s,false,1,4,3,0,0,1,0,4,0,4.0,ATX,DDR5,0,0
e0fa5293-91e6-4e9d-b9a4-413d9886f3d1,ef9377fc-b325-487f-9ff4-ae9861183669,SSD,3000.0,"2.5""",sata 6.0 gb/s,false,1,4,3,0,0,1,0,4,0,4.0,ATX,DDR4,0,0
c4d50685-c8c3-4fd0-a294-0bf808a0fedd,86a6f968-90ff-482a-a839-ef22d004ff19,SSD,480.0,"2.5""",sata 6.0 gb/s,false,1,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,0,0
7a633a47-a8b9-4129-8ac9-2e77e2075863,6b635b7c-2f23-4451-b966-6e159165af33,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR3,0,0
49b91017-0cc4-49d7-abe4-6e651c8cebe7,b5b40649-d47f-4d1d-a722-d24c5a57731e,SSD,1000.0,"2.5""",sata 6.0 gb/s,false,1,3,3,0,0,0,0,3,0,4.0,ATX,DDR5,0,0
e15ef516-8ec1-450f-8570-6ea624b31c94,48457a88-dbaa-4fc0-a1f8-835497f16ce3,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,5,3,0,0,2,0,5,0,4.0,ATX,DDR4,1,1
