psu_id,case_id,psu_wattage,psu_form_factor,psu_length,psu_efficiency,case_supported_psu,case_psu_clearance,psu_form_factor_match,psu_length_ok,label
ed0e0630-80ab-4b68-871b-a9637ed585a5,de750bae-b9f3-496c-843d-9e33a4c77dd6,850.0,SFX,100.0,80+ GOLD,ATX,,0,-1,0
ac1a9b19-6561-47fd-aed6-5e9fb3ecbbab,bc5d8359-89a9-4a80-92b9-3ab05f3f1c80,850.0,ATX,140.0,80+ GOLD,ATX,210.0,1,1,1
9d339042-ad93-4a0f-a0c0-981fec8b0b8a,9657fefe-89ae-4745-8e55-819f13e2ecda,650.0,ATX,160.0,80+ GOLD,ATX,210.0,1,1,1
d3ade2c0-6436-45a2-819a-890461737326,691cade7-28ae-4b98-93ed-f95766f3f0a6,350.0,ATX,140.0,80+,ATX,223.0,1,1,1
213a28b8-8ea7-4d8e-9ec1-aef718b11b59,b097da10-4442-4d31-a7e1-fbf7a1b2a477,1200.0,ATX,190.0,80+ GOLD,ATX,180.0,1,0,0
d37d81b2-f03a-4385-bff5-245db03e21f5,239bbf73-b1e0-4450-b5c1-6d5d13e7cc04,850.0,ATX,140.0,80+ GOLD,ATX,182.0,1,1,1
ad08495c-90b1-4e37-8bed-d96d56f0db8d,7ebdb849-a8df-466f-883a-bb82ac197aaa,850.0,SFX,100.0,80+ PLATINUM,ATX,,0,-1,0
f386eb27-4f22-4212-9405-76b50e26d915,691766a4-9674-4218-8b06-f6dd44ed95bb,650.0,SFX,100.0,80+ GOLD,ATX,,0,-1,0
b42a8425-76e7-48eb-8d4f-b1010acbb182,0a4e3be9-0866-411f-a1be-dcb4055b767e,600.0,SFX,100.0,80+ GOLD,ATX,,0,-1,0
5a525b41-1b5f-4588-9b62-9dfadc431b56,0ee1c921-383e-4a3f-ad7a-5a8af234961a,850.0,ATX,157.0,80+,ATX,200.0,1,1,1
acb0a770-aa27-4986-873b-98b016de05ca,f9918e12-bbd5-4d30-97c7-2a3275954714,1000.0,ATX,130.0,80+ PLATINUM,ATX,180.0,1,1,1
656ab78c-42e0-456a-8a09-76eda7711297,396af85d-f126-4894-92a5-4cb49946d05e,1200.0,ATX,200.0,80+ PLATINUM,ATX,170.0,1,0,0
f13826cf-2b5a-4c8b-b86e-0b89b87c86ab,7c3451cf-80fc-4040-a23a-a83bdb494606,750.0,SFX,100.0,80+ GOLD,ATX,180.0,0,1,0
51236f56-e0db-4472-b534-4bd18fbc021c,745045ce-cbd6-4fea-8cdc-b7f8c02de8e5,680.0,ATX,170.0,,ATX,220.0,1,1,1
18635d87-ffb0-4026-8e84-145cfcd73aae,51b2027c-caff-483f-9398-25f2b30cd0d9,400.0,ATX,140.0,,SFX | SFX-L,,0,-1,0
e277dbda-4cbb-4aad-9cfd-0805a7720920,d8386c8a-21c4-4479-9020-4bab37846013,750.0,ATX,140.0,80+ BRONZE,SFX | SFX-L,,0,-1,0
50f2b040-2f4c-426b-b198-d407429b83f1,3dabc329-0636-405b-875b-142f36f7a81b,500.0,ATX,190.0,80+ GOLD,ATX,180.0,1,0,0
50833c8c-de13-4b93-b725-100262b9ab90,0d5d063d-ad04-49dc-8ecc-fd979d2b2ecc,850.0,ATX,160.0,80+ GOLD,ATX,180.0,1,1,1
c951d41a-3148-4c1a-a9b2-7376ff8b4c47,456a564c-2998-4260-b779-ee852852a829,850.0,ATX,140.0,80+ GOLD,SFX | SFX-L,,0,-1,0
d07daad5-3f4a-47eb-828c-e15207f76028,719c4262-c921-4a8c-a851-f78d405e4dad,850.0,ATX,150.0,80+ GOLD,ATX,220.0,1,1,1
b10437ea-c786-42d5-aa29-583259990d33,7f7b3e0c-03f6-42ca-a2ca-2575c2f6ec82,750.0,SFX,100.0,80+ GOLD,ATX,,0,-1,0
ef595478-e6f3-4c42-acc8-0d6b3e703715,de750bae-b9f3-496c-843d-9e33a4c77dd6,750.0,ATX,140.0,80+ GOLD,ATX,,1,-1,1
ecf1c1fb-9a6a-4553-bb10-b12d10afd7e1,ef06ada1-e96d-42ee-8726-05942881d65b,1200.0,ATX,200.0,80+,ATX,,1,-1,1
054f4e33-dddb-46a7-a58e-245073167b8a,d1c4ea4c-7e63-4086-951c-2a28ee297da7,750.0,ATX,139.0,80+ GOLD,ATX,200.0,1,1,1
f875bea9-88c0-4f62-8c52-04394c410338,456a564c-2998-4260-b779-ee852852a829,450.0,ATX,140.0,80+ BRONZE,SFX | SFX-L,,0,-1,0
60ebe484-41b9-414f-9d10-b0f36b3eea04,3dabc329-0636-405b-875b-142f36f7a81b,650.0,ATX,200.0,80+ GOLD,ATX,180.0,1,0,0
765bf2dc-b8a2-40bd-9907-794bdf065b8f,a94dbf7d-13a8-4454-8dd2-8570bb1bc56c,1500.0,ATX,219.0,80+ SILVER,ATX,200.0,1,0,0
9d47ad1f-c526-4d77-8280-6d4db7ee41b2,5509f5a5-44e2-4693-8824-9a016a48e197,650.0,SFX,100.0,80+ GOLD,ATX,220.0,0,1,0
ee55f164-579a-416d-a5f1-b7271961040a,a665c556-dbb3-47bf-afa6-a561d66c6f0f,750.0,ATX,140.0,80+ PLATINUM,ATX,250.0,1,1,1
899d2d6d-7920-4e58-8759-02d5d888e1b0,81f0834f-699c-4a14-8528-070fd8326421,800.0,ATX,160.0,80+ GOLD,ATX,,1,-1,1
c7ea5a90-9d44-4a4b-962c-1454cfe7f0f0,f9f1cc90-f28a-4d3c-b98b-45b03037008e,450.0,SFX,130.0,80+ PLATINUM,ATX,220.0,0,1,0
bd0836a5-6ff2-4565-88e5-3f5333772fde,9b6db8d9-498b-4c27-90fb-f23aae1fdfe7,650.0,SFX,100.0,80+ GOLD,ATX,,0,-1,0
f674ddc6-2c3e-47a0-85b1-54a456042ac0,bc5d8359-89a9-4a80-92b9-3ab05f3f1c80,600.0,ATX,140.0,80+ GOLD,ATX,210.0,1,1,1
4b0a6b75-8787-4ec5-a154-26d39c532209,397a6df3-efca-4fc5-b81f-29c878a9f283,1200.0,ATX,180.0,80+ PLATINUM,ATX,,1,-1,1
b904365e-8df7-4443-946b-88617feaae9f,bf866219-af85-40e9-94e1-cff6f4ddd63d,650.0,ATX,140.0,80+ BRONZE,ATX,200.0,1,1,1
e343ac72-4e6e-4f7d-abc6-ef25220d2fc6,3cf043a7-3fa1-41c9-a24c-0bbf3f4db1a7,1200.0,ATX,231.0,,ATX,220.0,1,0,0
8cfa7ca3-a1cf-4b78-a7ed-c749e5a6fbb8,13890e42-7d80-43db-9ef8-4b65b9c13276,750.0,SFX,100.0,80+ PLATINUM,ATX,160.0,0,1,0
0b6ae5ec-276e-4bad-bee8-346405bc3bb6,c1929670-8da8-4ecf-a40c-2e3116279251,1375.0,ATX,199.0,80+ GOLD,ATX,180.0,1,0,0
0e8ac544-e1d5-4b28-b6a4-b0a8e5a00209,c1929670-8da8-4ecf-a40c-2e3116279251,1000.0,ATX,190.0,80+ PLATINUM,ATX,180.0,1,0,0
e96a902b-635f-4ca2-a4e2-a2c82297f0f5,517f12f3-4679-4d13-8832-0fcd2c2a40ea,600.0,ATX,140.0,80+,ATX,,1,-1,1
7e825e3e-936d-4f60-aad7-486460cfc8dd,11e609ff-a638-4e8b-856b-2eb116615667,1000.0,ATX,140.0,80+ GOLD,SFX | SFX-L,,0,-1,0
e1eb94ab-d7e5-4c34-af2c-d65cf9336f3b,e6e3d555-041f-4426-b669-cdece8799809,350.0,SFX,100.0,80+ BRONZE,ATX,180.0,0,1,0
e6e32dd3-599f-4b18-ae2e-d8436182a72a,f2ab11ba-3c37-4c50-a028-7683e0ee258d,600.0,SFX,100.0,80+ PLATINUM,ATX,220.0,0,1,0
ed4fc187-5071-4477-883f-bc3b9c7d77fb,456a564c-2998-4260-b779-ee852852a829,1000.0,ATX,180.0,80+ GOLD,SFX | SFX-L,,0,-1,0
9d47ad1f-c526-4d77-8280-6d4db7ee41b2,f6687540-ccc4-46cf-bc9e-1b02abf9a3c1,650.0,SFX,100.0,80+ GOLD,ATX,220.0,0,1,0
1aaa857d-6e5b-43e4-a46f-ef12acd9231c,cee29e22-2c45-4d28-9768-10243278541c,850.0,ATX,180.0,80+ GOLD,ATX,160.0,1,0,0
57d1c23c-3d66-42c3-9227-79d1f53f61d6,5509f5a5-44e2-4693-8824-9a016a48e197,650.0,SFX,100.0,80+ GOLD,ATX,220.0,0,1,0
277f3a84-9cb2-4de5-8a85-722645a76408,a14ff72c-24d6-46cb-874f-b0eb9a6e1b65,450.0,SFX,100.0,80+ PLATINUM,ATX,220.0,0,1,0
0a038269-8733-4a52-b67f-7a5060959c68,d9f40ae5-b61c-40e4-8de2-e259d68bf4ff,300.0,TFX,140.0,80+ BRONZE,ATX,220.0,0,1,0
3c33567a-0f62-4c2a-9b52-6c9a2f1538a6,3cf043a7-3fa1-41c9-a24c-0bbf3f4db1a7,650.0,ATX,160.0,80+ GOLD,ATX,220.0,1,1,1
10b4905c-3404-4090-bcb5-54c3fb1c9c6c,ef06ada1-e96d-42ee-8726-05942881d65b,850.0,ATX,180.0,80+ BRONZE,ATX,,1,-1,1
befc47fb-be20-4dd5-851a-cc7494688bf9,f9f1cc90-f28a-4d3c-b98b-45b03037008e,200.0,TFX,,,ATX,220.0,0,-1,0
191e8e85-9e7b-4040-b448-674f249a9364,d332c44c-10ba-45cc-94cc-41067d7d869c,300.0,TFX,,80+,ATX,223.0,0,-1,0
6604bed9-3a69-4a85-abe0-8180e0238f0c,346e977f-72ea-48ac-821e-a6d0779f54f0,300.0,TFX,185.0,80+ BRONZE,ATX,,0,-1,0
e96a902b-635f-4ca2-a4e2-a2c82297f0f5,ef06ada1-e96d-42ee-8726-05942881d65b,600.0,ATX,140.0,80+,ATX,,1,-1,1
a5faf6f0-a398-4611-93fb-f2a0be13b5e1,7b4883af-7e1e-4482-9d70-0ee8c65847ab,520.0,ATX,150.0,80+ BRONZE,ATX,,1,-1,1
86ef42ac-0355-42c1-8244-807634118f04,691766a4-9674-4218-8b06-f6dd44ed95bb,650.0,ATX,150.0,80+ GOLD,ATX,,1,-1,1
9120831f-215e-4e54-8028-2402d97015e6,b25d4954-d8f3-4b73-a3aa-ddfe6f79dea4,650.0,ATX,140.0,80+ GOLD,ATX,,1,-1,1
6d6c9a1b-23fc-4427-913f-219061903ba3,49304391-cb2d-4357-8684-5a87f874b30b,600.0,ATX,140.0,80+ BRONZE,ATX,200.0,1,1,1
7b77aef0-c485-42d5-9b1a-f64af7dd7b20,bd74c68b-337a-4aa3-acb1-a89a4ea6ef1c,750.0,ATX,140.0,80+ GOLD,ATX,,1,-1,1
cc7b019d-94f0-4c3f-9541-6e24c690e74a,db06f330-f5e1-4e8b-b6e5-8430c47ab17f,750.0,ATX,160.0,80+ GOLD,ATX,220.0,1,1,1
140465e2-c600-4e09-a4d9-90c6f8514008,842d8d1a-e71a-46be-b7e8-e96617882044,550.0,ATX,,80+ GOLD,ATX,,1,-1,1
0c96321e-1ae3-4dae-aaf2-89a57aeb8d4b,2cd916b5-a8f5-4646-9ac3-edb1631f9ba0,450.0,SFX,100.0,80+ BRONZE,ATX,180.0,0,1,0
61e112e5-2e44-41c3-9a3b-abd95b789579,9633a11e-b237-4a7b-b500-937b20008dbe,1000.0,ATX,180.0,80+ PLATINUM,ATX,220.0,1,1,1
01467667-ee75-4810-8d4d-dbc76dc815d0,5b25813a-9cbb-4057-af09-b4b97fcfbd1f,1000.0,SFX,130.0,80+ GOLD,ATX,240.0,0,1,0
004b108b-3385-4f23-ad33-b29dfe26d0e4,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,850.0,ATX,140.0,80+ GOLD,Flex ATX,,0,-1,0
bd5fdd1e-a85b-42fd-b932-deacf5e57bbc,456a564c-2998-4260-b779-ee852852a829,900.0,ATX,,80+ GOLD,SFX | SFX-L,,0,-1,0
b65b76ce-0d26-45ce-b23f-080e08c8239a,ec96cfae-5081-4cdf-a0ec-48731e0fefa8,450.0,ATX,140.0,80+ BRONZE,ATX,220.0,1,1,1
8b94e629-d116-4140-848b-e5c66461382c,5509f5a5-44e2-4693-8824-9a016a48e197,650.0,ATX,160.0,80+ GOLD,ATX,220.0,1,1,1
12f5af6e-04c0-4948-8120-ed30cfe0ca72,86816bd7-32e5-4493-a219-c70e72d4dec6,750.0,ATX,160.0,80+ PLATINUM,ATX,250.0,1,1,1
bb325d73-53bb-41e8-89f9-64a14312908e,d0106884-7bd0-4c86-a123-fe1befd7e825,500.0,ATX,140.0,80+ BRONZE,ATX,220.0,1,1,1
95521232-b433-4a86-bcd9-839584b42beb,9b6db8d9-498b-4c27-90fb-f23aae1fdfe7,620.0,ATX,149.0,80+ BRONZE,ATX,,1,-1,1
148abc9e-47de-45d3-aeaf-d28162380fd5,c0bdc85e-bd7e-4a1d-8e78-d1e0888bb174,1000.0,ATX,150.0,,ATX,240.0,1,1,1
09c490fc-2aef-4088-bdf0-102cfe5a7d21,2e071fa3-02bf-430c-ba13-4f0d351ddd16,1000.0,ATX,140.0,80+ PLATINUM,ATX,220.0,1,1,1
978f6afe-3c8d-4ce7-adef-0eb1c4458d97,ec96cfae-5081-4cdf-a0ec-48731e0fefa8,550.0,SFX,100.0,80+ GOLD,ATX,220.0,0,1,0
5e0cedfb-de5d-464c-bde7-56c8ded73d30,d9f40ae5-b61c-40e4-8de2-e259d68bf4ff,750.0,ATX,150.0,80+ GOLD,ATX,220.0,1,1,1
e592add1-a9f9-4773-b9b3-414edf6ff936,2ca8aecb-0f6e-4941-87f2-2f584a5a046a,500.0,ATX,140.0,80+ BRONZE,ATX,180.0,1,1,1
ea716b1c-27b7-4b2c-a790-40b30da4f975,49304391-cb2d-4357-8684-5a87f874b30b,450.0,ATX,140.0,80+ BRONZE,ATX,200.0,1,1,1
50d00205-cca3-4103-aa31-635d66c12681,326f9210-993f-427f-8ee9-d5d9396878c6,750.0,ATX,140.0,80+ PLATINUM,ATX,,1,-1,1
ac1a9b19-6561-47fd-aed6-5e9fb3ecbbab,e519477a-b9ff-42f0-833a-21db0890e33a,850.0,ATX,140.0,80+ GOLD,ATX,220.0,1,1,1
2b67a71b-54db-4ba5-aa94-7260dbb53c74,928046a4-02df-4779-a80d-4d5b24b1e77f,850.0,ATX,140.0,80+ GOLD,ATX,180.0,1,1,1
8cfa7ca3-a1cf-4b78-a7ed-c749e5a6fbb8,d9f40ae5-b61c-40e4-8de2-e259d68bf4ff,750.0,SFX,100.0,80+ PLATINUM,ATX,220.0,0,1,0
434b9e17-e6f0-4b9c-bb59-94dcaf47dfa1,e19caca6-15c5-435e-9285-1a4b4698239a,850.0,ATX,160.0,80+ GOLD,ATX,182.0,1,1,1
e31f539a-6b79-4ca9-b213-9a59868801d6,6b734e18-04e6-4256-a58d-7c9b9458a9fe,1300.0,ATX,210.0,80+ TITANIUM,ATX,200.0,1,0,0
6ae2a810-e07c-43b6-a35e-7827ba11b14e,fd263975-75c0-473d-964c-71b1df4ad722,1000.0,ATX,200.0,80+,ATX,180.0,1,0,0
b0942691-31c6-4585-befc-80c408a63ce4,b262881a-8595-43df-a786-337394aed5e3,800.0,ATX,140.0,80+ BRONZE,ATX,,1,-1,1
a6d6a341-d1b1-4b3a-8e4b-6d8bd1e20ee0,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,450.0,ATX,150.0,80+ BRONZE,Flex ATX,,0,-1,0
e343ac72-4e6e-4f7d-abc6-ef25220d2fc6,dc33af89-64db-4688-b314-fb26c107dc04,1200.0,ATX,231.0,,ATX,200.0,1,0,0
5c4551d2-0733-435b-b287-977f344f35e1,f2886d2d-b629-4f1f-b14e-19698f75a95b,450.0,SFX,100.0,80+ GOLD,ATX,,0,-1,0
169235cd-d6bf-4c5e-abb9-aa52117f6776,5509f5a5-44e2-4693-8824-9a016a48e197,550.0,ATX,150.0,80+ GOLD,ATX,220.0,1,1,1
e5434e61-1a96-4bb1-90cd-5f94382cc2ff,f9918e12-bbd5-4d30-97c7-2a3275954714,1250.0,ATX,200.0,80+ TITANIUM,ATX,180.0,1,0,0
40301525-a4f8-4beb-b572-b9a3c3add8ae,9b794a26-bde0-476e-81fe-ca80cae11738,650.0,SFX,100.0,80+ GOLD,ATX,223.0,0,1,0
0bddd6e7-5363-4679-9115-088d7aed9ad5,a00aa6fd-61a1-41a7-a259-debd7cdb7cf4,750.0,ATX,140.0,80+ GOLD,ATX | SFX | SFX-L,220.0,1,1,1
fb00e4d5-02e9-4668-bfbd-fc435a7fcf7e,9fadd423-7e08-4348-a3cd-d08c3a8f017e,550.0,ATX,140.0,80+ GOLD,ATX,,1,-1,1
2b2c8036-a5c9-43b2-bf76-3b84cd52683a,456a564c-2998-4260-b779-ee852852a829,2050.0,ATX,180.0,,SFX | SFX-L,,0,-1,0
56ff2b09-4e75-4b64-a770-cd89579531f8,710aa4bc-84c4-4176-8d3f-287d510cbb63,600.0,SFX,100.0,80+ GOLD,ATX,223.0,0,1,0
789fe59b-7509-4621-9a48-e3f20ee11ccc,cee29e22-2c45-4d28-9768-10243278541c,1000.0,ATX,,80+ BRONZE,ATX,160.0,1,-1,1
a7fb5416-2856-42f7-862a-45fd7f4ec068,fd263975-75c0-473d-964c-71b1df4ad722,700.0,ATX,190.0,80+ GOLD,ATX,180.0,1,0,0
f340736b-6bb7-4482-b00d-be98bc7b2596,f130958a-c06d-4773-8f16-8326ccd1799a,850.0,ATX,140.0,80+ GOLD,ATX,,1,-1,1
5ec38fd4-aade-4c23-864f-fb6f11ab94e8,e9d87f70-80d3-45d7-8253-351b6a240277,550.0,ATX,175.0,80+ BRONZE,ATX,220.0,1,1,1
e87217a4-0bcf-4534-a971-469f0c5a31c7,bd591f2c-5798-48f1-a823-2ce56ab00a8a,850.0,ATX,150.0,80+ GOLD,ATX,180.0,1,1,1
30258f2a-21e4-4e7b-a299-5eca788ef204,838ed15d-e916-411a-9831-ea850f700556,1000.0,ATX,180.0,80+ PLATINUM,ATX,,1,-1,1
b73570f9-7a08-41da-92eb-6a3b34eb7f29,928046a4-02df-4779-a80d-4d5b24b1e77f,750.0,ATX,150.0,80+ GOLD,ATX,180.0,1,1,1
af30a008-ab4d-43a8-9f9b-6f8bc5a8cf17,cb97527e-b48f-4253-b98f-3f032762c782,850.0,SFX,100.0,80+ GOLD,ATX,180.0,0,1,0
b6e9d928-90e6-46a2-9456-1f70e160094b,dacc5b30-95b1-489e-a56e-441f1f727cd6,1250.0,ATX,200.0,80+ TITANIUM,ATX,,1,-1,1
51a33ede-6733-4822-9c6b-fb613453957d,d8386c8a-21c4-4479-9020-4bab37846013,850.0,ATX,160.0,80+ BRONZE,SFX | SFX-L,,0,-1,0
f386eb27-4f22-4212-9405-76b50e26d915,d1c4ea4c-7e63-4086-951c-2a28ee297da7,650.0,SFX,100.0,80+ GOLD,ATX,200.0,0,1,0
c21f1603-dc21-4ef0-b798-47fc5287ab3e,2e071fa3-02bf-430c-ba13-4f0d351ddd16,1050.0,ATX,140.0,80+ GOLD,ATX,220.0,1,1,1
65486c51-e1ea-4b0b-b137-d78012d44f57,27e9107f-8ab1-4e5b-8c2f-43cb540c1b2a,900.0,ATX,180.0,,ATX,220.0,1,1,1
0e013af4-be7c-4c3a-93c6-f45181f6dd45,b4c6cd1c-22f8-4268-b8fc-17e120fac5d9,650.0,ATX,140.0,80+ GOLD,ATX,200.0,1,1,1
cda5fde5-8a8a-40e1-a7ef-e07c35d800e7,ae63e487-6bfe-43ca-b79d-6cd6a3cb1707,850.0,ATX,140.0,80+ BRONZE,ATX,200.0,1,1,1
724937b1-72a3-41fd-84c6-300cc1a03976,1bca2574-b9d8-491a-8f3c-02310ec2a557,300.0,TFX,175.0,80+ GOLD,ATX,223.0,0,1,0
dbdad561-b14b-4212-93b5-01c913c9cfaa,27e9107f-8ab1-4e5b-8c2f-43cb540c1b2a,750.0,ATX,140.0,80+ GOLD,ATX,220.0,1,1,1
66d1d46c-c823-4df1-a801-8eda5cbf45e6,9e3aeb11-df9d-4130-bb41-f41a54b76972,750.0,ATX,150.0,80+ GOLD,ATX,220.0,1,1,1
e8437b6a-bcd0-4f13-9878-2ee6fd553044,842d8d1a-e71a-46be-b7e8-e96617882044,1000.0,ATX,140.0,80+ PLATINUM,ATX,,1,-1,1
98d5871d-13e2-4d31-8fa1-4ff35a7feea0,cee29e22-2c45-4d28-9768-10243278541c,1000.0,ATX,170.0,80+ GOLD,ATX,160.0,1,0,0
191e8e85-9e7b-4040-b448-674f249a9364,948b8007-fa96-47ee-aae1-b30ca6758058,300.0,TFX,,80+,ATX,160.0,0,-1,0
a0d712da-3154-4124-8e9d-a170abc8d2f2,d8386c8a-21c4-4479-9020-4bab37846013,550.0,ATX,140.0,80+,SFX | SFX-L,,0,-1,0
4babd2d8-3b7e-4e7b-b7c9-0692b93ece81,03ba5c32-d37c-424d-a122-10a66cec4179,850.0,ATX,140.0,80+ GOLD,SFX | SFX-L,,0,-1,0
bd2cd170-d97e-42a4-9d18-4e925403be48,71d9e671-5494-4ede-b0e0-5625804f70a0,650.0,ATX,160.0,80+ GOLD,ATX,150.0,1,0,0
a4930301-0e34-4a59-9dc4-d9b74764a399,239bbf73-b1e0-4450-b5c1-6d5d13e7cc04,600.0,ATX,140.0,80+,ATX,182.0,1,1,1
606d3150-00e6-4347-96c1-d725247d95a8,1bca2574-b9d8-491a-8f3c-02310ec2a557,850.0,ATX,160.0,80+ GOLD,ATX,223.0,1,1,1
e6e32dd3-599f-4b18-ae2e-d8436182a72a,5b25813a-9cbb-4057-af09-b4b97fcfbd1f,600.0,SFX,100.0,80+ PLATINUM,ATX,240.0,0,1,0
b1cc596d-5cf5-45a1-9d85-fc46e22f6e6e,03ba5c32-d37c-424d-a122-10a66cec4179,450.0,ATX,140.0,80+,SFX | SFX-L,,0,-1,0
b0717dde-ff04-4d09-946c-02ca5de937e1,0166a285-c025-4fef-868b-251a8ca785b0,550.0,SFX,100.0,80+ GOLD,ATX,,0,-1,0
172205fc-ca8f-4746-a3bb-e01ec15720f9,9b6db8d9-498b-4c27-90fb-f23aae1fdfe7,1100.0,SFX,100.0,80+ PLATINUM,ATX,,0,-1,0
191e8e85-9e7b-4040-b448-674f249a9364,5ad972c0-3f07-434f-8b44-07d8a6117ac0,300.0,TFX,,80+,ATX,220.0,0,-1,0
37323b4c-a9b9-4adc-b1c1-bea3d3a02bb5,a46a072e-5bb7-49bd-bea7-4c1d9baa570d,800.0,ATX,165.0,80+ BRONZE,ATX,180.0,1,1,1
385d0eba-46b5-4207-b744-630dd4c1068c,d21655d9-9b38-472c-9208-4c1e93381183,650.0,ATX,,80+ BRONZE,ATX,220.0,1,-1,1
bda07aa1-68c9-4ba2-85b1-f39675728756,20cf5e59-e8e0-4997-b8f0-274871866f28,650.0,ATX,140.0,80+ GOLD,ATX,,1,-1,1
6163c21f-9775-4b42-9731-9f00a3557e36,bd22ec2e-6668-41e1-85c6-1305c6c7100a,1600.0,ATX,160.0,80+ PLATINUM,ATX,160.0,1,1,1
05dad43d-e3bc-4c8b-8e69-552854627e61,c0bdc85e-bd7e-4a1d-8e78-d1e0888bb174,400.0,TFX,175.0,,ATX,240.0,0,1,0
4f9ebf54-efee-4aad-aeee-fd367fe4ec02,f2886d2d-b629-4f1f-b14e-19698f75a95b,750.0,SFX,100.0,80+ GOLD,ATX,,0,-1,0
8ceb0ad4-9df3-426d-a058-b9ce456544f7,456a564c-2998-4260-b779-ee852852a829,1000.0,ATX,165.0,80+ GOLD,SFX | SFX-L,,0,-1,0
ad08495c-90b1-4e37-8bed-d96d56f0db8d,0166a285-c025-4fef-868b-251a8ca785b0,850.0,SFX,100.0,80+ PLATINUM,ATX,,0,-1,0
ed50c5ee-dd38-42ec-b766-6ecd4038d524,abf2c632-f2b2-4930-85b2-832f5a292234,750.0,ATX,150.0,80+ GOLD,ATX,180.0,1,1,1
eaef178d-908d-4fd3-8d8f-d0d67e837183,9fadd423-7e08-4348-a3cd-d08c3a8f017e,350.0,ATX,140.0,80+,ATX,,1,-1,1
6163c21f-9775-4b42-9731-9f00a3557e36,55b94e26-2495-4727-acff-6ac025396bcd,1600.0,ATX,160.0,80+ PLATINUM,ATX,200.0,1,1,1
937dd5fa-0fb8-4429-84f2-4f4f15245e48,13890e42-7d80-43db-9ef8-4b65b9c13276,2800.0,ATX,200.0,80+ TITANIUM,ATX,160.0,1,0,0
c96b47de-aeb3-44c5-a7e0-1ce7fdb28b69,71d9e671-5494-4ede-b0e0-5625804f70a0,1600.0,ATX,220.0,80+ PLATINUM,ATX,150.0,1,0,0
e9adf772-83f4-4f7b-9575-66864402970c,75b8fa59-986c-4cbc-9dcc-c6574428233c,1000.0,ATX,180.0,80+ PLATINUM,ATX,220.0,1,1,1
164d5056-f32d-4ef2-a86d-8fe7c6a77c38,fe4e11af-130b-4b94-9b1f-8eaaebc460f4,1500.0,ATX,200.0,80+ TITANIUM,ATX,223.0,1,1,1
828fde9c-cc6b-43c2-9460-8a3b0187951b,03ba5c32-d37c-424d-a122-10a66cec4179,400.0,ATX,160.0,80+ GOLD,SFX | SFX-L,,0,-1,0
d914569a-6358-40f4-8511-3ca3802449bc,2cdb73d3-dc39-4494-a96e-bf7e20cfbcf8,650.0,ATX,160.0,80+ BRONZE,ATX,200.0,1,1,1
f37aea03-63f3-4c60-939b-01a999eccaa5,03ba5c32-d37c-424d-a122-10a66cec4179,575.0,ATX,160.0,,SFX | SFX-L,,0,-1,0
a3740373-06b8-476a-8396-0c5946e7bb1c,924ccee8-981d-4472-b71a-eb9744319c54,750.0,ATX,180.0,80+ BRONZE,ATX,,1,-1,1
76c9d819-a44c-49d5-ad37-59f7059125cf,03ba5c32-d37c-424d-a122-10a66cec4179,550.0,ATX,150.0,80+ GOLD,SFX | SFX-L,,0,-1,0
c0b6e4cb-3574-4e81-9ff5-e5ca36838303,f9f1cc90-f28a-4d3c-b98b-45b03037008e,700.0,ATX,140.0,80+,ATX,220.0,1,1,1
5b6c7c01-4ed6-4e21-8fd1-86594b567c78,f302b257-e678-4bb4-b304-cb09ed521e7c,650.0,ATX,,80+ BRONZE,ATX,220.0,1,-1,1
ca4b3253-31d4-42fb-aaa4-598016db6236,11e609ff-a638-4e8b-856b-2eb116615667,750.0,ATX,140.0,80+ PLATINUM,SFX | SFX-L,,0,-1,0
49250cc3-6819-4a59-b978-e6135340afb5,1c24fb75-b2a5-40bb-91dc-33031c9035a9,850.0,ATX,160.0,80+ GOLD,ATX,,1,-1,1
05c6a9a1-34d3-4a20-a392-16bfae18e266,e19f2f10-a072-4360-b592-14c1edf6c49f,850.0,SFX,100.0,80+ PLATINUM,ATX,,0,-1,0
bf835b09-db2d-464b-946d-e00418bf9343,42d93091-c824-480a-b77b-ce7be1628e4a,1350.0,ATX,170.0,80+ GOLD,ATX,160.0,1,0,0
7071b1d8-e7b4-4c84-9774-a95758cc2936,f9918e12-bbd5-4d30-97c7-2a3275954714,550.0,ATX,140.0,80+ BRONZE,ATX,180.0,1,1,1
fb3a14f1-b180-4f50-8cc3-0edf2b67635d,9657fefe-89ae-4745-8e55-819f13e2ecda,850.0,SFX,125.0,80+ PLATINUM,ATX,210.0,0,1,0
f9520904-d6fa-4355-b522-8f17ec341c60,bd591f2c-5798-48f1-a823-2ce56ab00a8a,500.0,SFX,100.0,80+ BRONZE,ATX,180.0,0,1,0
28401d8a-a510-4ae8-b539-162a43cda126,bf866219-af85-40e9-94e1-cff6f4ddd63d,500.0,ATX,140.0,80+ BRONZE,ATX,200.0,1,1,1
ecb12940-7fb1-43e2-96af-8692198eea43,1c2b21fc-ea2f-4803-ac59-83305a2442fc,750.0,SFX,100.0,80+ PLATINUM,ATX,223.0,0,1,0
